,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,5513,"Weir, Mike",,,,,,,,0.78,0.10,1.00,0.94,30.15,0.04,48.00,1.00,0.00,0.00,1.00,12.46,0.01,17.00,,,,,,,,,,,,,,,0.80,0.00,1.00,1.00,25.29,0.16,11
,11676,"Finau, Tony",0.84,0.06,0.00,0.94,22.36,0.00,288.00,0.73,0.07,0.00,0.94,29.75,0.04,405.00,0.86,0.12,0.00,0.91,17.46,0.03,81.00,0.44,0.11,0.00,0.96,55.91,0.07,142.00,0.50,0.08,0.00,0.96,43.72,0.05,211.00,0.63,0.05,0.00,0.93,38.14,0.01,146
,15466,"Cantlay, Patrick",0.81,0.05,0.00,0.93,21.88,0.01,258.00,0.72,0.06,0.00,0.97,29.50,0.04,377.00,0.89,0.07,0.00,0.96,17.84,-0.02,90.00,0.35,0.03,0.00,0.96,58.10,0.04,126.00,0.45,0.04,0.00,0.98,45.05,0.02,206.00,0.65,0.06,0.00,0.99,36.86,0.05,132
,32330,"Clanton, Luke",0.82,0.07,0.00,0.95,22.49,0.01,189.00,0.68,0.10,0.00,0.96,30.75,0.04,230.00,0.81,0.10,0.00,0.97,17.87,-0.01,61.00,0.41,0.03,0.00,0.97,60.56,0.03,68.00,0.50,0.06,0.00,0.97,43.40,0.05,118.00,0.55,0.10,0.00,0.91,39.34,0.02,87
,10873,"Skinns, David",0.79,0.05,0.00,0.90,23.64,-0.03,257.00,0.71,0.06,0.00,0.96,29.23,0.04,342.00,0.83,0.10,0.00,0.95,16.60,0.03,78.00,0.42,0.05,0.00,0.97,59.89,0.04,168.00,0.50,0.04,0.00,0.96,49.15,0.00,164.00,0.58,0.07,0.00,0.93,38.11,0.01,164
,17881,"Yu, Kevin",0.80,0.07,0.00,0.94,22.15,0.01,308.00,0.72,0.07,0.00,0.95,29.37,0.04,400.00,0.85,0.07,0.00,0.92,18.41,-0.03,101.00,0.40,0.06,0.00,0.97,61.45,0.03,142.00,0.48,0.04,0.00,0.97,47.86,0.01,211.00,0.46,0.06,0.00,0.91,43.29,-0.06,162
,18841,"Hovland, Viktor",0.84,0.11,0.00,0.95,19.55,0.07,239.00,0.72,0.06,0.00,0.96,27.56,0.04,339.00,0.84,0.15,0.00,0.93,16.93,0.03,80.00,0.35,0.06,0.00,0.97,64.04,0.01,104.00,0.50,0.05,0.00,0.96,39.16,0.06,180.00,0.69,0.08,0.00,0.95,36.62,0.06,97
,23504,"Hoey, Rico",0.77,0.08,0.00,0.92,23.36,-0.02,309.00,0.69,0.08,0.00,0.94,29.73,0.04,420.00,0.90,0.10,0.00,0.98,17.29,0.04,91.00,0.35,0.02,0.00,0.98,63.16,0.01,102.00,0.48,0.03,0.00,0.96,47.10,0.00,179.00,0.49,0.07,0.00,0.95,43.01,-0.07,140
,18554,"Rai, Aaron",0.84,0.06,0.00,0.95,21.46,0.00,330.00,0.73,0.05,0.00,0.97,29.70,0.03,516.00,0.83,0.15,0.00,0.95,15.74,0.03,96.00,0.35,0.11,0.00,0.97,59.71,0.07,105.00,0.50,0.04,0.00,0.97,48.12,0.02,301.00,0.63,0.03,0.00,0.94,41.19,-0.02,79
,18761,"Mullinax, Trey",0.75,0.07,0.00,0.93,23.55,-0.04,133.00,0.76,0.09,0.00,0.95,30.23,0.03,158.00,0.90,0.12,0.00,0.95,17.14,0.02,57.00,0.31,0.02,0.00,1.00,57.66,0.00,48.00,0.40,0.04,0.00,0.90,51.99,-0.06,81.00,0.52,0.06,0.00,0.89,45.89,-0.08,81
