
Tournament: Sony Open,Last updated: 
Course: Waialae Country Club,Found 120 players from cache
Data Date: 2026-03-03T03:53:13.175Z
Performance Analysis,DG ID,Player Name,Model Rank,Finish Position,Score,SG Total,SG Total - Model,Driving Distance,Driving Distance - Model,Driving Accuracy,Driving Accuracy - Model,SG T2G,SG T2G - Model,SG Approach,SG Approach - Model,SG Around Green,SG Around Green - Model,SG OTT,SG OTT - Model,SG Putting,SG Putting - Model,Greens in Regulation,Greens in Regulation - Model,Fairway Proximity,Fairway Proximity - Model,Rough Proximity,Rough Proximity - Model,SG BS,Scoring Average,Birdies or Better,Scrambling,Great Shots,Poor Shot Avoidance
"↓ Short Game | 📉 SG Around Green: trend reversing (1.501)","15310","Li, Haotong",70,"T55",-3,-0.032250000000000056,0.738,294.70000000000005,292.88,0.6605,0.6206,1.059,0.417,0.57175,0.054,0.04600000000000001,-0.184,0.44125,0.547,-1.09125,0.379,0.75,0.716,29.96575,31.266,42.876,48.185,0,69.25,4,0.56775,3,3.25
"⚠️ Model overestimated performance | ↓ Driving | 📉 SG OTT: trend continuing (13.623) | 📉 SG T2G: trend continuing (3.765) | 📈 SG Putting: trend continuing (1.499) | ❌ Underperformed model prediction","11049","Simpson, Webb",5,"T55",-3,-0.032250000000000015,-0.171,293.425,288.595,0.571,0.5622,-0.13300000000000003,-0.775,0.2582499999999999,0.136,0.043000000000000003,-0.45,-0.43425,-0.462,0.10075,0.611,0.6805,0.6597,28.698999999999998,26.465,49.09175,62.741,0,69.25,3.75,0.6542500000000001,2.5,3.75
"↓ Finished worse than predicted | ↓ Approach | 📉 SG Approach: trend continuing (0.731) | 📉 SG Around Green: trend reversing (1.276) | 📉 SG T2G: trend reversing (0.651) | ❌ Underperformed model prediction","24550","Ghim, Doug",13,"T55",-3,-0.03225,0.15,297.3,291.29,0.6072500000000001,0.6074,0.096,0.349,-1.08375,0.073,0.7045,-0.06,0.47525,0.335,-0.12825000000000003,0.283,0.6527499999999999,0.7114,30.65125,27.251,81.321,49.005,0,69.25,4,0.55,3.75,2.75
"↓ Approach | 📉 SG Approach: trend reversing (1.426) | 📉 SG OTT: trend reversing (1.006)","28635","McCarty, Matt",35,"T55",-3,-0.032250000000000056,0.309,293.40000000000003,285.277,0.67875,0.6061,0.16550000000000004,-0.167,0.55325,0.176,-0.9790000000000001,-0.201,0.59125,-0.142,-0.1977500000000001,0.521,0.77775,0.6486,28.9795,29.373,62.56625,45.283,0,69.25,4,0.50425,3.25,3.25
"↑ Overall | 📈 SG T2G: trend continuing (0.702) | 📉 SG Total: trend continuing (0.642) | 📉 SG Putting: trend continuing (0.451)","16757","Dou, Zecheng",80,"T55",-3,-0.03225,0.873,296.32500000000005,287.449,0.5,0.4755,0.07875000000000001,0.67,0.03775000000000006,0.782,0.368,0.606,-0.327,-0.718,-0.11099999999999999,-0.059,0.66675,0.6854,31.154249999999998,29.049,62.742000000000004,54.918,0,69.25,4,0.7777499999999999,2.25,3.5
"↓ Short Game | 📉 SG Around Green: trend reversing (2.113) | 📈 SG Putting: trend continuing (0.302) | 📈 SG Total: trend reversing (0.483)","19960","Pavon, Matthieu",46,"T55",-3,-0.03225,0.235,296.25,289.485,0.53575,0.5297,-1.0685,-0.981,-0.71475,-0.971,0.14975,-0.11,-0.5035000000000001,0.101,1.0362500000000001,0.973,0.5835,0.6686,34.936,32.928,58.975500000000004,51.282,0,69.25,4.25,0.68425,3,4.25
"↑ Driving | 📈 SG OTT: trend continuing (0.713) | 📉 SG T2G: trend continuing (0.366) | 📈 SG Total: trend reversing (0.454)","24766","Kim, Tom",58,"T61",-2,-0.28225,-0.37,282.725,284.862,0.75,0.5882000000000001,-0.40325,-0.339,-0.83,0.245,0.15075000000000002,0.134,0.276,-0.718,0.121,-0.414,0.6392500000000001,0.6639,34.86625,29.849,67.63525,50.224,0,69.5,3.5,0.68,1.5,3.5
"↓ Overall | 📉 SG T2G: trend reversing (0.997) | 📈 SG Putting: trend reversing (0.668) | 📉 SG Approach: trend reversing (0.247)","32457","Keefer, Johnny",82,"T61",-2,-0.28225,-0.185,308.25,304.16,0.607,0.5504,0.49500000000000005,-0.212,0.594,0.062,-0.75775,-0.726,0.65875,0.452,-0.77725,0.015,0.77775,0.7371,26.32525,28.183,73.77125000000001,47.754,0,69.5,3.5,0.4625,4.5,4.5
"↓ Approach | 📉 SG Approach: trend reversing (4.822) | 📈 SG Around Green: trend reversing (0.778) | 📈 SG Total: trend reversing (0.504)","28270","Dunlap, Nick",71,"T61",-2,-0.28225,-1.908,284.175,286.105,0.48225,0.5764,-0.1952499999999999,-1.96,1.6967500000000002,-0.762,-0.15899999999999995,-0.042,-1.7329999999999999,-1.156,-0.08699999999999997,0.02,0.72225,0.6567000000000001,27.7865,29.072,65.36574999999999,60.574,0,69.5,4.25,0.7152499999999999,3.5,3.5
"↓ Finished worse than predicted | ↑ Putting | 📈 SG Putting: trend continuing (0.482)","6986","Johnson, Zach",28,"T61",-2,-0.28225,-0.159,286.92499999999995,280.099,0.6427499999999999,0.7095,-0.70975,-0.51,-0.63,0.059,0.1355,-0.021,-0.21525,-0.548,0.4275,1.134,0.6252500000000001,0.7675,38.14275,28.095,45.855000000000004,59.168,0,69.5,3.25,0.5885,3.5,4.25
"↓ Approach | 📉 SG Approach: trend continuing (27.492) | 📈 SG Around Green: trend reversing (1.190) | 📈 SG T2G: trend reversing (0.494)","8825","Harman, Brian",55,"T61",-2,-0.2822500000000001,-1.161,294.875,283.667,0.5535,0.67,-0.487,-0.749,-0.42500000000000004,-0.395,-0.017249999999999988,-0.31,-0.04475000000000001,-0.044,0.20475,-0.426,0.722,0.655,31.3395,29.469,68.93575,56.709,0,69.5,3.75,0.5835,2.75,2.75
"↑ Finished better than predicted | ↑ Approach | 📈 SG Approach: trend reversing (0.357)","28469","Highsmith, Joe",117,"T66",-1,-0.53225,-2.433,296.225,287.672,0.589,0.519,-0.6300000000000001,-1.641,-0.15425000000000014,-1.079,-0.5409999999999999,-0.481,0.06524999999999999,-0.081,0.09775,-0.722,0.66675,0.609,29.21,31.984,78.23075,54.964,0,69.75,4.25,0.4665,3.75,4.5
"⚠️ Model overestimated performance | ↓ Putting | 📉 SG Putting: trend continuing (0.607) | ❌ Underperformed model prediction","17365","Mitchell, Keith",8,"T66",-1,-0.5322500000000001,1.356,304.45,300.146,0.6247499999999999,0.5498,-0.12150000000000002,1.106,-0.40825,0.456,-0.59825,0.052,0.885,0.598,-0.41074999999999995,0.092,0.75025,0.7398,30.037499999999998,28.405,57.83925,41.128,0,69.75,3.75,0.66675,3,3.75
"↑ Driving | 📈 SG OTT: trend reversing (1.539) | 📉 SG Putting: trend reversing (0.416) | 📉 SG Around Green: trend continuing (0.140)","16333","Hubbard, Mark",56,"T66",-1,-0.53225,0.226,289.5,285.42,0.46425,0.6299,-0.7112499999999998,-0.183,-0.0795,-0.16,-0.023000000000000034,-0.017,-0.6087499999999999,-0.006,0.179,0.105,0.7085,0.687,29.034750000000003,29.443,68.6105,47.837,0,69.75,2.75,0.55825,2.5,2.25
"↓ Finished worse than predicted | ↓ Putting | 📉 SG Putting: trend continuing (1.093) | 📉 SG Around Green: trend continuing (0.154)","18586","Smith, Jordan",31,"T66",-1,-0.53225,1.171,292.875,292.084,0.7497499999999999,0.5645,0.22524999999999998,0.466,0.11574999999999994,0.365,-0.38075000000000003,-0.056,0.49024999999999996,0.156,-0.7575000000000001,0.75,0.7085,0.7090000000000001,33.349999999999994,30.167,51.64325,71.294,0,69.75,2.5,0.5645,3,3.25
"↓ Short Game | 📉 SG Around Green: trend continuing (0.851) | 📉 SG T2G: trend continuing (0.421) | 📈 SG Approach: trend continuing (0.340)","19846","Bauchou, Zach",94,"70",0,-0.7822500000000002,0.509,293.42499999999995,290.91,0.5177499999999999,0.43079999999999996,-0.36674999999999996,0.409,0.26025,0.422,-0.5297499999999999,0.633,-0.09724999999999998,-0.647,-0.41550000000000004,0.025,0.73625,0.6839,27.622749999999996,34.182,67.9915,45.276,0,70,3.5,0.4485,2.25,2
"↓ Approach | 📉 SG Approach: trend continuing (1.373) | 📈 SG OTT: trend reversing (0.688) | 📈 SG Around Green: trend reversing (0.141)","19840","Ramey, Chad",65,"T71",1,-1.03225,0.28,296.525,290.782,0.6247499999999999,0.521,-1.0655,-0.251,-0.5820000000000001,0.166,-0.39675,-0.217,-0.08675,-0.201,0.03325,0.502,0.625,0.7179000000000001,31.24825,30.005,48.07875,53.554,0,70.25,3.25,0.66275,4.5,4
"↓ Finished worse than predicted | ↓ Putting | 📉 SG Putting: trend continuing (1.040) | 📉 SG Total: trend continuing (0.867) | 📈 SG OTT: trend reversing (0.620)","29770","Mouw, William",39,"T71",1,-1.0322500000000001,0.447,295.15,290.217,0.58925,0.6736,-0.81625,0.013,0.93875,-0.069,-0.8422499999999999,-0.164,-0.9127500000000001,0.246,-0.21599999999999997,0.263,0.66675,0.7412000000000001,27.237750000000002,33.98,42.253,53.904,0,70.25,3,0.61675,3.5,3.75
"↑ Approach | 📈 Greens in Regulation: trend reversing (0.046)","28268","Kaneko, Kota",95,"73",3,-1.5322500000000003,0.996,281.9,277.062,0.6429999999999999,0.7162999999999999,-2.2270000000000003,0,-1.6127500000000001,0,0.4425,0,-1.05675,0,0.6947499999999998,0,0.6112500000000001,0.7045,37.49375,0,59.343,0,0,70.75,4.25,0.621,4.5,5.5
"↓ Finished worse than predicted | ↓ Short Game | 📉 SG Around Green: trend continuing (5.474) | 📉 SG Approach: trend continuing (0.573)","11276","Horschel, Billy",37,"74",4,-1.78225,-0.638,290.15,285.214,0.5535,0.5855,-1.13425,-0.5,-0.2615,-0.092,-0.289,-0.258,-0.58375,-0.15,-0.6479999999999999,-0.141,0.6392500000000001,0.687,31.8515,30.242,52.208000000000006,69.307,0,71,2.25,0.5805,2.5,3.25
"↑ Driving | 📈 SG OTT: trend continuing (0.556) | 📈 SG Putting: trend reversing (0.777) | 📈 SG Around Green: trend reversing (0.461)","22985","Smotherman, Austin",86,"75",0,-0.5915,0.736,289,286.425,0.5,0.6333,0.077,0.813,0.5865,0.602,-0.5425,0.046,0.033,0.166,-0.6685,-0.119,0.5835,0.7182999999999999,31.067999999999998,29.561,40.114000000000004,46.853,0,70,2.5,0.6625,2.5,4
"↓ Putting | 📉 SG Putting: trend continuing (2.878) | 📉 SG Around Green: trend reversing (0.626)","22760","Hisatsune, Ryo",50,"75",0,-0.5915,-0.553,295.1,290.106,0.607,0.5831000000000001,0.49249999999999994,0.151,-0.5245,0.013,0.488,-0.119,0.529,0.257,-1.084,-0.63,0.722,0.6781,29.4225,29.537,89.643,46.847,0,70,2,0.625,2.5,2
"↓ Finished worse than predicted | ↑ Approach | 📈 SG Approach: trend reversing (13.059) | 📉 SG Total: trend continuing (0.641) | 📈 SG Putting: trend reversing (1.041)","13872","Bradley, Keegan",38,"75",0,-0.5914999999999999,-0.491,296.1,289.616,0.75,0.5866,-0.474,0.239,-1.0179999999999998,-0.413,-0.7475,0.79,1.2914999999999999,-0.138,-0.11750000000000005,-0.809,0.6945,0.6797,30.875,32.067,38.6465,48.347,0,70,4,0.5,3,5
"↑ Putting | 📈 SG Putting: trend continuing (2.131) | 📉 SG T2G: trend continuing (0.884) | 📈 SG Total: trend reversing (1.323)","26657","Fisk, Steven",52,"75",0,-0.5915,-0.199,290.1,287.741,0.6785,0.5571,-1.015,0.075,-0.237,-0.343,-0.7895000000000001,0.442,0.011499999999999955,-0.023,0.4235,-0.414,0.6945,0.664,34.157,30.189,37.8465,59.763,0,70,4.5,0.6385,3,3.5
"↓ Overall | 📉 SG T2G: trend continuing (1.740) | 📉 SG OTT: trend continuing (0.388)","26653","Eckroat, Austin",47,"75",0,-0.5915000000000001,0.083,287.1,292.683,0.643,0.6395000000000001,-0.6525,0.264,0.9455,0.665,-0.803,-0.472,-0.795,0.066,0.06099999999999994,-0.151,0.722,0.6915,24.61,28.391,61.9165,39.525,0,70,3,0.472,3.5,4.5
"⚠️ Model overestimated performance | ↓ Putting | 📉 SG Putting: trend continuing (0.281) | ↑ Above average performer | ❌ Underperformed model prediction","22085","Morikawa, Collin",6,"75",0,-0.5915000000000001,1.336,295.35,287.786,0.75,0.7193999999999999,0.961,1.286,0.6489999999999999,0.92,-0.654,-0.195,0.966,0.561,-1.5525000000000002,-0.046,0.722,0.7303000000000001,24.9565,27.86,63.6095,39.01,0,70,4,0.4645,2.5,5
"↓ Finished worse than predicted | ↓ Overall | 📉 SG T2G: trend continuing (0.977) | 📉 SG Total: trend continuing (0.747) | 📈 SG Putting: trend continuing (0.275)","15470","Hossler, Beau",23,"75",0,-0.5915,0.166,290.2,287.041,0.5355,0.5832999999999999,-0.8,-0.136,-1.0425,-0.459,0.241,0.423,0.0015000000000000013,-0.1,0.2085,0.559,0.556,0.7068000000000001,32.7525,32.423,58.476,52.454,0,70,3,0.6890000000000001,3,3
"↑ Short Game | 📈 SG Around Green: trend continuing (0.382) | 📉 SG Approach: trend reversing (0.637)","21756","Cole, Eric",51,"75",0,-0.5915000000000001,-0.184,286.6,286.555,0.5,0.5396,0.34049999999999997,-0.445,0.7765,0.143,0.8180000000000001,0.226,-1.254,-0.814,-0.9319999999999999,0.158,0.5555,0.6284000000000001,34.243,30.994,67.9905,47.207,0,70,3,0.7464999999999999,2,3.5
"↓ Driving | 📉 SG OTT: trend reversing (1.333) | 📉 SG Putting: trend reversing (0.316)","17550","van Rooyen, Erik",73,"75",1,-1.0915000000000001,-1.114,299.75,296.711,0.6425,0.5683,-1.101,-1.205,-0.8095,-0.935,-0.897,-0.266,0.6055,-0.005,0.009500000000000064,-0.106,0.667,0.5690999999999999,33.419000000000004,35.952,50.924,49.644,0,70.5,4,0.5835,3,3
"↓ Driving | 📉 Driving Accuracy: trend reversing (0.051)","30620","Chatfield, Davis",99,"75",1,-1.0915,-1.336,282.15,278.718,0.75,0.5582,-0.27499999999999997,-0.586,-0.7595,-0.794,0.19,0.674,0.2945,-0.466,-0.8165,-0.851,0.639,0.5981000000000001,32.919000000000004,30.55,70.389,72.026,0,70.5,2.5,0.5625,2.5,4.5
"↓ Short Game | 📉 SG Around Green: trend continuing (1.701) | 📈 SG Total: trend reversing (1.866) | 📈 SG Approach: trend continuing (0.289)","25319","VanDerLaan, John",79,"75",1,-1.0915,-0.438,290.04999999999995,297.616,0.7145,0.6725,0.18699999999999994,-0.831,0.9045000000000001,-0.938,-0.634,0.178,-0.08350000000000002,-0.072,-1.2785000000000002,0.246,0.6665,0.6468,34.8585,34.211,69.71199999999999,61.379,0,70.5,5,0.4465,4,6
"↑ Finished better than predicted","18628","Campbell, Brian",110,"75",1,-1.0915,-2.578,272.35,272.608,0.6785,0.625,-0.7755,-2.64,-0.7030000000000001,-1.261,0.6489999999999999,-0.528,-0.7215,-0.851,-0.31599999999999995,-0.238,0.5555,0.5875,31.0575,30.7,54.928,52.695,0,70.5,2.5,0.729,2.5,4
"↓ Finished worse than predicted | ↑ Putting | 📈 SG Putting: trend reversing (0.284)","32330","Clanton, Luke",43,"75",1,-1.0915,-0.862,291.25,290.575,0.5715,0.605,0.49950000000000006,0.158,0.38949999999999996,-0.02,0.28550000000000003,-0.262,-0.17550000000000004,0.44,-1.591,-0.466,0.75,0.7567,27.9595,29.885,54.596000000000004,52.598,0,70.5,3.5,0.857,3.5,6
"↑ Driving | 📈 SG OTT: trend continuing (0.544) | 📈 SG Putting: trend reversing (0.815)","12423","Kirk, Chris",67,"75",1,-1.0915,-0.205,286.85,284.711,0.5715,0.6144,-0.166,0.723,0.485,0.898,-1.0705,0.141,0.4195,-0.317,-0.9255,-0.705,0.75,0.7137,31.246000000000002,27.743,69.328,46.738,0,70.5,3,0.5,2.5,3
"↑ Putting | 📈 SG Putting: trend reversing (0.647)","23505","McGreevy, Max",59,"75",1,-1.0915000000000001,0.553,295.25,283.155,0.714,0.6854,0.784,0.875,1.3045,0.268,-0.2495,0.13,-0.271,0.477,-1.8755,-0.565,0.8055,0.7127,24.2495,28.966,59.225,55.315,0,70.5,3,0.5,1,3
"↓ Finished worse than predicted | ↑ Driving | 📈 SG OTT: trend reversing (15.199) | 📈 SG Putting: trend reversing (0.532)","20722","Schmid, Matti",24,"75",1,-1.0915,0.548,302.79999999999995,292.553,0.5,0.5389,-1.0095,0.068,-0.9560000000000001,-0.204,0.2805,0.059,-0.33399999999999996,0.212,-0.08200000000000002,0.253,0.667,0.6803,34.585499999999996,32.082,47.6905,55.415,0,70.5,4,0.4645,4,4.5
"↑ Finished better than predicted | ↑ Putting | 📈 SG Putting: trend continuing (2.889) | 📈 SG Approach: trend reversing (0.264) | 📈 SG Around Green: trend reversing (0.209)","12909","Campos, Rafael",119,"75",1,-1.0915,-1.803,291.6,289.933,0.643,0.5368999999999999,-1.6335,-1.445,-2.0725000000000002,-0.27,-0.007499999999999951,-0.729,0.4465,-0.446,0.542,-0.356,0.6945,0.6358,35.375,31.642,77.205,48.827,0,70.5,2,0.6335,2,2.5
"↓ Putting | 📉 SG Putting: trend continuing (0.508) | 📉 SG Around Green: trend continuing (0.286)","15756","Higa, Kazuki",102,"75",1,-1.0915000000000001,0.215,280.85,282.965,0.607,0.6967,-0.568,-1.574,0.0030000000000000027,-1.279,-0.317,0.053,-0.254,-0.349,-0.5235000000000001,0.005,0.611,0.5449,27.6485,39.769,100.713,70.546,0,70.5,2.5,0.7375,2,1.5
"↑ Finished better than predicted | ↑ Putting | 📈 SG Putting: trend reversing (0.528) | 📈 SG Around Green: trend reversing (0.246) | 📈 SG OTT: trend reversing (0.220)","17786","Davis, Cam",116,"75",2,-1.5915000000000001,-2.936,297.6,286.968,0.5355,0.5838,-0.43000000000000005,-2.145,0.26749999999999996,-0.739,-0.295,-0.352,-0.40249999999999997,-1.054,-1.1615,-0.704,0.6945,0.6001,29.4655,30.473,49.091499999999996,62.602,0,71,3,0.5535,3,4.5
"↑ Finished better than predicted","32081","Nagasaki, Taisei",112,"75",2,-1.5915,0,296.25,0,0.714,0,-1.3130000000000002,0,-1.2725,0,-0.5299999999999999,0,0.48950000000000005,0,-0.27849999999999997,0,0.639,0,32.0815,0,97.85000000000001,0,0,71,3.5,0.6665,2.5,3
"↑ Approach | 📈 SG Approach: trend reversing (0.405) | 📉 SG Around Green: trend reversing (0.254)","14792","Saddier, Adrien",78,"75",2,-1.5915000000000001,-0.657,288.75,291.931,0.6425,0.6877,-1.9365,-0.5,-1.4449999999999998,-0.926,0.2865,0.035,-0.778,0.391,0.3450000000000001,-0.034,0.472,0.6986,35.147000000000006,31.59,40.49,50.055,0,71,4.5,0.675,2.5,3
"↓ Putting | 📉 SG Putting: trend continuing (0.582) | 📈 SG Approach: trend reversing (1.011) | 📈 SG T2G: trend reversing (0.598)","21943","Lebioda, Hank",98,"75",2,-1.5915,-0.864,282.15,286.259,0.429,0.5718,-0.8795,-0.719,-0.6455,-0.492,0.535,-0.453,-0.769,0.226,-0.712,0.001,0.7775,0.6465000000000001,32.39,35.626,70.693,54.205,0,71,1,0.5355,2,2.5
"","16162","Lee, S.T.",84,"75",2,-1.5915000000000001,-0.76,289.2,303.101,0.393,0.5635,-2.515,-0.948,-1.9769999999999999,-0.776,-0.2755,0.667,-0.2625,-0.838,0.9235000000000001,0.405,0.5275,0.5425,39.3565,30.598,72.417,68.21,0,71,3,0.6214999999999999,3.5,4
"↓ Putting | 📉 SG Putting: trend continuing (0.556) | 📉 SG Approach: trend continuing (0.371) | 📉 SG Around Green: trend reversing (0.167)","25003","Walker, Danny",69,"75",2,-1.5915000000000001,-0.433,291.79999999999995,291.463,0.5355,0.483,-0.5489999999999999,-0.381,-0.4714999999999999,0.009,0.2065,0.15,-0.284,-0.652,-1.0425,-0.108,0.5555,0.6052000000000001,31.496000000000002,33.745,64.5565,46.762,0,71,3.5,0.657,4,4.5
"↑ Overall | 📈 SG T2G: trend reversing (5.216) | 📈 SG Around Green: trend reversing (0.330)","12577","Woodland, Gary",45,"75",3,-2.0915,-0.238,302.1,299.804,0.571,0.5897,-1.4609999999999999,-0.565,-1.663,-0.227,-0.8125,-0.712,1.0145,0.374,-0.6305000000000001,0.501,0.639,0.6397999999999999,30.414,30.856,78.9115,55.561,0,71.5,2.5,0.5325,3.5,5
"↑ Finished better than predicted | ↓ Overall | 📉 SG T2G: trend continuing (2.964) | 📉 SG Approach: trend continuing (0.648) | 📈 SG Total: trend reversing (0.408)","27183","Salinda, Isaiah",118,"75",3,-2.0915,-2.01,302.45,300.464,0.607,0.5669,-0.7965,-0.861,-1.241,-0.113,-0.2135,-1.024,0.658,0.276,-1.2950000000000002,-1.582,0.639,0.6487,33.2915,26.669,59.2565,50.226,0,71.5,2,0.6165,3.5,6
"↑ Putting | 📈 SG Putting: trend reversing (1.585) | 📈 SG OTT: trend continuing (0.604) | 📉 SG Around Green: trend continuing (0.358)","21883","Ewart, A.J.",89,"75",3,-2.0915,0.906,295.1,284.145,0.5715,0.5556,-0.789,0.152,-0.7304999999999999,0.434,-0.3895,-0.156,0.331,-0.125,-1.3025,0.666,0.639,0.7214,33.1265,28.384,59.0265,55.66,0,71.5,2.5,0.667,3,3.5
"↑ Finished better than predicted | ↑ Driving | 📈 SG OTT: trend reversing (0.970) | 📈 SG Putting: trend reversing (0.294)","17032","Tosti, Alejandro",120,"75",3,-2.0915,-3.467,301.15,294.385,0.5355,0.47479999999999994,-0.16499999999999998,-2.159,-0.591,-1.064,0.562,-0.382,-0.136,-0.714,-1.9265,-1.238,0.667,0.5931000000000001,30.744999999999997,33.103,44.8945,56.538,0,71.5,2.5,0.55,4,5
"↓ Finished worse than predicted | ↓ Short Game | 📉 SG Around Green: trend continuing (0.436) | 📉 SG T2G: trend continuing (0.412) | 📈 SG Putting: trend reversing (0.694)","12808","Grillo, Emiliano",40,"75",3,-2.0915,-0.324,286.5,278.657,0.6785,0.6333,-0.6025,0.262,0.21450000000000014,0.134,-0.39,0.185,-0.42700000000000005,-0.057,-1.4889999999999999,-0.44,0.583,0.7043,31.058500000000002,30.512,44.9425,55.976,0,71.5,2.5,0.75,3,5.5
"","34839","Kozuma, Corey","","75",4,-2.5915,"",284.85,"",0.429,"",-1.7455,"",-0.5489999999999999,"",-0.15600000000000003,"",-1.0405,"",-0.846,"",0.6945,"",45.569,"",32.5,"",0,72,1.5,0.5235,4.5,4.5
"↑ Finished better than predicted | ↑ Putting | 📈 SG Putting: trend reversing (0.440) | ↓ Below average performer","21074","Nakajima, Keita",107,"75",4,-2.5915,-1.653,293.95000000000005,300.355,0.5355,0.5872999999999999,-1.205,-0.298,-0.691,0.868,-0.542,-0.804,0.027999999999999997,-0.362,-1.3864999999999998,-1.377,0.6945,0.6537000000000001,38.178,32.146,45.869,45.718,0,72,2,0.5,1,2.5
"↓ Overall | 📉 SG Total: trend continuing (0.554) | 📉 SG Approach: trend continuing (0.374)","29197","Brennan, Michael",88,"75",4,-2.5915,-0.337,312.15,303.059,0.75,0.6146,-1.2175,0.638,-1.3745,0.156,-0.5775,-0.63,0.7344999999999999,1.112,-1.374,-0.996,0.639,0.6512,33.5045,30.809,19.003,50.833,0,72,3.5,0.5235,4.5,6
"↓ Driving | 📉 SG OTT: trend continuing (1.748) | 📉 SG Putting: trend continuing (0.606) | 📉 SG Around Green: trend continuing (0.185)","30814","Sargent, Gordon",72,"75",4,-2.5915,-1.04,298.65,303.578,0.5,0.544,-1.506,-1.186,-0.49549999999999994,-1.495,-0.937,0.086,-0.07350000000000001,0.224,-1.0855000000000001,0.212,0.639,0.6923999999999999,32.128,33.918,58.283500000000004,68.065,0,72,2.5,0.384,2,3
"↑ Approach | 📈 SG Approach: trend reversing (0.284)","14926","Malnati, Peter",74,"75",5,-3.0915,-0.701,288.79999999999995,290.962,0.4645,0.48469999999999996,-4.459,-1.062,-2.02,-0.598,-1.2045,0.192,-1.2345,-0.656,1.3675,0.425,0.639,0.6022,35.923,34.935,53.974,59.792,0,72.5,3.5,0.644,2,5
"↑ Short Game | 📈 SG Around Green: trend continuing (2.259) | 📉 SG Approach: trend continuing (0.816) | 📉 SG T2G: trend continuing (0.403)","25475","Nyholm, Pontus",83,"75",6,-3.5915,-0.022,285.79999999999995,293.826,0.3215,0.456,-3.402,-0.453,-1.9555,0.239,0.7195,-0.246,-2.166,-0.446,-0.1895,0.561,0.556,0.6568,44.1185,32.625,50.626999999999995,60.47,0,73,3,0.6115,5,9
"↓ Finished worse than predicted | ↑ Short Game | 📈 SG Around Green: trend continuing (0.597) | 📈 SG Approach: trend reversing (0.437)","11676","Finau, Tony",32,"75",6,-3.5915,0.419,299.20000000000005,286.461,0.5715,0.5365,-2.534,-0.171,-2.197,-0.094,0.3075,0.284,-0.6445,-0.36,-1.0575,0.381,0.528,0.6777,34.437,31.128,44.759499999999996,50.05,0,73,2,0.528,2.5,4.5
"↑ Finished better than predicted | ↑ Short Game | 📈 SG Around Green: trend reversing (5.991) | 📉 SG Approach: trend continuing (0.311) | ↓ Below average performer","21889","Kang, Jeffrey",108,"75",7,-4.0915,-1.638,287.5,290.16,0.4285,0.3728,-1.914,-1.599,-0.13349999999999995,-0.206,-0.852,0.446,-0.9285,-1.838,-2.1775,-0.301,0.5835,0.5576,34.3305,35.956,46.892,42.556,0,73.5,3,0.372,3.5,5
"⚠️ Model overestimated performance | ↓ Short Game | 📉 SG Around Green: trend continuing (2.444) | 📈 SG Approach: trend reversing (1.497) | 📈 SG T2G: trend reversing (1.116) | ❌ Underperformed model prediction","22833","Echavarria, Nico",3,"75",7,-4.0915,2,288.65,282.453,0.5,0.6184000000000001,-1.473,1.017,-0.5735,0.672,-0.638,0.127,-0.2615,0.218,-2.6185,0.881,0.667,0.7293999999999999,31.2325,29.219,59.684,48.264,0,73.5,2,0.35,1.5,3.5
"↓ Driving | 📉 SG OTT: trend continuing (0.733) | 📉 SG T2G: trend continuing (0.718) | 📈 SG Approach: trend continuing (0.520) | ↓ Below average performer","24956","Blanchet, Chandler",104,"75",7,-4.0915,-0.957,276.25,288.529,0.643,0.6004999999999999,-1.7934999999999999,0.119,0.0625,0.665,-1.0514999999999999,-0.586,-0.8045,0.04,-2.298,-1.259,0.5835,0.6548,23.838,31.605,72.5135,65.431,0,73.5,1.5,0.522,1.5,4
"","34840","Cabello, Anson","","75",8,-4.5915,"",275.55,"",0.5,"",-4.765,"",-2.4535,"",-0.49,"",-1.8215000000000001,"",0.17350000000000002,"",0.4445,"",37.584,"",96.399,"",0,74,2,0.5135,2.5,5
"↑ Overall | 📈 SG Total: trend reversing (2.510) | 📉 SG Around Green: trend continuing (0.479) | ↓ Below average performer","16591","Rozo, Marcelo",103,"75",8,-4.5915,-2.119,282.5,282.266,0.5715,0.6167,-1.8210000000000002,-0.398,0.8265,-0.299,-1.123,0.105,-1.5245,-0.204,-2.7705,-2.257,0.6945,0.6299,31.485500000000002,32.413,45.1315,61.06,0,74,2.5,0.5,0,6
"↑ Finished better than predicted | ↑ Short Game | 📈 SG Around Green: trend continuing (0.417)","19477","Schenk, Adam",111,"75",8,-4.5915,-2.092,293,288.365,0.4645,0.4946,-2.695,-1.227,-1.912,-0.787,0.08299999999999996,0.062,-0.866,-0.502,-1.8965,-0.685,0.528,0.6383,36.766999999999996,30.681,55.074999999999996,56.118,0,74,3,0.486,2.5,5
"↑ Approach | 📈 SG Approach: trend reversing (11.523) | 📈 SG T2G: trend reversing (1.687) | 📉 SG Around Green: trend continuing (0.152)","32055","Shipley, Neal",96,"75",8,-4.5915,-1.179,300.45,297.618,0.607,0.5503,-2.424,-0.706,-1.6079999999999999,-0.881,-0.7255,-0.272,-0.0905,0.418,-2.1675,-0.381,0.5835,0.5987,34.9285,31.064,40.037000000000006,76.429,0,74,2.5,0.3255,1.5,7
