,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,12423,"Kirk, Chris",0.83,0.07,0.00,0.95,20.83,0.04,291.00,0.69,0.08,0.00,0.96,30.50,0.02,428.00,0.83,0.09,0.00,0.91,15.83,0.02,110.00,0.27,0.02,0.00,0.93,76.67,-0.09,129.00,0.40,0.05,0.00,0.94,53.01,-0.04,216.00,0.61,0.13,0.00,0.94,35.50,0.05,127
,15475,"Pan, C.T.",0.80,0.06,0.00,0.94,22.94,-0.01,289.00,0.68,0.05,0.00,0.95,31.01,0.02,393.00,0.84,0.09,0.00,0.93,19.32,-0.04,81.00,0.39,0.05,0.00,0.98,61.39,0.04,128.00,0.43,0.06,0.00,0.96,49.43,-0.01,216.00,0.72,0.08,0.00,0.93,34.52,0.08,88
,19483,"Burns, Sam",0.82,0.07,0.00,0.94,21.09,0.02,312.00,0.69,0.06,0.00,0.95,31.21,0.02,414.00,0.89,0.10,0.00,0.95,16.03,0.03,109.00,0.32,0.12,0.00,0.94,63.49,0.02,126.00,0.45,0.07,0.00,0.94,48.61,-0.02,236.00,0.55,0.06,0.00,0.93,42.34,-0.01,144
,23504,"Hoey, Rico",0.77,0.08,0.00,0.93,23.50,-0.01,281.00,0.68,0.07,0.00,0.93,31.15,0.02,427.00,0.89,0.08,0.00,0.98,17.63,0.03,83.00,0.37,0.03,0.00,0.98,62.08,0.01,116.00,0.47,0.03,0.00,0.95,47.48,-0.01,185.00,0.51,0.04,0.00,0.93,43.97,-0.11,141
,12808,"Grillo, Emiliano",0.83,0.09,0.00,0.94,20.45,0.03,299.00,0.69,0.05,0.00,0.97,29.90,0.02,457.00,0.89,0.05,0.00,0.95,16.46,0.03,76.00,0.32,0.04,0.00,0.94,68.36,-0.02,142.00,0.50,0.04,0.00,0.97,45.53,0.02,227.00,0.55,0.08,0.00,0.96,39.43,-0.02,114
,17536,"Spaun, J.J.",0.84,0.09,0.00,0.96,19.77,0.06,331.00,0.69,0.08,0.00,0.95,30.66,0.02,439.00,0.81,0.05,0.00,0.92,19.28,-0.04,97.00,0.41,0.05,0.00,0.96,58.80,0.06,133.00,0.59,0.05,0.00,0.95,43.16,0.06,208.00,0.56,0.02,0.00,0.94,39.37,-0.03,167
,18238,"Ancer, Abraham",,,,,,,,0.68,0.08,1.00,0.92,29.32,0.02,51.00,0.82,0.00,0.00,0.94,21.11,-0.09,16.00,,,,,,,,,,,,,,,,,,,,,
,18474,"Smalley, Alex",0.81,0.08,0.00,0.95,22.68,0.01,263.00,0.70,0.06,0.00,0.96,31.18,0.02,357.00,0.86,0.08,0.00,0.94,18.85,0.02,62.00,0.39,0.07,0.00,0.92,59.83,-0.01,115.00,0.46,0.03,0.00,0.94,47.95,-0.03,174.00,0.54,0.06,0.00,0.92,40.10,0.00,133
,10943,"Lashley, Nate",0.81,0.05,0.00,0.95,22.96,-0.02,252.00,0.69,0.06,0.00,0.96,30.52,0.02,359.00,0.88,0.09,0.00,0.95,18.35,0.01,80.00,0.35,0.07,0.00,0.95,63.97,0.04,103.00,0.45,0.04,0.00,0.94,48.77,0.00,170.00,0.65,0.07,0.00,0.93,34.08,0.07,121
,14181,"Detry, Thomas",0.77,0.06,0.00,0.94,22.90,-0.02,302.00,0.68,0.07,0.00,0.94,31.48,0.02,445.00,0.91,0.07,0.00,0.95,18.55,0.04,97.00,0.37,0.07,0.00,0.96,56.63,0.04,178.00,0.49,0.03,0.00,0.95,48.48,-0.01,233.00,0.49,0.04,0.00,0.95,45.81,-0.08,143
,20448,"Katsuragawa, Yuto",,,,,,,,0.61,0.11,1.00,0.93,31.78,0.02,55.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23950,"Aberg, Ludvig",0.83,0.10,0.00,0.94,21.45,0.03,316.00,0.70,0.05,0.00,0.96,29.60,0.02,376.00,0.90,0.11,0.00,0.97,14.32,0.07,90.00,0.30,0.06,0.00,0.98,63.55,-0.01,128.00,0.54,0.08,0.00,0.95,43.35,0.06,225.00,0.56,0.08,0.00,0.96,39.43,0.02,118
,27819,"Castillo, Ricky",0.82,0.12,1.00,0.98,20.40,0.07,41.00,0.69,0.09,0.00,0.96,31.67,0.02,69.00,0.81,0.14,0.00,0.96,18.09,-0.01,22.00,0.42,0.13,1.00,1.00,60.71,0.09,23.00,0.37,0.00,0.00,0.95,46.23,-0.06,39.00,0.72,0.05,0.00,0.96,42.40,0.05,22
,10104,"Power, Seamus",0.84,0.07,0.00,0.94,20.89,0.02,338.00,0.72,0.06,0.00,0.96,29.91,0.02,509.00,0.88,0.09,0.00,0.94,16.05,0.05,81.00,0.32,0.03,0.00,0.97,67.34,-0.01,147.00,0.47,0.07,0.00,0.96,48.17,0.02,220.00,0.57,0.04,0.00,0.97,37.66,0.02,116
,12965,"Fowler, Rickie",0.81,0.07,0.00,0.92,21.74,0.00,315.00,0.68,0.08,0.00,0.95,30.60,0.02,408.00,0.81,0.10,0.00,0.90,18.20,0.00,89.00,0.37,0.05,0.00,0.94,64.91,0.01,155.00,0.45,0.06,0.00,0.95,46.86,-0.01,196.00,0.56,0.04,0.00,0.91,40.77,-0.04,108
,14139,"Thomas, Justin",0.84,0.09,0.00,0.95,18.97,0.07,278.00,0.68,0.07,0.00,0.96,30.21,0.02,399.00,0.87,0.11,0.00,0.94,15.33,0.10,97.00,0.45,0.07,0.00,0.95,58.11,0.05,153.00,0.52,0.08,0.00,0.96,45.15,0.06,224.00,0.60,0.06,0.00,0.95,35.62,0.07,150
,15980,"Lipsky, David",0.79,0.09,0.00,0.96,21.80,0.03,253.00,0.71,0.05,0.00,0.95,31.54,0.02,342.00,0.81,0.08,0.00,0.93,18.75,-0.03,67.00,0.25,0.07,0.00,0.93,69.32,-0.07,110.00,0.49,0.07,0.00,0.97,45.77,0.05,167.00,0.61,0.13,0.00,0.95,38.75,0.06,116
,10091,"McIlroy, Rory",0.80,0.08,0.00,0.96,20.82,0.02,298.00,0.69,0.06,0.00,0.94,30.46,0.02,404.00,0.87,0.13,0.00,0.96,17.20,0.00,70.00,0.43,0.07,0.00,0.97,52.14,0.08,123.00,0.52,0.05,0.00,0.96,44.10,0.03,202.00,0.61,0.11,0.00,0.92,34.13,0.06,140
,12920,"Willett, Danny",0.78,0.10,1.00,0.88,25.61,-0.06,40.00,0.66,0.09,1.00,0.95,30.01,0.02,64.00,0.81,0.10,0.00,0.95,15.98,0.08,20.00,,,,,,,,0.34,0.07,1.00,0.87,50.69,-0.15,30.00,0.54,0.13,0.00,0.94,32.94,0.04,32
,13965,"Hadwin, Adam",0.78,0.08,0.00,0.92,21.84,-0.01,290.00,0.71,0.07,0.00,0.94,30.44,0.02,438.00,0.79,0.09,0.00,0.91,18.84,-0.04,118.00,0.32,0.01,0.00,0.97,63.58,-0.02,144.00,0.46,0.07,0.00,0.96,50.23,0.01,258.00,0.55,0.06,0.00,0.90,42.33,-0.02,156
,14459,"An, Byeong Hun",0.85,0.07,0.00,0.94,21.15,0.02,279.00,0.68,0.06,0.00,0.95,30.44,0.02,365.00,0.85,0.06,0.00,0.93,16.88,-0.02,95.00,0.38,0.04,0.00,0.93,62.73,-0.01,152.00,0.49,0.07,0.00,0.97,45.96,0.05,202.00,0.55,0.07,0.00,0.94,40.86,-0.01,181
,16715,"Ryder, Sam",0.76,0.07,0.00,0.94,21.92,0.00,260.00,0.65,0.09,0.00,0.96,30.25,0.02,375.00,0.84,0.06,0.00,0.97,17.99,-0.01,78.00,0.45,0.10,0.00,0.96,52.86,0.06,132.00,0.53,0.05,0.00,0.95,44.13,0.02,192.00,0.64,0.05,0.00,0.97,33.35,0.04,131
,23475,"Novak, Andrew",0.82,0.10,0.00,0.94,20.86,0.03,329.00,0.70,0.07,0.00,0.95,31.53,0.02,462.00,0.80,0.09,0.00,0.90,17.08,0.00,107.00,0.31,0.07,0.00,0.92,63.91,-0.04,143.00,0.48,0.06,0.00,0.97,44.35,0.02,232.00,0.55,0.06,0.00,0.94,33.87,0.04,165
,27364,"Thompson, Davis",0.80,0.07,0.00,0.97,22.48,0.01,372.00,0.68,0.06,0.00,0.95,31.38,0.02,517.00,0.86,0.08,0.00,0.94,17.61,0.01,122.00,0.34,0.03,0.00,0.90,68.02,-0.10,149.00,0.47,0.03,0.00,0.97,46.73,0.01,254.00,0.55,0.07,0.00,0.89,38.15,-0.03,186
,15651,"Ventura, Kristoffer",0.77,0.04,0.00,0.93,24.16,-0.04,80.00,0.72,0.08,0.00,0.94,29.50,0.02,122.00,0.88,0.07,0.00,0.96,18.71,-0.02,27.00,0.38,0.03,0.00,0.90,71.50,-0.09,38.00,0.53,0.07,0.00,0.97,51.72,0.05,60.00,0.62,0.10,0.00,1.00,28.46,0.09,30
,16395,"Kohles, Ben",0.83,0.08,0.00,0.95,20.94,0.03,281.00,0.72,0.05,0.00,0.96,31.73,0.02,468.00,0.87,0.07,0.00,0.96,17.27,0.01,123.00,0.28,0.06,0.00,0.97,71.11,-0.03,97.00,0.51,0.03,0.00,0.97,47.39,0.01,248.00,0.46,0.04,0.00,0.89,42.72,-0.08,83
,24968,"Griffin, Ben",0.81,0.07,0.00,0.94,22.22,0.02,382.00,0.72,0.04,0.00,0.95,30.94,0.02,557.00,0.82,0.12,0.00,0.92,17.32,0.00,104.00,0.32,0.05,0.00,0.97,60.26,0.01,178.00,0.55,0.08,0.00,0.97,45.46,0.04,257.00,0.56,0.10,0.00,0.94,33.23,0.05,183
,26096,"Bhatia, Akshay",0.83,0.07,0.00,0.94,21.16,0.03,339.00,0.70,0.05,0.00,0.96,30.39,0.02,525.00,0.83,0.08,0.00,0.92,16.04,0.03,146.00,0.34,0.04,0.00,0.93,63.63,-0.04,143.00,0.53,0.08,0.00,0.96,43.15,0.06,270.00,0.57,0.04,0.00,0.96,43.01,-0.02,141
,7961,"Reavie, Chez",0.78,0.04,0.00,0.91,23.19,-0.01,206.00,0.69,0.07,0.00,0.94,30.83,0.02,328.00,0.80,0.08,0.00,0.96,17.98,-0.01,66.00,0.45,0.06,0.00,0.97,52.49,0.04,85.00,0.56,0.07,0.00,0.98,47.57,0.06,138.00,0.51,0.08,0.00,0.92,39.44,-0.03,86
,17538,"Homa, Max",0.80,0.05,0.00,0.90,22.61,-0.03,257.00,0.67,0.05,0.00,0.95,29.88,0.02,395.00,0.90,0.07,0.00,0.95,16.20,0.00,87.00,0.37,0.05,0.00,0.94,65.32,0.02,162.00,0.48,0.05,0.00,0.96,48.32,0.02,204.00,0.55,0.08,0.00,0.92,39.47,-0.02,142
,19428,"Zalatoris, Will",0.81,0.05,0.00,0.96,22.55,0.01,240.00,0.70,0.07,0.00,0.94,30.89,0.02,382.00,0.82,0.08,0.00,0.95,18.58,-0.04,80.00,0.38,0.05,0.00,0.97,46.64,0.08,138.00,0.46,0.05,0.00,0.97,48.28,0.02,210.00,0.62,0.04,0.00,0.97,38.95,-0.01,119
,20353,"Whitney, Tom",0.81,0.06,0.00,0.93,22.26,-0.01,197.00,0.65,0.06,0.00,0.94,31.12,0.02,250.00,0.87,0.13,0.00,0.97,16.13,0.03,61.00,0.28,0.04,0.00,0.95,74.34,-0.08,56.00,0.47,0.06,0.00,0.96,45.03,0.04,125.00,0.58,0.05,0.00,0.96,36.03,0.01,99
,6986,"Johnson, Zach",0.80,0.05,0.00,0.97,22.27,0.00,191.00,0.67,0.08,0.00,0.95,31.44,0.02,295.00,0.84,0.04,0.00,0.88,17.90,-0.03,74.00,0.35,0.07,0.00,0.93,68.19,0.00,83.00,0.47,0.04,0.00,0.98,48.43,-0.01,145.00,0.49,0.05,0.00,0.92,44.57,-0.05,64
,12477,"McGirt, William",0.83,0.05,0.00,0.96,25.17,-0.03,67.00,0.70,0.05,0.00,0.98,31.86,0.02,83.00,0.84,0.08,1.00,0.85,28.59,-0.15,13.00,0.26,0.00,0.00,0.94,70.11,-0.16,33.00,0.47,0.05,0.00,0.92,50.16,0.01,39.00,0.52,0.04,0.00,0.89,38.96,-0.06,28
,17606,"Berger, Daniel",0.83,0.08,0.00,0.95,20.99,0.03,237.00,0.67,0.06,0.00,0.94,30.22,0.02,432.00,0.89,0.11,0.00,0.94,16.44,0.04,66.00,0.31,0.03,0.00,0.96,68.22,-0.01,109.00,0.49,0.05,0.00,0.95,45.72,-0.02,188.00,0.55,0.08,0.00,0.92,40.42,0.01,86
,7899,"Piercy, Scott",0.85,0.07,0.00,0.92,21.51,0.02,89.00,0.69,0.04,0.00,0.97,31.63,0.01,171.00,0.79,0.08,0.00,0.92,21.04,-0.05,39.00,0.30,0.11,0.00,0.92,65.71,-0.05,38.00,0.46,0.04,0.00,0.95,47.94,0.01,106.00,0.64,0.18,0.00,1.00,30.69,0.15,45
,11451,"Garnett, Brice",0.82,0.07,0.00,0.94,23.11,-0.01,233.00,0.68,0.07,0.00,0.96,31.31,0.01,345.00,0.86,0.05,0.00,0.94,18.09,-0.05,63.00,0.27,0.05,0.00,0.93,65.41,-0.05,82.00,0.51,0.09,0.00,0.96,47.49,0.05,171.00,0.59,0.05,0.00,0.94,42.04,-0.02,66
,16433,"NeSmith, Matthew",0.80,0.05,0.00,0.95,22.47,-0.02,207.00,0.73,0.05,0.00,0.94,31.77,0.01,320.00,0.80,0.05,0.00,0.89,19.20,-0.05,61.00,0.31,0.03,0.00,0.94,76.35,-0.04,90.00,0.52,0.04,0.00,0.98,46.57,0.01,132.00,0.56,0.05,0.00,0.96,38.82,-0.03,102
,20722,"Schmid, Matthias",0.76,0.06,0.00,0.91,25.28,-0.04,286.00,0.69,0.05,0.00,0.96,30.78,0.01,388.00,0.80,0.04,0.00,0.89,21.70,-0.13,75.00,0.34,0.06,0.00,0.98,55.98,0.03,123.00,0.47,0.06,0.00,0.92,47.54,0.00,180.00,0.57,0.08,0.00,0.95,34.12,0.01,129
,21554,"Poston, J.T.",0.82,0.10,0.00,0.93,22.57,0.02,341.00,0.71,0.06,0.00,0.95,30.35,0.01,487.00,0.87,0.12,0.00,0.96,17.00,0.04,109.00,0.36,0.07,0.00,0.96,57.36,0.05,138.00,0.48,0.03,0.00,0.98,49.33,-0.01,237.00,0.49,0.07,0.00,0.92,42.66,-0.07,149
,22760,"Hisatsune, Ryo",0.80,0.05,0.00,0.93,22.68,0.00,313.00,0.69,0.08,0.00,0.95,31.55,0.01,439.00,0.78,0.07,0.00,0.90,19.78,-0.06,93.00,0.35,0.07,0.00,0.98,63.72,0.02,122.00,0.45,0.04,0.00,0.97,47.82,0.00,230.00,0.64,0.06,0.00,0.93,36.41,0.02,105
,7489,"Moore, Ryan",0.84,0.08,0.00,0.99,19.58,0.06,227.00,0.68,0.06,0.00,0.95,29.81,0.01,365.00,0.89,0.09,0.00,0.93,18.34,-0.02,56.00,0.33,0.05,0.00,0.96,63.91,-0.01,88.00,0.37,0.04,0.00,0.98,46.24,-0.01,166.00,0.59,0.09,0.00,0.95,36.79,0.07,78
,15004,"Kim, Chan",0.79,0.08,0.00,0.92,22.36,0.02,314.00,0.69,0.05,0.00,0.95,31.58,0.01,476.00,0.89,0.09,0.00,0.94,19.35,0.00,80.00,0.40,0.08,0.00,0.98,61.99,0.06,120.00,0.51,0.06,0.00,0.96,48.66,0.00,218.00,0.59,0.08,0.00,0.94,37.81,0.02,153
,16283,"Rodgers, Patrick",0.80,0.06,0.00,0.94,23.12,-0.01,373.00,0.71,0.06,0.00,0.95,31.12,0.01,492.00,0.81,0.08,0.00,0.88,19.43,-0.04,112.00,0.34,0.06,0.00,0.96,60.57,0.01,167.00,0.45,0.05,0.00,0.96,46.41,0.00,246.00,0.54,0.04,0.00,0.94,40.81,-0.03,187
,29279,"Suber, Jackson",,,,,,,,0.67,0.08,0.00,0.99,30.21,0.01,79.00,0.90,0.18,0.00,1.00,12.14,0.16,22.00,0.42,0.09,0.00,0.89,63.61,0.00,35.00,0.47,0.05,0.00,0.98,42.92,0.06,40.00,0.58,0.16,0.00,0.96,35.12,0.11,25
,23505,"McGreevy, Max",0.78,0.09,0.00,0.91,22.50,0.02,56.00,0.69,0.06,0.00,0.95,31.98,0.01,109.00,0.89,0.14,1.00,0.93,19.14,0.01,14.00,0.42,0.04,1.00,0.96,62.14,0.04,24.00,0.41,0.06,0.00,0.91,48.31,-0.03,54.00,0.40,0.07,1.00,0.93,42.07,0.00,14
,14577,"English, Harris",0.73,0.06,0.00,0.91,25.01,-0.04,290.00,0.70,0.06,0.00,0.96,31.21,0.01,460.00,0.87,0.05,0.00,0.99,15.43,0.04,81.00,0.37,0.04,0.00,0.95,62.84,0.01,159.00,0.45,0.05,0.00,0.97,48.01,-0.02,215.00,0.47,0.04,0.00,0.91,39.68,-0.06,119
,15575,"Hoge, Tom",0.85,0.10,0.00,0.95,17.73,0.10,380.00,0.65,0.07,0.00,0.94,30.09,0.01,533.00,0.87,0.10,0.00,0.91,15.31,0.03,93.00,0.36,0.10,0.00,0.97,57.26,0.08,185.00,0.51,0.06,0.00,0.97,43.08,0.04,260.00,0.59,0.07,0.00,0.97,37.42,0.03,150
,17543,"Kim, Michael",0.80,0.06,0.00,0.94,22.18,0.01,261.00,0.69,0.05,0.00,0.95,29.98,0.01,365.00,0.88,0.10,0.00,0.99,16.50,0.04,78.00,0.33,0.04,0.00,0.96,60.36,-0.01,139.00,0.50,0.05,0.00,0.94,44.28,0.01,178.00,0.62,0.07,0.00,0.93,38.97,-0.01,162
,17786,"Davis, Cameron",0.85,0.08,0.00,0.96,20.83,0.05,243.00,0.69,0.06,0.00,0.94,30.12,0.01,413.00,0.87,0.11,0.00,0.93,16.02,0.01,95.00,0.30,0.06,0.00,0.96,58.80,-0.01,146.00,0.45,0.08,0.00,0.94,47.10,-0.02,226.00,0.46,0.09,0.00,0.94,41.01,-0.04,123
,18761,"Mullinax, Trey",0.79,0.11,0.00,0.94,22.35,0.00,85.00,0.73,0.08,0.00,0.94,31.59,0.01,107.00,0.87,0.14,0.00,0.92,17.90,0.02,37.00,0.28,0.00,0.00,1.00,56.72,-0.02,28.00,0.37,0.04,0.00,0.89,49.13,-0.06,52.00,0.56,0.06,0.00,0.90,48.16,-0.07,50
,18841,"Hovland, Viktor",0.80,0.11,0.00,0.94,20.74,0.05,235.00,0.71,0.04,0.00,0.96,28.26,0.01,318.00,0.83,0.11,0.00,0.91,17.92,0.01,81.00,0.36,0.03,0.00,0.97,63.23,0.00,90.00,0.50,0.06,0.00,0.97,40.57,0.07,178.00,0.71,0.10,0.00,0.96,35.11,0.08,98
,19841,"DeChambeau, Bryson",0.79,0.10,1.00,0.97,24.10,0.02,39.00,0.68,0.07,0.00,0.96,30.50,0.01,76.00,0.91,0.12,0.00,0.94,13.86,0.24,17.00,0.29,0.04,0.00,0.96,51.56,-0.01,27.00,0.49,0.05,0.00,1.00,45.63,0.06,44.00,0.59,0.15,0.00,0.85,32.54,0.00,27
,20706,"Wallace, Matt",0.77,0.10,0.00,0.93,22.71,0.01,163.00,0.67,0.07,0.00,0.94,31.84,0.01,299.00,0.88,0.10,0.00,0.95,17.03,0.05,78.00,0.38,0.03,0.00,0.93,59.38,0.01,120.00,0.45,0.08,0.00,0.91,49.76,-0.06,164.00,0.69,0.09,0.00,0.93,36.81,0.05,97
,17381,"Silverman, Ben",0.79,0.05,0.00,0.95,22.98,-0.02,333.00,0.69,0.07,0.00,0.96,31.56,0.01,415.00,0.82,0.12,0.00,0.91,21.60,-0.06,95.00,0.37,0.03,0.00,0.97,70.97,-0.02,139.00,0.39,0.06,0.00,0.94,48.15,-0.06,194.00,0.57,0.07,0.00,0.94,38.52,0.01,116
,23838,"Hojgaard, Rasmus",0.82,0.10,0.00,0.95,20.99,0.04,91.00,0.67,0.07,0.00,0.93,29.63,0.01,151.00,0.74,0.03,0.00,0.87,20.92,-0.10,30.00,0.34,0.09,0.00,0.91,61.16,-0.01,55.00,0.57,0.07,0.00,0.93,46.31,0.02,85.00,0.71,0.15,0.00,0.97,36.85,0.09,59
,25363,"Buckley, Hayden",0.75,0.07,0.00,0.91,24.55,-0.04,216.00,0.65,0.06,0.00,0.94,32.37,0.01,325.00,0.85,0.05,0.00,0.94,21.00,-0.07,66.00,0.28,0.05,0.00,0.95,61.86,-0.02,61.00,0.45,0.04,0.00,0.92,54.31,-0.05,144.00,0.60,0.06,0.00,0.92,38.85,0.00,105
,25569,"Stevens, Sam",0.80,0.05,0.00,0.92,24.31,-0.03,382.00,0.68,0.05,0.00,0.96,31.08,0.01,468.00,0.80,0.08,0.00,0.92,19.43,-0.06,130.00,0.34,0.04,0.00,0.94,69.91,-0.04,142.00,0.43,0.03,0.00,0.94,49.07,-0.06,226.00,0.56,0.09,0.00,0.92,36.69,0.01,186
,14704,"Putnam, Andrew",0.85,0.08,0.00,0.95,21.16,0.05,257.00,0.73,0.04,0.00,0.96,31.68,0.01,460.00,0.85,0.07,0.00,0.93,18.63,-0.01,86.00,0.41,0.08,0.00,0.93,59.81,0.04,137.00,0.54,0.05,0.00,0.97,46.25,0.04,226.00,0.66,0.10,0.00,0.95,32.19,0.09,84
,22535,"Norrman, Vincent",0.83,0.05,0.00,0.96,22.95,0.01,199.00,0.70,0.05,0.00,0.95,32.51,0.01,303.00,0.86,0.08,0.00,0.93,19.78,-0.04,74.00,0.30,0.02,0.00,0.96,73.63,-0.05,95.00,0.50,0.05,0.00,0.97,44.79,0.02,128.00,0.51,0.01,0.00,0.94,42.76,-0.06,84
,28270,"Dunlap, Nick",0.76,0.08,0.00,0.97,21.24,0.03,293.00,0.67,0.06,0.00,0.94,30.22,0.01,443.00,0.83,0.08,0.00,0.94,17.37,-0.01,112.00,0.37,0.07,0.00,0.96,57.75,0.03,215.00,0.50,0.04,0.00,0.98,45.94,0.04,236.00,0.57,0.07,0.00,0.93,41.02,-0.01,167
,7293,"Walker, Jimmy",0.69,0.00,1.00,0.87,28.70,-0.12,39.00,0.64,0.02,1.00,0.92,31.71,0.01,51.00,0.82,0.00,1.00,0.92,16.81,-0.02,12.00,0.26,0.03,0.00,0.97,60.23,-0.01,32.00,0.56,0.03,1.00,0.97,38.69,0.08,31.00,0.61,0.03,0.00,0.94,39.60,-0.03,31
,17365,"Mitchell, Keith",0.79,0.08,0.00,0.91,22.77,0.01,276.00,0.67,0.07,0.00,0.93,31.13,0.01,380.00,0.86,0.07,0.00,0.97,16.43,0.03,120.00,0.38,0.07,0.00,0.96,56.72,0.04,116.00,0.52,0.07,0.00,0.97,43.23,0.04,202.00,0.58,0.07,0.00,0.97,37.28,0.03,201
,17646,"Fitzpatrick, Matt",0.76,0.06,0.00,0.90,25.49,-0.06,270.00,0.69,0.05,0.00,0.95,31.51,0.01,424.00,0.84,0.06,0.00,0.90,18.51,0.00,89.00,0.40,0.06,0.00,0.93,60.18,0.03,129.00,0.52,0.06,0.00,0.97,46.26,0.04,214.00,0.56,0.07,0.00,0.92,44.57,-0.04,99
,23048,"Stanger, Jimmy",0.73,0.03,0.00,0.98,25.59,-0.06,81.00,0.67,0.08,0.00,0.95,33.59,0.01,122.00,0.83,0.03,0.00,0.97,15.14,0.03,30.00,0.42,0.11,0.00,0.97,54.14,0.04,37.00,0.44,0.05,0.00,0.95,53.08,-0.03,58.00,0.63,0.02,0.00,0.92,39.05,-0.06,47
,29433,"Bridgeman, Jacob",0.78,0.06,0.00,0.91,23.37,-0.01,242.00,0.67,0.04,0.00,0.94,30.16,0.01,350.00,0.90,0.06,0.00,0.97,19.11,-0.05,70.00,0.44,0.09,0.00,0.96,62.12,0.05,141.00,0.47,0.04,0.00,0.96,50.51,-0.03,158.00,0.52,0.05,0.00,0.92,44.39,-0.04,132
,9586,"Laird, Martin",0.82,0.07,0.00,0.91,24.88,-0.03,191.00,0.70,0.06,0.00,0.93,32.30,0.01,288.00,0.87,0.04,0.00,0.91,20.58,-0.07,68.00,0.31,0.05,0.00,0.97,70.51,-0.03,95.00,0.44,0.02,0.00,0.94,50.16,-0.06,140.00,0.60,0.06,0.00,0.97,38.30,0.02,100
,16394,"Jaeger, Stephan",0.77,0.04,0.00,0.92,22.48,-0.04,329.00,0.68,0.04,0.00,0.95,30.91,0.01,492.00,0.89,0.17,0.00,0.94,15.10,0.09,109.00,0.39,0.06,0.00,0.97,66.01,0.03,169.00,0.45,0.03,0.00,0.95,47.49,-0.03,273.00,0.53,0.11,0.00,0.92,38.57,0.02,170
,27870,"Coody, Parker",0.77,0.05,0.00,0.93,23.03,-0.01,152.00,0.68,0.06,0.00,0.94,31.89,0.01,211.00,0.86,0.06,0.00,0.93,17.32,0.01,53.00,0.31,0.02,0.00,0.97,69.70,-0.04,85.00,0.40,0.05,0.00,0.97,49.68,-0.01,100.00,0.59,0.11,0.00,0.95,38.35,0.04,91
,19870,"McCarthy, Denny",0.83,0.08,0.00,0.93,22.56,0.01,350.00,0.68,0.06,0.00,0.96,31.75,0.01,507.00,0.90,0.08,0.00,0.96,16.40,0.01,102.00,0.32,0.07,0.00,0.96,67.20,0.01,163.00,0.44,0.07,0.00,0.98,50.29,0.02,245.00,0.53,0.07,0.00,0.93,39.26,0.00,111
,20954,"Hirata, Kensei",0.79,0.15,1.00,0.92,20.20,0.06,39.00,0.64,0.04,1.00,0.98,31.25,0.01,50.00,,,,,,,,,,,,,,,,,,,,,,0.63,0.08,1.00,0.83,46.26,-0.05,12
,26651,"Young, Cameron",0.80,0.08,0.00,0.94,21.51,0.04,329.00,0.67,0.08,0.00,0.93,30.56,0.01,410.00,0.86,0.05,0.00,0.94,18.73,-0.01,107.00,0.42,0.05,0.00,0.95,59.67,0.00,146.00,0.46,0.06,0.00,0.94,48.23,-0.03,247.00,0.53,0.06,0.00,0.93,37.97,-0.02,175
,5768,"Hoffman, Charley",0.82,0.07,0.00,0.93,22.04,0.02,202.00,0.65,0.06,0.00,0.94,30.84,0.01,291.00,0.85,0.07,0.00,0.95,16.95,0.00,91.00,0.39,0.12,0.00,0.93,63.10,0.02,99.00,0.45,0.05,0.00,0.95,44.53,0.00,147.00,0.59,0.05,0.00,0.96,35.64,0.05,147
