,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,12294,"Fleetwood, Tommy",0.88,0.08,0.00,0.96,19.96,0.05,316.00,0.73,0.06,0.00,0.96,28.65,0.05,457.00,0.91,0.11,0.00,0.96,16.25,0.03,75.00,0.32,0.06,0.00,0.98,70.72,0.01,128.00,0.52,0.03,0.00,0.97,47.70,0.02,242.00,0.66,0.04,0.00,0.94,39.32,0.01,82
,18628,"Campbell, Brian",0.73,0.07,0.00,0.89,26.53,-0.04,72.00,0.71,0.05,0.00,0.97,31.12,0.05,143.00,0.91,0.08,0.00,0.96,15.94,0.01,25.00,0.42,0.05,0.00,0.98,50.04,0.04,41.00,0.50,0.04,0.00,1.00,47.32,0.03,68.00,0.62,0.04,0.00,0.96,39.40,0.02,25
,22085,"Morikawa, Collin",0.83,0.09,0.00,0.95,19.48,0.06,352.00,0.68,0.07,0.00,0.95,28.95,0.04,494.00,0.90,0.12,0.00,0.95,15.43,0.06,94.00,0.34,0.09,0.00,0.98,58.53,0.05,118.00,0.43,0.05,0.00,0.97,48.05,0.00,257.00,0.67,0.09,0.00,0.90,38.85,0.00,78
,7399,"Glover, Lucas",0.85,0.10,0.00,0.95,19.96,0.06,374.00,0.68,0.07,0.00,0.96,29.15,0.04,528.00,0.92,0.11,0.00,0.97,15.48,0.04,104.00,0.34,0.07,0.00,0.95,62.69,0.01,117.00,0.48,0.07,0.00,0.97,45.79,0.02,233.00,0.57,0.06,0.00,0.98,39.37,-0.01,101
,27183,"Salinda, Isaiah",0.82,0.08,0.00,0.94,22.68,0.00,116.00,0.75,0.07,0.00,0.99,29.66,0.04,156.00,0.90,0.11,0.00,1.00,16.44,0.07,28.00,0.25,0.05,0.00,0.93,59.38,-0.04,58.00,0.36,0.08,0.00,0.94,53.08,-0.06,92.00,0.53,0.02,0.00,0.88,39.09,-0.05,48
,17881,"Yu, Kevin",0.81,0.07,0.00,0.95,21.91,0.01,313.00,0.73,0.07,0.00,0.95,29.59,0.04,403.00,0.87,0.07,0.00,0.93,18.32,-0.01,108.00,0.42,0.07,0.00,0.97,59.63,0.05,143.00,0.48,0.05,0.00,0.96,47.39,0.02,215.00,0.47,0.07,0.00,0.91,42.75,-0.05,173
,23602,"Hojgaard, Nicolai",0.74,0.09,0.00,0.92,21.97,0.01,191.00,0.74,0.06,0.00,0.96,29.46,0.04,330.00,0.88,0.06,0.00,0.94,17.46,0.01,78.00,0.32,0.06,0.00,0.94,65.81,-0.01,128.00,0.57,0.07,0.00,0.98,41.58,0.07,138.00,0.66,0.08,0.00,0.97,35.76,0.07,101
,7655,"Molinari, Francesco",0.91,0.05,0.00,1.00,20.45,0.04,103.00,0.67,0.08,0.00,0.94,31.02,0.04,180.00,0.93,0.17,0.00,0.95,15.17,0.13,42.00,0.38,0.04,0.00,0.94,79.61,-0.03,48.00,0.38,0.03,0.00,0.97,52.57,-0.04,98.00,0.64,0.13,0.00,0.97,34.33,0.05,31
,11676,"Finau, Tony",0.84,0.06,0.00,0.94,23.12,-0.01,277.00,0.73,0.07,0.00,0.94,29.59,0.04,399.00,0.84,0.11,0.00,0.90,17.80,0.00,81.00,0.46,0.12,0.00,0.96,55.51,0.08,147.00,0.49,0.06,0.00,0.96,44.39,0.04,202.00,0.62,0.05,0.00,0.91,37.24,0.02,137
,32330,"Clanton, Luke",0.82,0.07,0.00,0.95,22.46,0.01,189.00,0.68,0.10,0.00,0.96,30.85,0.04,230.00,0.81,0.10,0.00,0.97,17.81,-0.01,61.00,0.42,0.03,0.00,0.97,59.86,0.04,68.00,0.50,0.06,0.00,0.97,43.56,0.05,118.00,0.55,0.10,0.00,0.91,39.18,0.02,87
