run_timestamp,event_id,season,market_type,player_id,player_name,opponent_ids,p_model,p_win,p_top_n,score,summary
2026-03-18T21:49:34-05:00,475,2026,outright_win,24304,"Vilips, Karl",,0.004832383818265593,0.004832383818265593,,-0.3609663644594326,"Vilips, Karl | market=outright_win | p_model=0.004832 | p_win=0.004832 | score=-0.360966"
2026-03-18T21:49:34-05:00,475,2026,outright_win,17786,"Davis, Cam",,0.0049725323545276555,0.0049725323545276555,,-0.33237701610826287,"Davis, Cam | market=outright_win | p_model=0.004973 | p_win=0.004973 | score=-0.332377"
2026-03-18T21:49:34-05:00,475,2026,outright_win,24342,"Higgo, Garrick",,0.004542281145280108,0.004542281145280108,,-0.42287691375285386,"Higgo, Garrick | market=outright_win | p_model=0.004542 | p_win=0.004542 | score=-0.422877"
2026-03-18T21:49:34-05:00,475,2026,outright_win,25908,"Whaley, Vince",,0.004558869026771518,0.004558869026771518,,-0.41923168220612844,"Whaley, Vince | market=outright_win | p_model=0.004559 | p_win=0.004559 | score=-0.419232"
2026-03-18T21:49:34-05:00,475,2026,outright_win,27164,"Phillips, Chandler",,0.0046550475098417745,0.0046550475098417745,,-0.3983541376526063,"Phillips, Chandler | market=outright_win | p_model=0.004655 | p_win=0.004655 | score=-0.398354"
2026-03-18T21:49:34-05:00,475,2026,outright_win,12909,"Campos, Rafael",,0.004203670502834249,0.004203670502834249,,-0.5003481816436726,"Campos, Rafael | market=outright_win | p_model=0.004204 | p_win=0.004204 | score=-0.500348"
2026-03-18T21:49:34-05:00,475,2026,outright_win,19872,"Riley, Davis",,0.004148473965002381,0.004148473965002381,,-0.5135657071846632,"Riley, Davis | market=outright_win | p_model=0.004148 | p_win=0.004148 | score=-0.513566"
2026-03-18T21:49:34-05:00,475,2026,outright_win,28309,"Coody, Pierceson",,0.0036013635217434056,0.0036013635217434056,,-0.6549937247334868,"Coody, Pierceson | market=outright_win | p_model=0.003601 | p_win=0.003601 | score=-0.654994"
2026-03-18T21:49:34-05:00,475,2026,outright_win,13764,"Parry, John",,0.003174546856564653,0.003174546856564653,,-0.7811413547084127,"Parry, John | market=outright_win | p_model=0.003175 | p_win=0.003175 | score=-0.781141"
2026-03-18T21:49:34-05:00,475,2026,outright_win,17881,"Yu, Kevin",,0.0031530796526041587,0.0031530796526041587,,-0.7879266118000945,"Yu, Kevin | market=outright_win | p_model=0.003153 | p_win=0.003153 | score=-0.787927"
2026-03-18T21:49:34-05:00,475,2026,outright_win,17032,"Tosti, Alejandro",,0.002778415479805873,0.002778415479805873,,-0.9144254606111147,"Tosti, Alejandro | market=outright_win | p_model=0.002778 | p_win=0.002778 | score=-0.914425"
