run_timestamp,event_id,season,market_type,player_id,player_name,opponent_ids,p_model,p_win,p_top_n,score,summary
2026-03-18T21:49:34-05:00,475,2026,top_10,17646,"Fitzpatrick, Matt",,0.5287028033618941,0.01598154163433319,0.5287028033618941,0.8351281538962549,"Fitzpatrick, Matt | market=top_10 | p_model=0.528703 | p_win=0.015982 | score=0.835128"
2026-03-18T21:49:34-05:00,475,2026,top_10,16243,"Koepka, Brooks",,0.5292500176387961,0.016089112308621912,0.5292500176387961,0.8418365345791713,"Koepka, Brooks | market=top_10 | p_model=0.529250 | p_win=0.016089 | score=0.841837"
2026-03-18T21:49:34-05:00,475,2026,top_10,19895,"Schauffele, Xander",,0.5257350345975489,0.015410766731078144,0.5257350345975489,0.798760148992471,"Schauffele, Xander | market=top_10 | p_model=0.525735 | p_win=0.015411 | score=0.798760"
2026-03-18T21:49:34-05:00,475,2026,top_10,29433,"Bridgeman, Jacob",,0.5222890273718943,0.014773952749548281,0.5222890273718943,0.7565594263594303,"Bridgeman, Jacob | market=top_10 | p_model=0.522289 | p_win=0.014774 | score=0.756559"
2026-03-18T21:49:34-05:00,475,2026,top_10,23602,"Hojgaard, Nicolai",,0.5188312572056977,0.014161783164187456,0.5188312572056977,0.7142407554859297,"Hojgaard, Nicolai | market=top_10 | p_model=0.518831 | p_win=0.014162 | score=0.714241"
2026-03-18T21:49:34-05:00,475,2026,top_10,18841,"Hovland, Viktor",,0.5057469305957685,0.012068240657753488,0.5057469305957685,0.5542710083817609,"Hovland, Viktor | market=top_10 | p_model=0.505747 | p_win=0.012068 | score=0.554271"
2026-03-18T21:49:34-05:00,475,2026,top_10,19840,"Ramey, Chad",,0.5041027603055795,0.011828204202059123,0.5041027603055795,0.5341806116089094,"Ramey, Chad | market=top_10 | p_model=0.504103 | p_win=0.011828 | score=0.534181"
2026-03-18T21:49:34-05:00,475,2026,top_10,22985,"Smotherman, Austin",,0.5011192027659241,0.011404781941216989,0.5011192027659241,0.4977264814505038,"Smotherman, Austin | market=top_10 | p_model=0.501119 | p_win=0.011405 | score=0.497726"
2026-03-18T21:49:34-05:00,475,2026,top_10,22760,"Hisatsune, Ryo",,0.5038435192237738,0.011790796450243427,0.5038435192237738,0.5310130107739257,"Hisatsune, Ryo | market=top_10 | p_model=0.503844 | p_win=0.011791 | score=0.531013"
2026-03-18T21:49:34-05:00,475,2026,top_10,21756,"Cole, Eric",,0.5017016244431978,0.01148622861695123,0.5017016244431978,0.5048425516844043,"Cole, Eric | market=top_10 | p_model=0.501702 | p_win=0.011486 | score=0.504843"
2026-03-18T21:49:34-05:00,475,2026,top_10,19846,"Bauchou, Zach",,0.5,0.011249889687447456,0.5,0.4840520685167045,"Bauchou, Zach | market=top_10 | p_model=0.500000 | p_win=0.011250 | score=0.484052"
