event_id,season,odds_year,book,market,total_rows,rows_with_outcomes,avg_edge,median_edge,hit_rate,brier,log_loss
475,2026,2026,bet365,top_20,132,110,0.2782321549314985,0.2995293424555967,0.045454545454545456,0.22527025805676335,0.6435212616170651
