event_id,season,odds_year,book,market,total_rows,rows_with_outcomes,avg_edge,median_edge,hit_rate,brier,log_loss
475,2026,2026,draftkings,make_cut,134,66,-0.11440648535413288,-0.12628808062317426,0.07575757575757576,0.21784424546325037,0.6286082729082881
