"MEDIAN","","","","","","","","-0.436","0.010","289.263","0.000","58.57%","0.000","-0.518","0.071","-0.227","0.051","-0.005","0.019","-0.096","0.015","-0.119","0.000","63.89%","-0.008","63.04%","0.000","3.076","-0.004","3.979","0.019","71.584","0.000","3.492","-0.016","-0.005","0.000","32.006","0.007","57.467","0.008","84.70%","0.000","17.132","79.20%","0.000","21.020","54.50%","0.000","37.999","32.80%","0.000","62.257","66.50%","-0.054","31.442","42.70%","0.000","43.178","-0.01","-0.01","-0.148","-0.021"
"Expected Peformance Notes","Rank","DG ID","Player Name","Top 5","Top 10","Weighted Score","Past Perf. Mult.","SG Total","SG Total Trend","Driving Distance","Driving Distance Trend","Driving Accuracy","Driving Accuracy Trend","SG T2G","SG T2G Trend","SG Approach","SG Approach Trend","SG Around Green","SG Around Green Trend","SG OTT","SG OTT Trend","SG Putting","SG Putting Trend","Greens in Regulation","Greens in Regulation Trend","Scrambling","Scrambling Trend","Great Shots","Great Shots Trend","Poor Shots","Poor Shots Trend","Scoring Average","Scoring Average Trend","Birdies or Better","Birdies or Better Trend","Birdie Chances Created","Birdie Chances Created Trend","Fairway Proximity","Fairway Proximity Trend","Rough Proximity","Rough Proximity Trend","Approach <100 GIR","Approach <100 SG","Approach <100 Prox","Approach <150 FW GIR","Approach <150 FW SG","Approach <150 FW Prox","Approach <150 Rough GIR","Approach <150 Rough SG","Approach <150 Rough Prox","Approach >150 Rough GIR","Approach >150 Rough SG","Approach >150 Rough Prox","Approach <200 FW GIR","Approach <200 FW SG","Approach <200 FW Prox","Approach >200 FW GIR","Approach >200 FW SG","Approach >200 FW Prox","Refined Weighted Score","WAR","Delta Trend Score (median=-0.148)","Delta Predictive Score (median=-0.021)"
"💪 SG Around Green, SG T2G | ✅ Strong course fit | ↑ Putting | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.68 (0.314) [S↓ M↑ L↑ VL↑] | Wave / ⛈️: Late/Early (R1 boost=0.05, R2 boost=0.05, Net boost=0.10)",9,"22760","Hisatsune, Ryo",4,10,"0.53","0.997","1.066","0.046","290.968","0.000","59.07%","-0.011","1.864","0.113","0.750","0.117","0.559","0.312","0.555","0.019","-0.838","2.083","74.26%","0.008","63.26%","0.008","2.568","-0.036","3.692","-0.006","70.738","0.000","4.010","-0.010","0.646","0.000","32.265","0.000","50.570","0.000","86.70%","-1.584","20.015","89.10%","0.126","20.347","70.20%","1.548","31.109","36.40%","0.630","60.987","72.70%","0.666","31.442","54.40%","1.422","44.779","0.53","0.26","0.938","0.037"
"💪 SG Putting, SG Around Green | ✅ Strong course fit | ↑ Total game | For Course Setup - ΔPred→ ΔTrend↑ | BucketSig ↑ z=0.72 (0.337) [S↑ M↓ L↑ VL↓] | Wave / ⛈️: Early/Late",10,"21756","Cole, Eric",8,16,"0.50","0.970","0.788","1.087","286.756","0.000","48.53%","0.000","-0.283","-0.118","0.001","0.030","0.567","0.158","-0.851","-0.018","0.968","0.412","57.12%","-0.010","72.57%","0.015","3.752","0.033","3.280","-0.023","70.915","0.000","4.244","0.014","0.480","0.000","34.371","0.005","45.422","-0.014","98.50%","0.090","17.580","80.10%","0.414","20.472","45.20%","-0.666","41.352","38.50%","1.548","50.363","60.80%","-0.576","30.862","34.60%","-1.548","50.709","0.50","0.23","1.964","-0.008"
"💪 SG T2G, Approach >200 FW GIR | 👍 Good course fit | ↑ Tee-to-green | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.43 (0.184) [S↑ M↑ L↑ VL↑] | Wave / ⛈️: Early/Late",11,"19846","Bauchou, Zach",0,0,"0.48","0.982","0.353","-0.020","286.866","0.000","57.35%","0.027","0.313","0.301","0.162","-0.088","0.193","-0.089","-0.041","-0.261","-0.065","-0.079","65.66%","0.000","69.86%","0.009","2.907","0.008","3.270","0.000","71.344","0.000","3.601","-0.004","0.709","0.000","32.006","0.000","55.096","0.021","81.10%","-0.378","19.293","89.10%","0.558","20.179","57.00%","-1.206","38.788","40.40%","1.188","51.591","67.20%","0.378","31.771","59.80%","1.170","41.394","0.48","0.27","0.500","0.040"
"💪 SG Around Green, SG T2G | 👍 Good course fit | ↑ Tee-to-green | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.20 (0.069) [S↑ M↓ L↓ VL↑] | Wave / ⛈️: Late/Early (R1 boost=0.05, R2 boost=0.05, Net boost=0.10)",12,"14636","Spieth, Jordan",18,29,"0.47","0.971","1.027","-0.044","293.758","0.000","50.79%","-0.009","1.000","1.793","0.999","0.638","0.390","0.217","-0.389","0.079","-0.018","-0.350","62.55%","-0.008","66.56%","-0.010","3.881","0.038","3.569","0.067","70.776","0.003","4.415","0.006","0.411","0.000","31.142","-0.016","57.551","0.020","88.40%","0.954","15.331","79.50%","1.458","19.147","61.00%","1.206","32.529","41.40%","0.324","59.864","66.60%","-0.450","34.940","39.30%","-0.900","50.099","0.47","0.28","-0.251","0.062"
"💪 SG T2G | ↓ Putting | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↓ z=-0.02 (-0.043) [S↑ M↑ L↓ VL↑] | Wave / ⛈️: Early/Late",13,"18474","Smalley, Alex",8,13,"0.40","0.975","0.774","0.099","287.826","0.000","60.48%","0.007","0.719","-0.025","0.426","-0.027","0.148","0.096","0.144","-0.121","0.082","-0.539","67.53%","-0.010","66.51%","0.000","3.001","-0.021","3.683","0.024","70.778","0.000","3.333","-0.026","0.654","0.000","30.095","0.007","70.491","0.061","82.20%","-0.828","17.939","83.70%","0.342","21.334","63.30%","0.720","34.652","38.70%","0.504","63.885","71.10%","0.144","31.695","50.10%","1.746","35.883","0.40","0.34","-0.426","-0.001"
"💪 SG OTT, SG T2G | 👍 Good course fit | ↑ Approach | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↓ z=-0.94 (-0.519) [S↓ M↑ L↓ VL↓] | Wave / ⛈️: Early/Late",14,"15466","Cantlay, Patrick",29,34,"0.39","0.983","0.590","0.047","289.690","0.000","68.11%","0.022","0.700","-0.027","-0.416","5.176","0.263","-0.019","0.852","0.180","-0.065","-0.268","64.06%","-0.015","68.26%","0.000","2.787","0.000","3.367","-0.003","71.111","0.000","3.170","-0.038","0.364","0.000","34.757","0.027","62.616","0.010","86.00%","-0.018","14.545","85.20%","-0.180","22.210","60.10%","0.612","31.355","29.80%","-0.378","62.257","71.40%","-0.162","31.791","52.50%","0.828","39.981","0.39","0.35","-1.387","-0.166"
"💪 SG Around Green, SG T2G | ✅ Strong course fit | ↑ Total game | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.59 (0.268) [S↑ M↓ L↑ VL↓] | Wave / ⛈️: Late/Early (R1 boost=0.05, R2 boost=0.05, Net boost=0.10)",15,"23604","Clark, Wyndham",11,22,"0.43","0.982","-0.027","0.580","295.282","0.000","63.42%","0.025","0.806","0.085","0.562","0.092","0.697","0.162","-0.453","0.260","-0.860","0.019","57.52%","-0.018","58.47%","-0.014","4.388","0.052","6.003","0.071","71.400","0.000","4.594","0.000","0.388","0.000","29.564","0.003","50.672","0.000","81.70%","1.872","12.529","81.20%","0.306","20.527","53.70%","1.044","42.250","32.50%","0.252","54.070","61.10%","0.108","29.034","59.80%","-0.540","43.905","0.43","0.17","0.919","0.043"
"💪 SG Around Green, SG T2G | ✅ Strong course fit | ℹ️ Recent bucket trend weak (short-term) despite strong baseline fit | ↑ Putting | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↓ z=-0.16 (-0.119) [S↓ M↓ L↓ VL↓] | Wave / ⛈️: Early/Late",16,"13126","Taylor, Nick",6,12,"0.38","0.980","0.414","0.047","286.993","0.000","58.79%","0.000","1.280","0.270","0.190","-0.040","1.153","0.146","-0.064","-0.363","-0.887","1.209","64.79%","0.000","73.14%","0.010","2.958","0.007","3.657","-0.012","71.373","0.000","2.984","-0.015","0.326","0.000","29.234","0.004","61.536","0.030","94.10%","-0.018","17.345","89.40%","1.314","18.692","52.90%","0.666","34.046","31.30%","-0.180","58.866","70.70%","0.018","29.046","53.80%","0.792","40.774","0.38","0.28","-0.526","0.008"
"↑ Approach | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.15 (0.044) [S↑ M↓ L↑ VL↓] | Wave / ⛈️: Late/Early (R1 boost=0.05, R2 boost=0.05, Net boost=0.10)",17,"7399","Glover, Lucas",13,17,"0.39","0.963","-0.587","-0.145","278.983","0.000","70.00%","0.000","-0.390","-0.181","-0.758","7.595","0.263","0.690","0.105","-0.557","-0.119","-0.140","59.05%","-0.006","65.26%","0.000","3.414","0.000","4.887","0.036","72.237","0.000","3.471","0.007","0.407","0.000","32.759","0.020","74.444","0.000","93.50%","4.464","9.871","69.80%","-1.062","24.375","53.20%","-0.522","40.801","41.50%","0.324","74.978","64.50%","-0.324","29.361","41.60%","0.990","43.891","0.39","0.21","0.164","0.042"
"💪 SG T2G, Approach >200 FW GIR | 👍 Good course fit | ↑ Off tee | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.25 (0.096) [S↑ M↑ L↑ VL↓] | Wave / ⛈️: Late/Early (R1 boost=0.05, R2 boost=0.05, Net boost=0.10)",18,"23014","Theegala, Sahith",13,26,"0.38","1.006","0.542","-0.030","290.583","0.000","47.90%","-0.024","0.484","-0.043","0.715","0.053","0.198","-0.055","-0.430","0.181","0.114","0.000","63.89%","-0.007","70.46%","-0.007","3.258","0.000","4.324","0.048","71.263","0.000","4.266","0.018","0.617","0.000","30.475","0.000","52.160","0.015","73.20%","-1.566","21.716","82.80%","0.126","21.757","54.50%","-0.162","36.915","33.60%","0.828","51.021","70.40%","0.432","28.402","60.30%","1.566","41.630","0.38","0.20","0.456","0.030"
