"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Performance Notes","DG ID","Player Name","Finish Position","Model Rank","SG Total (Actual)","SG Total (Model)","Driving Distance (Actual)","Driving Distance (Model)","Driving Accuracy (Actual)","Driving Accuracy (Model)","SG T2G (Actual)","SG T2G (Model)","SG Approach (Actual)","SG Approach (Model)","SG Around Green (Actual)","SG Around Green (Model)","SG OTT (Actual)","SG OTT (Model)","SG Putting (Actual)","SG Putting (Model)","Greens in Regulation (Actual)","Greens in Regulation (Model)","Scrambling (Actual)","Scrambling (Model)","Great Shots (Actual)","Great Shots (Model)","Poor Shots (Actual)","Poor Shots (Model)","Scoring Average (Actual)","Scoring Average (Model)","Birdies or Better (Actual)","Birdies or Better (Model)","Fairway Proximity (Actual)","Fairway Proximity (Model)","Rough Proximity (Actual)","Rough Proximity (Model)","Approach <100 GIR (Actual)","Approach <100 GIR (Model)","Approach <100 SG (Actual)","Approach <100 SG (Model)","Approach <100 Prox (Actual)","Approach <100 Prox (Model)","Approach <150 FW GIR (Actual)","Approach <150 FW GIR (Model)","Approach <150 FW SG (Actual)","Approach <150 FW SG (Model)","Approach <150 FW Prox (Actual)","Approach <150 FW Prox (Model)","Approach <150 Rough GIR (Actual)","Approach <150 Rough GIR (Model)","Approach <150 Rough SG (Actual)","Approach <150 Rough SG (Model)","Approach <150 Rough Prox (Actual)","Approach <150 Rough Prox (Model)","Approach >150 Rough GIR (Actual)","Approach >150 Rough GIR (Model)","Approach >150 Rough SG (Actual)","Approach >150 Rough SG (Model)","Approach >150 Rough Prox (Actual)","Approach >150 Rough Prox (Model)","Approach <200 FW GIR (Actual)","Approach <200 FW GIR (Model)","Approach <200 FW SG (Actual)","Approach <200 FW SG (Model)","Approach <200 FW Prox (Actual)","Approach <200 FW Prox (Model)","Approach >200 FW GIR (Actual)","Approach >200 FW GIR (Model)","Approach >200 FW SG (Actual)","Approach >200 FW SG (Model)","Approach >200 FW Prox (Actual)","Approach >200 FW Prox (Model)"
"✅ Beat model by 73 | ⚠️ Success despite model prediction | ✅ Rough Proximity beat model (-7.50) | ✅ SG Total beat model (3.233) | ✅ Driving Distance beat model (2.28) | ✅ SG Putting beat model (1.652) | Δ Approach ↑ prev under 150 rgh","6093","Rose, Justin",13,86,"1.913","-1.320","289.650","287.365","60.67%","56.68%","1.133","-0.490","0.228","0.665","1.050","-0.482","-0.145","-0.673","0.781","-0.871","63.90%","67.12%","70.50%","56.48%","4.250","2.299","4.250","3.525","70.500","71.919","4.250","3.159","32.054","30.845","40.648","48.153","96.30%","95.20%","0.085","1.980","14.896","15.628","83.30%","85.80%","-0.007","0.414","23.181","21.456","71.00%","80.40%","0.165","3.546","33.023","30.818","59.40%","58.00%","0.142","2.214","43.850","44.402","67.30%","66.10%","-0.013","-0.180","26.986","27.086","55.70%","52.00%","0.049","0.684","47.728","48.634"
"✅ Beat model by 16 | ⚠️ Rough Proximity missed model (19.44) | ⚠️ Driving Distance missed model (-8.59) | ⚠️ Fairway Proximity missed model (1.18) | ✅ SG Total beat model (0.749) | Δ Approach ↑ curr 50 100 fw","18417","Scheffler, Scottie",22,38,"1.663","0.914","288.900","297.494","57.15%","59.38%","1.117","0.640","0.264","-0.300","0.767","0.449","0.086","0.491","0.546","0.254","59.75%","68.22%","66.10%","66.30%","3.750","3.821","1.750","3.619","70.750","69.745","4.250","5.070","31.501","30.319","91.269","71.826","98.50%","97.10%","0.115","1.944","13.388","14.103","77.00%","76.20%","-0.058","-1.026","23.220","22.907","44.70%","43.00%","-0.086","-1.044","47.916","44.984","38.70%","41.00%","-0.004","0.036","67.166","64.526","75.50%","75.10%","0.064","0.936","28.259","28.193","42.90%","46.30%","-0.053","-0.450","48.928","48.502"
"✅ Beat model by 70 | ⚠️ Rough Proximity missed model (22.86) | ✅ Fairway Proximity beat model (-3.34) | ⚠️ Driving Distance missed model (-2.57) | ✅ SG Total beat model (2.526) | Δ Approach ↓ curr under 150 rgh","26649","Thorbjornsen, Michael",22,92,"1.663","-0.863","290.600","293.174","67.88%","65.45%","1.419","-0.548","0.079","-0.130","0.590","-0.087","0.750","-0.331","0.244","-0.437","63.90%","64.16%","63.20%","69.19%","5.500","2.552","3.750","3.772","70.750","71.944","5.250","3.183","28.703","32.039","65.060","42.205","92.50%","93.70%","0.007","1.530","15.630","14.912","85.00%","85.50%","0.028","0.432","21.259","21.784","56.30%","59.70%","-0.065","-0.756","46.620","43.602","35.00%","28.60%","-0.023","-1.404","44.248","47.275","64.60%","63.30%","0.003","-0.108","30.838","30.941","50.30%","47.70%","0.043","0.270","44.628","47.341"
"✅ Beat model by 21 | ⚠️ Rough Proximity missed model (10.41) | ✅ Driving Distance beat model (7.30) | ✅ SG Total beat model (1.566) | ✅ SG Putting beat model (1.405) | Δ Approach ↑ prev over 200 fw","18474","Smalley, Alex",24,45,"1.413","-0.153","288.075","280.772","67.85%","44.50%","0.834","0.736","0.536","0.035","-0.202","0.837","0.500","-0.135","0.579","-0.826","65.30%","60.00%","65.50%","69.28%","2.750","3.101","3.750","3.383","71.000","70.882","3.500","3.403","30.644","31.219","72.933","62.520","100.00%","82.80%","0.185","-0.954","12.692","18.212","86.24%","85.80%","0.129","0.396","18.506","20.815","47.41%","62.20%","-0.068","0.612","35.077","36.105","7.84%","40.30%","-0.149","0.846","90.306","60.613","70.55%","71.00%","0.041","0.198","32.766","31.283","37.70%","49.50%","-0.074","1.476","52.401","38.870"
"✅ Beat model by 56 | ⚠️ Rough Proximity missed model (17.68) | ✅ Fairway Proximity beat model (-4.60) | ✅ SG T2G beat model (1.196) | ✅ SG Total beat model (1.012) | Δ Approach ↓ prev 50 100 fw","29770","Mouw, William",24,80,"1.413","0.401","288.825","288.514","66.05%","69.06%","1.055","-0.141","0.474","-0.076","-0.372","-0.433","0.953","0.368","0.358","0.399","62.50%","72.96%","50.55%","72.76%","3.750","3.067","4.000","3.364","71.000","69.634","4.750","4.090","31.027","35.629","73.292","55.610","71.70%","60.50%","-0.261","-5.148","24.853","24.105","70.60%","63.10%","-0.058","-1.638","23.309","24.152","60.40%","66.10%","0.112","1.800","26.176","30.470","34.60%","38.50%","0.025","0.828","63.484","53.715","69.60%","72.20%","0.013","0.342","31.025","31.878","47.40%","42.80%","-0.015","-0.918","46.103","48.155"
"✅ Beat model by 86 | ✅ Rough Proximity beat model (-24.65) | ✅ SG Total beat model (2.702) | ✅ SG Putting beat model (1.785) | ✅ Driving Distance beat model (1.03)","17536","Spaun, J.J.",24,110,"1.413","-1.289","286.575","285.547","64.27%","59.98%","0.961","0.049","1.240","0.419","-0.495","-0.302","0.215","-0.067","0.452","-1.333","66.67%","64.85%","61.25%","70.18%","2.500","2.351","4.000","5.154","71.000","72.312","3.500","3.132","29.800","30.086","33.230","57.880","100.00%","84.60%","-0.006","-0.306","12.949","18.597","100.00%","77.50%","0.092","-0.594","19.190","21.977","80.75%","50.30%","0.023","-1.152","30.877","43.518","64.50%","27.20%","0.101","0.000","52.591","63.076","55.50%","67.30%","0.017","0.414","32.138","29.217","80.94%","45.50%","0.258","0.198","40.799","42.404"
"✅ Rough Proximity beat model (-12.71) | ✅ Fairway Proximity beat model (-5.66) | ⚠️ SG OTT missed model (-1.329) | ✅ SG Putting beat model (1.261) | Δ Approach ↑ prev over 150 rgh","23602","Hojgaard, Nicolai",27,27,"1.163","0.147","292.825","291.740","42.85%","57.11%","-0.223","0.022","0.549","0.104","0.424","-0.216","-1.196","0.133","1.386","0.125","56.95%","59.86%","72.23%","67.07%","5.250","3.594","5.000","4.019","71.250","70.944","3.000","3.415","26.310","31.971","55.488","68.200","100.00%","90.60%","-0.084","1.314","19.841","16.261","60.88%","82.10%","-0.154","0.468","25.421","20.997","43.45%","33.50%","-0.003","-2.808","34.095","52.426","47.36%","39.40%","0.010","2.844","70.646","50.243","84.32%","72.20%","0.134","0.702","28.189","29.641","26.50%","60.30%","-0.088","1.098","51.860","40.650"
"≈ Near model (+3) | ⚠️ Driving Distance missed model (-6.86) | ✅ Rough Proximity beat model (-5.17) | ✅ SG Total beat model (1.161) | ✅ SG Approach beat model (0.826) | Δ Approach ↑ curr 50 100 fw","13562","Matsuyama, Hideki",27,30,"1.163","0.002","281.475","288.337","57.13%","62.59%","0.597","0.096","0.559","-0.267","0.272","0.338","-0.234","0.025","0.566","-0.103","68.05%","62.29%","74.52%","75.25%","3.000","2.433","3.500","3.975","71.250","70.746","4.500","3.630","29.928","29.634","53.205","58.373","92.20%","90.80%","0.127","1.944","13.263","13.940","78.00%","76.20%","-0.017","-0.810","23.151","23.882","52.20%","53.10%","0.026","0.918","33.998","33.595","29.50%","27.30%","0.016","0.252","58.095","57.968","74.20%","71.00%","0.053","0.828","27.990","28.302","55.90%","59.80%","0.090","1.872","37.711","36.094"
"✅ Beat model by 29 | ⚠️ Rough Proximity missed model (32.70) | ⚠️ Driving Distance missed model (-1.65) | ⚠️ Fairway Proximity missed model (1.10) | ✅ SG Around Green beat model (1.075) | Δ Approach ↑ curr over 200 fw","29767","Gerard, Ryan",27,56,"1.163","0.268","286.450","288.097","64.27%","60.35%","0.679","0.414","0.012","1.027","0.287","-0.788","0.381","0.187","0.484","-0.151","68.08%","68.15%","63.90%","49.11%","4.500","3.270","3.000","3.947","71.250","70.367","4.750","4.200","31.090","29.989","71.968","39.265","85.00%","81.30%","0.027","-1.170","17.820","20.853","85.10%","86.00%","0.046","1.458","19.167","18.621","60.70%","57.40%","0.021","0.594","32.468","31.038","35.90%","33.60%","-0.003","-0.198","55.992","54.169","74.80%","75.50%","0.064","1.458","27.849","27.081","54.00%","55.60%","0.067","1.116","39.604","39.216"
"✅ Beat model by 39 | ⚠️ Rough Proximity missed model (13.79) | ✅ Fairway Proximity beat model (-3.16) | ✅ Driving Distance beat model (1.75) | ✅ SG Total beat model (1.725) | Δ Approach ↓ prev under 150 rgh","19840","Ramey, Chad",27,66,"1.163","-0.562","286.700","284.950","64.30%","48.04%","0.562","-0.551","0.282","-0.260","-0.078","0.003","0.358","-0.294","0.602","0.388","65.27%","57.67%","73.20%","55.63%","4.250","3.192","3.750","3.562","71.250","71.475","3.750","3.280","28.637","31.794","62.685","48.894","78.10%","83.00%","0.046","0.558","14.483","17.449","73.49%","88.20%","-0.083","0.954","20.348","20.623","70.78%","62.20%","0.043","-0.936","32.986","42.783","6.75%","30.10%","-0.177","-0.072","69.387","64.079","67.42%","60.30%","-0.037","-0.666","35.211","32.260","23.63%","57.30%","-0.169","1.080","60.628","48.228"
"✅ Beat model by 72 | ⚠️ Rough Proximity missed model (24.69) | ✅ Fairway Proximity beat model (-6.13) | ✅ SG Total beat model (2.224) | ✅ SG T2G beat model (1.767) | Δ Approach ↑ curr 50 100 fw","12423","Kirk, Chris",27,99,"1.163","-1.061","288.900","287.899","58.93%","61.28%","1.455","-0.312","1.045","-0.247","0.336","-0.145","0.074","0.080","-0.292","-0.634","62.53%","65.97%","73.38%","54.13%","4.500","3.090","3.000","5.018","71.250","72.053","3.750","4.095","27.584","33.717","81.855","57.165","92.50%","100.00%","0.215","3.762","10.898","11.061","86.90%","86.90%","0.027","-0.036","18.414","18.718","62.30%","58.90%","0.072","0.774","33.926","38.430","28.20%","32.40%","-0.094","-0.522","81.965","79.739","69.40%","67.50%","-0.002","-0.252","31.218","31.941","45.20%","44.30%","-0.006","-0.198","45.375","45.353"
"⚠️ Missed model by 19 | ❌ Underperformed model prediction | ⚠️ Fairway Proximity missed model (5.51) | ✅ Driving Distance beat model (3.66) | ✅ Rough Proximity beat model (-1.43) | ⚠️ SG Approach missed model (-0.715)","15466","Cantlay, Patrick",32,13,"0.913","1.208","288.775","285.115","67.85%","52.14%","0.803","0.998","-0.483","0.231","0.379","0.330","0.908","0.436","0.110","0.226","61.15%","65.57%","75.13%","69.93%","2.500","2.929","3.250","2.638","71.500","69.709","2.750","3.561","37.642","32.130","56.279","57.708","100.00%","86.90%","-0.187","0.342","26.941","13.986","94.06%","84.50%","0.074","-0.108","20.044","21.729","63.40%","58.40%","-0.010","0.036","46.271","32.608","33.13%","28.40%","0.041","-0.396","52.329","62.503","63.80%","74.10%","-0.020","0.432","33.555","30.598","60.43%","56.10%","0.015","0.954","46.319","37.342"
"⚠️ Missed model by 16 | ❌ Underperformed model prediction | ⚠️ Rough Proximity missed model (14.83) | ✅ Fairway Proximity beat model (-2.40) | ⚠️ Driving Distance missed model (-1.17) | ⚠️ SG Around Green missed model (-0.804) | Δ Approach ↑ curr over 200 fw","16841","Lee, Min Woo",32,16,"0.913","1.639","295.625","296.796","53.57%","60.40%","0.550","1.243","-0.032","0.252","-0.328","0.476","0.909","0.515","0.363","0.282","61.10%","65.28%","65.70%","73.44%","5.250","2.586","4.000","3.373","71.500","69.023","5.500","5.050","27.068","29.473","71.594","56.767","88.10%","94.40%","0.028","1.116","16.201","15.393","82.90%","82.80%","0.016","0.090","20.316","20.338","44.20%","42.30%","-0.082","-1.620","47.656","46.474","38.00%","34.60%","0.014","0.162","60.628","61.280","63.50%","64.90%","0.017","0.504","30.080","30.470","55.10%","51.50%","0.123","1.512","42.845","45.690"
"⚠️ Missed model by 11 | ⚠️ Rough Proximity missed model (19.71) | ⚠️ Driving Distance missed model (-1.85) | ✅ Fairway Proximity beat model (-1.26) | ✅ SG Putting beat model (0.948) | Δ Approach ↑ curr 50 100 fw","18634","McNealy, Maverick",32,21,"0.913","0.706","293.875","295.726","46.42%","58.44%","0.196","1.009","-0.153","-0.056","0.117","0.416","0.232","0.650","0.718","-0.230","55.57%","66.69%","64.67%","67.38%","3.750","3.264","3.500","3.484","71.500","70.067","4.000","3.714","32.548","33.813","70.708","50.998","86.50%","86.40%","0.081","1.080","14.540","14.364","83.20%","84.90%","0.026","0.648","20.072","19.733","52.50%","55.20%","-0.041","-0.630","36.838","36.391","35.50%","36.60%","0.029","0.738","64.262","59.603","68.50%","67.00%","-0.004","-0.108","32.014","32.420","43.50%","42.90%","0.025","0.288","43.638","43.985"
"≈ Near model (-9) | ⚠️ Driving Distance missed model (-7.36) | ✅ Rough Proximity beat model (-4.34) | ✅ Fairway Proximity beat model (-0.81) | ⚠️ SG OTT missed model (-0.671) | Δ Approach ↑ prev under 150 rgh","10419","Noren, Alex",32,23,"0.913","0.883","275.525","282.884","60.70%","65.71%","0.195","0.690","-0.078","0.225","0.962","0.482","-0.688","-0.017","0.718","0.280","55.55%","69.41%","71.82%","67.05%","3.000","2.721","3.500","2.089","71.500","69.778","4.250","4.164","33.365","34.172","66.347","70.682","90.20%","89.20%","0.039","1.008","16.930","16.299","85.50%","87.40%","0.015","-0.036","21.972","23.425","64.10%","62.90%","0.110","1.494","28.907","31.718","46.40%","51.30%","0.057","1.782","58.140","56.393","66.70%","66.50%","0.010","0.162","30.675","30.834","37.50%","37.90%","-0.067","-0.720","51.726","51.799"
"≈ Near model (+7) | ⚠️ Rough Proximity missed model (4.59) | ⚠️ SG Putting missed model (-0.916) | ⚠️ Fairway Proximity missed model (0.86) | ✅ SG Around Green beat model (0.825) | Δ Approach ↑ prev 100 150 fw","14636","Spieth, Jordan",32,39,"0.913","1.536","291.900","291.558","50.00%","60.30%","1.497","1.159","1.360","1.028","0.714","-0.111","-0.576","0.242","-0.584","0.332","61.13%","68.28%","68.88%","66.85%","4.250","3.848","4.500","3.499","71.500","69.474","4.500","4.064","29.820","28.957","59.629","55.038","55.15%","85.60%","-0.052","0.630","12.741","16.502","92.26%","81.60%","0.063","1.458","20.234","18.609","64.03%","61.20%","0.082","0.756","38.314","31.341","30.78%","42.70%","-0.348","0.342","87.346","58.095","81.11%","64.80%","0.060","-0.594","30.859","35.317","63.70%","40.30%","0.156","-1.260","36.816","52.859"
"✅ Beat model by 27 | ⚠️ Rough Proximity missed model (3.43) | ✅ Fairway Proximity beat model (-3.22) | ✅ Driving Distance beat model (2.44) | ✅ SG Approach beat model (1.349) | Δ Approach ↓ prev 50 100 fw","23014","Theegala, Sahith",32,59,"0.913","-0.328","290.150","287.709","44.65%","59.87%","0.556","0.007","1.014","-0.335","0.036","-0.084","-0.494","0.425","0.357","-0.273","63.90%","58.75%","72.58%","67.37%","3.250","2.861","4.500","4.437","71.500","71.441","4.250","3.101","29.790","33.011","50.651","47.226","100.00%","72.60%","-0.071","-2.340","19.252","21.654","80.10%","83.30%","-0.074","0.090","26.698","20.965","32.18%","51.80%","-0.133","0.108","26.611","37.148","100.00%","32.20%","0.124","0.450","82.689","52.338","57.20%","70.50%","-0.075","0.450","34.617","28.823","7.94%","58.40%","-0.144","1.332","57.384","43.434"
"✅ Beat model by 46 | ⚠️ Rough Proximity missed model (38.97) | ✅ Driving Distance beat model (5.41) | ⚠️ Fairway Proximity missed model (1.66) | ✅ SG T2G beat model (1.139) | Δ Approach ↑ curr over 150 rgh","14704","Putnam, Andrew",32,78,"0.913","0.079","271.275","265.868","76.80%","70.99%","1.226","0.087","0.035","0.097","0.900","0.242","0.291","-0.253","-0.313","-0.011","65.27%","59.06%","60.13%","67.77%","2.500","2.551","2.250","2.467","71.500","71.083","3.500","2.804","34.007","32.348","87.766","48.793","46.36%","0.00%","0.007","0.000","13.359","0.000","54.40%","83.40%","-0.195","0.270","28.382","22.593","60.88%","63.80%","-0.056","0.468","45.855","39.010","60.88%","35.70%","0.182","1.512","48.258","62.107","69.51%","72.20%","-0.041","0.504","32.805","32.113","43.73%","40.20%","0.016","0.468","44.064","43.532"
"✅ Beat model by 51 | ✅ Rough Proximity beat model (-10.40) | ✅ Driving Distance beat model (5.67) | ⚠️ Fairway Proximity missed model (2.65) | ✅ SG Putting beat model (1.507) | Δ Approach ↑ prev over 150 rgh","21756","Cole, Eric",32,83,"0.913","-0.252","287.525","281.854","48.20%","46.86%","-0.308","-0.123","-0.064","-0.076","0.609","0.633","-0.853","-0.680","1.222","-0.285","52.77%","58.67%","72.92%","66.03%","3.750","2.903","3.500","3.557","71.500","71.218","4.250","3.462","35.126","32.476","45.069","55.472","98.90%","98.30%","0.007","-0.522","17.269","18.399","70.77%","80.90%","-0.052","-0.162","18.400","22.117","28.52%","45.60%","-0.227","-0.756","58.389","41.524","42.37%","34.00%","0.009","0.468","50.305","54.806","77.28%","65.60%","0.101","0.108","26.405","28.847","42.30%","35.00%","0.013","-1.800","48.256","53.072"
"✅ Beat model by 76 | ⚠️ Rough Proximity missed model (20.17) | ✅ Driving Distance beat model (4.69) | ✅ SG Total beat model (2.377) | ✅ SG T2G beat model (2.262) | Δ Approach ↓ prev under 150 rgh","14502","Cauley, Bud",32,108,"0.913","-1.464","286.375","281.684","58.93%","52.06%","1.384","-0.878","0.308","-0.086","1.012","-0.188","0.064","-0.604","-0.471","-0.524","62.53%","54.03%","86.05%","61.51%","2.500","2.152","3.250","2.451","71.500","72.503","3.000","2.587","32.050","31.719","68.209","48.042","100.00%","88.10%","0.097","1.998","13.261","15.663","95.62%","89.50%","0.095","1.206","16.126","18.533","64.43%","42.90%","0.073","-2.178","34.184","46.645","40.92%","27.00%","-0.010","0.036","47.440","64.919","49.11%","76.40%","-0.088","1.080","34.439","29.723","29.20%","32.60%","-0.020","-1.026","46.447","49.461"
"✅ Beat model by 77 | ✅ Rough Proximity beat model (-5.19) | ⚠️ Fairway Proximity missed model (4.43) | ✅ SG Total beat model (2.063) | ✅ SG Putting beat model (1.522) | Δ Approach ↑ prev over 200 fw","17538","Homa, Max",32,109,"0.913","-1.150","286.825","285.834","58.93%","52.73%","0.314","-0.324","0.833","0.307","-0.439","-0.328","-0.081","-0.303","0.599","-0.923","66.65%","58.94%","53.45%","62.03%","4.000","2.468","5.000","4.476","71.500","71.770","5.750","2.990","34.839","30.410","57.095","62.289","100.00%","84.20%","0.596","0.504","0.093","17.475","67.63%","74.70%","0.110","-0.090","18.595","22.593","46.57%","51.20%","-0.112","0.288","47.284","39.678","54.82%","41.00%","0.114","-0.612","41.831","75.483","56.50%","63.90%","0.085","-0.396","22.276","32.338","36.20%","57.00%","-0.119","2.178","61.115","37.540"
"⚠️ Missed model by 13 | ✅ Rough Proximity beat model (-14.93) | ✅ Fairway Proximity beat model (-4.36) | ⚠️ Driving Distance missed model (-2.22) | ⚠️ SG Putting missed model (-0.335) | Δ Approach ↑ prev under 150 rgh","12965","Fowler, Rickie",42,29,"0.663","0.970","287.950","290.170","57.13%","68.85%","0.114","-0.086","-0.028","-0.301","-0.386","-0.271","0.529","0.486","0.549","0.884","56.95%","68.33%","64.03%","68.26%","3.750","2.768","3.500","2.662","71.750","69.673","3.750","3.988","30.077","34.437","51.927","66.857","81.50%","84.80%","-0.005","-0.828","18.077","21.228","77.40%","75.90%","-0.016","-0.612","20.805","22.347","68.50%","70.60%","0.115","2.124","28.683","28.945","39.00%","40.50%","0.004","0.108","65.810","67.612","71.50%","73.50%","0.037","0.954","28.661","27.993","51.60%","54.10%","0.048","1.116","50.182","51.953"
"⚠️ Rough Proximity missed model (18.94) | ✅ Driving Distance beat model (8.12) | ✅ SG T2G beat model (1.895) | ✅ SG OTT beat model (1.621) | Δ Approach ↑ prev 100 150 fw","13126","Taylor, Nick",42,44,"0.663","-0.575","286.775","278.657","60.73%","41.90%","1.628","-0.267","0.260","0.235","1.127","0.878","0.241","-1.379","-0.965","-0.333","68.08%","57.06%","74.38%","72.67%","3.250","2.459","3.500","4.311","71.750","71.688","3.000","3.043","28.233","29.348","67.459","48.521","100.00%","91.60%","0.419","0.090","-0.505","17.461","89.40%","88.70%","-0.040","1.296","23.041","18.710","73.70%","54.40%","0.037","1.044","27.470","32.076","42.51%","31.70%","0.171","0.036","51.716","58.001","66.82%","69.70%","-0.025","-0.198","30.764","29.945","61.92%","54.60%","0.223","0.810","35.818","40.529"
"✅ Beat model by 42 | ⚠️ Rough Proximity missed model (7.16) | ✅ Driving Distance beat model (2.08) | ✅ SG Total beat model (1.495) | ✅ SG Putting beat model (0.779) | Δ Approach ↑ curr 50 100 fw","23604","Clark, Wyndham",42,84,"0.663","-0.832","295.125","293.048","67.85%","53.33%","1.145","0.390","0.924","0.526","0.731","0.032","-0.511","-0.169","-0.481","-1.260","56.97%","60.17%","54.90%","60.83%","5.000","2.891","6.250","3.971","71.750","71.273","4.000","3.943","30.438","29.941","57.032","49.874","82.10%","78.30%","0.106","1.350","12.217","13.407","80.13%","83.30%","-0.101","0.414","26.096","20.542","100.00%","51.90%","0.346","1.008","4.042","42.091","7.80%","25.50%","-0.116","-0.414","66.628","59.093","79.30%","62.90%","0.127","0.216","25.195","28.944","33.74%","61.60%","0.125","-0.612","43.767","43.602"
"✅ Beat model by 80 | ⚠️ Rough Proximity missed model (59.71) | ✅ Fairway Proximity beat model (-5.81) | ✅ SG Total beat model (2.756) | ✅ Driving Distance beat model (1.99) | Δ Approach ↓ curr under 150 rgh","28469","Highsmith, Joe",42,122,"0.663","-2.093","288.975","286.982","51.77%","50.54%","0.319","-0.789","1.254","-0.333","0.325","-0.509","-1.260","0.053","0.344","-1.319","61.10%","57.67%","77.30%","59.17%","4.250","3.365","4.500","4.777","71.750","72.724","3.500","3.014","25.554","31.360","112.851","53.137","100.00%","80.50%","-0.069","-0.306","14.108","20.137","74.00%","77.80%","-0.025","0.630","20.635","21.597","56.05%","54.00%","-0.134","-1.836","40.561","43.345","68.48%","33.40%","0.153","-0.612","48.984","62.107","64.50%","62.40%","0.073","-1.008","27.201","31.379","44.40%","41.50%","0.138","-0.162","41.647","45.428"
"⚠️ Missed model by 45 | ❌ Underperformed model prediction | ⚠️ Rough Proximity missed model (11.17) | ⚠️ SG Putting missed model (-1.653) | ⚠️ SG Total missed model (-1.578) | ✅ Driving Distance beat model (1.03) | Δ Approach ↑ prev over 150 rgh","10091","McIlroy, Rory",46,1,"0.413","1.991","303.475","302.450","58.93%","59.85%","1.756","1.680","0.183","0.317","0.335","0.441","1.238","0.922","-1.343","0.311","66.67%","70.59%","56.95%","76.87%","4.250","3.232","4.250","2.643","72.000","68.408","3.000","4.940","27.586","28.394","58.787","47.619","85.30%","88.90%","0.016","2.088","16.279","13.549","87.30%","82.80%","0.010","-0.432","20.519","22.400","57.60%","66.70%","0.000","2.196","39.548","29.975","67.40%","76.50%","0.206","2.970","38.668","40.569","69.70%","67.80%","-0.021","0.054","28.649","29.145","59.00%","61.50%","0.137","2.304","37.698","39.332"
"✅ Beat model by 12 | ⚠️ Rough Proximity missed model (8.43) | ⚠️ Fairway Proximity missed model (4.67) | ⚠️ Driving Distance missed model (-3.20) | ⚠️ SG Approach missed model (-1.553) | Δ Approach ↑ curr 50 100 fw","17365","Mitchell, Keith",46,58,"0.413","0.690","298.275","301.478","48.20%","49.99%","0.500","1.262","-0.456","1.097","0.623","-0.274","0.333","0.439","-0.087","-0.722","47.23%","71.26%","73.80%","55.46%","3.500","3.049","2.500","2.608","72.000","70.194","3.750","4.643","33.983","29.317","58.545","50.112","88.90%","91.50%","0.075","1.674","14.228","13.810","82.20%","86.90%","-0.001","0.612","21.746","20.675","56.50%","59.90%","0.024","0.342","37.588","38.113","35.50%","34.60%","0.041","0.432","57.464","55.507","75.00%","75.70%","0.050","0.918","28.261","28.196","39.40%","42.70%","-0.014","-0.288","44.016","43.556"
"✅ Beat model by 44 | ✅ Rough Proximity beat model (-6.60) | ⚠️ Fairway Proximity missed model (2.14) | ✅ Driving Distance beat model (1.31) | ⚠️ SG Approach missed model (-0.827) | Δ Approach ↓ prev 50 100 fw","20722","Schmid, Matti",46,90,"0.413","0.968","289.175","287.863","55.35%","45.50%","-0.285","0.454","-0.381","0.446","0.179","0.128","-0.083","-0.119","0.698","0.277","54.17%","64.62%","61.05%","74.66%","3.750","3.686","3.500","3.073","72.000","69.911","5.000","3.029","33.199","31.059","41.827","48.426","100.00%","66.90%","0.316","-2.610","8.305","21.152","56.89%","69.80%","-0.017","-1.782","22.505","28.638","85.35%","55.90%","0.169","-1.044","23.991","42.318","42.80%","32.20%","-0.022","-1.440","58.367","65.856","66.74%","71.60%","0.022","-0.522","30.829","33.438","55.59%","44.70%","0.061","-0.252","41.730","46.664"
"✅ Beat model by 66 | ✅ Rough Proximity beat model (-9.19) | ⚠️ Driving Distance missed model (-2.52) | ✅ SG Total beat model (1.632) | ✅ SG Around Green beat model (1.226) | Δ Approach ↑ prev under 150 rgh","17780","Pendrith, Taylor",46,112,"0.413","-1.219","293.225","295.745","75.00%","60.20%","1.499","0.819","-0.745","0.478","1.109","-0.117","1.135","0.458","-1.086","-1.929","59.75%","70.22%","77.15%","53.31%","4.000","2.977","3.750","3.945","72.000","72.343","3.250","3.120","32.511","31.630","57.017","66.211","100.00%","78.20%","-0.110","-0.306","21.192","16.454","92.17%","76.90%","0.070","-0.342","14.696","23.260","68.60%","63.10%","-0.052","0.630","45.140","41.576","72.75%","43.70%","0.284","0.360","33.961","59.442","73.96%","70.20%","0.018","0.126","29.398","33.998","44.50%","50.30%","-0.054","1.044","47.856","44.699"
