event_id,season,odds_year,book,market,total_rows,rows_with_outcomes,avg_edge,median_edge,hit_rate,brier,log_loss
7,2026,2026,bet365,round_matchups,389,389,0,0,0.39331619537275064,0.24489159841651742,0.686847223697811
