event_id,season,odds_year,book,market,total_rows,rows_with_outcomes,avg_edge,median_edge,hit_rate,brier,log_loss
3,2026,2026,draftkings,tournament_matchups,490,490,0,0,0.3469387755102041,0.23467246094372843,0.8130764241203235
