"MEDIAN","","","","","","","","0.350","-0.022","290.732","-0.005","62.80%","0.000","0.391","-0.026","0.064","0.004","0.016","0.014","0.091","0.019","0.105","0.044","64.02%","0.000","63.05%","0.000","3.468","0.000","4.036","0.016","70.806","0.000","4.141","0.002","0.005","0.000","31.906","0.004","56.570","-0.025","84.65%","-0.009","16.876","80.45%","0.189","21.110","56.60%","0.189","38.489","34.95%","0.243","62.140","69.90%","0.360","29.395","48.20%","0.351","42.813","-0.01","0.02","-0.444","-0.008"
"Expected Peformance Notes","Rank","DG ID","Player Name","Top 5","Top 10","Weighted Score","Past Perf. Mult.","SG Total","SG Total Trend","Driving Distance","Driving Distance Trend","Driving Accuracy","Driving Accuracy Trend","SG T2G","SG T2G Trend","SG Approach","SG Approach Trend","SG Around Green","SG Around Green Trend","SG OTT","SG OTT Trend","SG Putting","SG Putting Trend","Greens in Regulation","Greens in Regulation Trend","Scrambling","Scrambling Trend","Great Shots","Great Shots Trend","Poor Shots","Poor Shots Trend","Scoring Average","Scoring Average Trend","Birdies or Better","Birdies or Better Trend","Birdie Chances Created","Birdie Chances Created Trend","Fairway Proximity","Fairway Proximity Trend","Rough Proximity","Rough Proximity Trend","Approach <100 GIR","Approach <100 SG","Approach <100 Prox","Approach <150 FW GIR","Approach <150 FW SG","Approach <150 FW Prox","Approach <150 Rough GIR","Approach <150 Rough SG","Approach <150 Rough Prox","Approach >150 Rough GIR","Approach >150 Rough SG","Approach >150 Rough Prox","Approach <200 FW GIR","Approach <200 FW SG","Approach <200 FW Prox","Approach >200 FW GIR","Approach >200 FW SG","Approach >200 FW Prox","Refined Weighted Score","WAR","Delta Trend Score (median=-0.444)","Delta Predictive Score (median=-0.008)"
"💪 SG OTT, SG T2G | 👍 Good course fit | ↑ Putting | For Course Setup - ΔPred↑ ΔTrend→ | BucketSig ↑ z=0.68 (0.107) [S↓ M↓ L↑ VL↑]",9,"14609","Kim, Si Woo",7,14,"0.50","1.063","0.859","-0.096","290.072","-0.005","69.71%","-0.009","0.947","-0.066","0.226","-0.085","0.249","-0.094","0.472","-0.030","-0.508","0.107","63.39%","0.000","64.21%","-0.009","3.571","-0.012","4.004","0.021","70.506","0.000","3.898","-0.019","0.714","0.000","30.048","0.015","56.172","-0.033","83.80%","-0.324","16.559","77.80%","0.090","21.934","51.50%","0.126","36.730","37.00%","0.234","65.621","72.10%","1.350","26.006","49.60%","1.206","39.045","0.50","0.25","0.088","0.044"
"💪 Approach <100 GIR | ⚠️ Poor course fit | ℹ️ Recent bucket trend strong (short-term) despite baseline fit | ↓ Tee-to-green | For Course Setup - ΔPred↑ ΔTrend↑ | BucketSig ↑ z=0.70 (0.114) [S↓ M↓ L↑ VL↑]",10,"18841","Hovland, Viktor",14,21,"0.47","0.974","0.345","-0.357","286.506","-0.007","64.09%","0.004","0.323","-0.376","0.503","-0.042","0.089","0.156","-0.269","0.334","-0.364","-0.325","63.01%","0.000","63.10%","-0.008","3.282","0.000","3.427","0.010","70.937","0.000","3.998","-0.020","1.193","0.000","29.020","0.003","68.919","-0.052","91.10%","1.458","14.883","83.20%","0.702","18.604","62.60%","0.720","35.652","36.40%","0.612","65.524","73.00%","1.656","24.515","52.60%","0.792","38.015","0.47","0.26","0.248","0.039"
"💪 Approach <100 GIR | ↑ Approach | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.09 (-0.077) [S↑ M↓ L↓ VL↑]",11,"15466","Cantlay, Patrick",24,29,"0.43","0.946","1.165","0.054","294.235","-0.005","58.10%","0.000","0.810","0.091","0.778","0.210","-0.036","0.014","0.068","-0.198","0.237","0.064","69.44%","0.017","67.41%","0.017","2.817","-0.008","3.991","0.020","70.087","0.000","4.470","0.015","0.676","0.000","28.060","-0.003","66.110","-0.037","91.70%","0.720","14.888","88.30%","0.684","18.626","62.00%","0.288","37.177","35.10%","1.080","68.043","77.80%","1.080","27.563","44.10%","0.252","42.033","0.43","0.34","-0.441","-0.001"
"💪 SG Around Green, SG OTT | 👍 Good course fit | ↓ Putting | For Course Setup - ΔPred→ ΔTrend↑ | BucketSig ↑ z=0.68 (0.109) [S↑ M↑ L↑ VL↑]",12,"27774","Gotterup, Chris",6,9,"0.45","1.081","0.200","-0.191","300.508","-0.004","57.95%","-0.007","0.824","-0.078","-0.416","-0.754","0.772","0.296","0.546","-0.010","-0.809","-5.725","62.98%","-0.007","61.32%","-0.022","4.166","0.010","4.307","0.056","70.197","0.000","4.657","0.006","-0.497","0.000","34.233","0.028","46.754","-0.050","85.10%","-0.180","18.423","82.50%","0.072","22.113","57.20%","0.612","39.977","33.10%","0.522","56.448","69.90%","0.126","30.611","44.80%","-0.522","47.825","0.45","0.20","0.286","0.036"
"💪 SG Putting, SG OTT | 👍 Good course fit | ↓ Around green | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.62 (0.088) [S↓ M→ L↓ VL↑]",13,"14577","English, Harris",6,14,"0.43","0.952","1.550","0.032","293.104","0.000","66.55%","-0.016","0.555","-0.045","0.175","0.000","-0.258","-1.424","0.638","0.064","0.659","0.509","69.17%","-0.003","61.14%","-0.011","3.349","0.038","3.343","0.035","69.864","0.000","4.634","0.017","0.576","0.000","33.095","0.004","52.892","0.031","85.90%","0.342","16.145","76.30%","-0.594","23.175","58.10%","-0.162","38.811","40.20%","0.630","59.083","74.10%","0.522","28.873","49.50%","0.018","44.700","0.43","0.23","0.066","0.033"
"💪 SG Putting | 👍 Good course fit | ↑ Around green | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.51 (0.055) [S↓ M↓ L→ VL↑]",14,"12965","Fowler, Rickie",4,12,"0.40","0.968","0.947","-0.095","286.637","-0.006","68.50%","0.000","0.729","-0.212","0.439","-0.120","-0.055","0.584","0.346","-0.171","0.623","0.070","66.44%","0.005","65.74%","-0.006","3.633","0.010","3.285","0.020","70.271","0.000","4.133","0.019","0.267","0.000","31.671","0.028","57.299","0.017","86.60%","0.072","17.686","79.40%","0.468","21.285","62.60%","1.458","33.245","35.80%","0.108","63.359","63.60%","-0.234","30.896","51.80%","0.630","43.433","0.40","0.23","0.037","0.019"
"💪 SG OTT, SG T2G | 👍 Good course fit | ↓ Putting | For Course Setup - ΔPred↑ ΔTrend↑ | BucketSig ↑ z=1.47 (0.355) [S↓ M↑ L↑ VL↑]",15,"29767","Gerard, Ryan",6,8,"0.41","1.033","0.963","-0.052","288.365","0.000","66.64%","0.003","1.290","0.000","0.759","-0.021","-0.123","0.140","0.654","0.100","0.142","-0.247","65.55%","-0.003","57.30%","-0.007","3.320","0.004","3.824","0.017","70.418","0.000","4.194","-0.013","0.518","0.000","30.122","0.013","71.480","0.008","80.80%","-0.504","17.484","79.70%","-0.072","22.105","55.00%","1.098","35.777","37.30%","0.540","61.742","67.30%","0.306","29.874","50.30%","1.476","36.669","0.41","0.18","1.008","0.126"
"↑ Off tee | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.19 (-0.045) [S↑ M↓ L↓ VL↑]",16,"24968","Griffin, Ben",12,21,"0.35","0.976","1.117","-0.056","293.838","-0.006","59.76%","0.000","0.794","-0.112","0.469","0.069","0.216","-0.095","0.109","2.909","0.272","0.013","67.68%","-0.007","64.39%","0.005","3.964","0.012","3.047","0.011","70.169","0.000","4.256","-0.012","0.662","0.000","32.407","-0.007","50.338","-0.033","85.80%","0.864","15.247","82.90%","-0.306","22.645","60.00%","0.468","40.558","38.20%","1.242","57.035","68.50%","-0.054","30.856","55.70%","1.044","42.651","0.35","0.29","-0.310","-0.006"
"💪 Approach <100 GIR, SG T2G | 👍 Good course fit | ↑ Off tee | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↓ z=-0.15 (-0.152) [S→ M↓ L↓ VL↑]",17,"17646","Fitzpatrick, Matt",12,26,"0.26","0.962","1.270","0.031","289.704","-0.004","68.90%","0.018","1.011","0.120","0.796","0.183","-0.067","-0.674","0.281","0.744","0.202","-0.194","65.88%","0.019","62.29%","-0.022","4.055","0.024","3.765","-0.044","70.085","0.000","4.429","0.000","0.905","0.000","30.952","-0.005","89.396","-0.032","89.80%","0.504","15.645","78.40%","-0.342","21.673","58.00%","-0.450","44.809","35.20%","0.432","62.174","67.00%","0.090","29.767","62.30%","1.908","39.667","0.26","0.23","-0.747","-0.012"
"⚠️ Poor course fit | ℹ️ Recent bucket trend strong (short-term) despite baseline fit | ↑ Approach | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.22 (-0.036) [S↑ M↑ L↓ VL↓]",18,"22833","Echavarria, Nico",6,10,"0.23","0.962","1.004","0.379","289.714","0.000","62.95%","-0.015","0.631","4.978","0.703","8.611","-0.339","-1.322","0.267","0.074","0.426","0.361","65.97%","0.015","65.47%","0.051","3.392","-0.022","3.198","-0.120","70.221","-0.004","4.131","0.006","0.162","0.000","34.520","0.000","50.825","-0.004","82.50%","-0.108","16.463","77.60%","-0.252","21.184","59.20%","0.720","34.564","38.50%","0.612","57.435","70.60%","0.360","28.633","44.10%","0.018","43.934","0.23","0.22","-0.158","-0.008"
