"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Performance Notes","DG ID","Player Name","Finish Position","Model Rank","SG Total (Actual)","SG Total (Model)","Driving Distance (Actual)","Driving Distance (Model)","Driving Accuracy (Actual)","Driving Accuracy (Model)","SG T2G (Actual)","SG T2G (Model)","SG Approach (Actual)","SG Approach (Model)","SG Around Green (Actual)","SG Around Green (Model)","SG OTT (Actual)","SG OTT (Model)","SG Putting (Actual)","SG Putting (Model)","Greens in Regulation (Actual)","Greens in Regulation (Model)","Scrambling (Actual)","Scrambling (Model)","Great Shots (Actual)","Great Shots (Model)","Poor Shots (Actual)","Poor Shots (Model)","Scoring Average (Actual)","Scoring Average (Model)","Fairway Proximity (Actual)","Fairway Proximity (Model)","Rough Proximity (Actual)","Rough Proximity (Model)","Approach <100 GIR (Actual)","Approach <100 GIR (Model)","Approach <100 SG (Actual)","Approach <100 SG (Model)","Approach <100 Prox (Actual)","Approach <100 Prox (Model)","Approach <150 FW GIR (Actual)","Approach <150 FW GIR (Model)","Approach <150 FW SG (Actual)","Approach <150 FW SG (Model)","Approach <150 FW Prox (Actual)","Approach <150 FW Prox (Model)","Approach <150 Rough GIR (Actual)","Approach <150 Rough GIR (Model)","Approach <150 Rough SG (Actual)","Approach <150 Rough SG (Model)","Approach <150 Rough Prox (Actual)","Approach <150 Rough Prox (Model)","Approach >150 Rough GIR (Actual)","Approach >150 Rough GIR (Model)","Approach >150 Rough SG (Actual)","Approach >150 Rough SG (Model)","Approach >150 Rough Prox (Actual)","Approach >150 Rough Prox (Model)","Approach <200 FW GIR (Actual)","Approach <200 FW GIR (Model)","Approach <200 FW SG (Actual)","Approach <200 FW SG (Model)","Approach <200 FW Prox (Actual)","Approach <200 FW Prox (Model)","Approach >200 FW GIR (Actual)","Approach >200 FW GIR (Model)","Approach >200 FW SG (Actual)","Approach >200 FW SG (Model)","Approach >200 FW Prox (Actual)","Approach >200 FW Prox (Model)"
"✅ Beat model by 86 | ⚠️ Success despite model prediction | ✅ Rough Proximity beat model (-19.03) | ⚠️ Driving Distance missed model (-17.10) | ✅ Fairway Proximity beat model (-5.28) | ✅ SG Approach beat model (3.002) | Δ Approach ↓ curr under 150 rgh","19840","Ramey, Chad",17,103,"1.258","-0.711","280.650","297.754","42.85%","56.80%","0.785","-1.542","1.686","-1.316","-0.060","-0.352","-0.841","0.126","0.473","0.316","73.60%","63.48%","47.50%","58.00%","3.750","3.343","4.000","4.512","69.000","70.783","27.280","32.561","46.982","66.016","80.90%","80.90%","0.010","0.180","18.536","18.536","84.60%","84.60%","0.026","0.468","21.121","21.121","54.50%","54.50%","-0.085","-1.530","44.463","44.463","26.70%","26.70%","-0.030","-0.540","65.986","65.986","59.60%","59.60%","-0.073","-1.314","33.912","33.912","49.60%","49.60%","0.010","0.180","51.359","51.359"
"✅ Beat model by 89 | ⚠️ Success despite model prediction | ⚠️ Driving Distance missed model (-7.36) | ✅ SG Total beat model (2.016) | ✅ SG Putting beat model (1.823) | ✅ Rough Proximity beat model (-0.90) | Δ Approach ↓ prev 50 100 fw","19960","Pavon, Matthieu",17,106,"1.258","-0.758","283.625","290.981","48.23%","60.35%","-0.707","-1.311","-1.023","-0.536","-0.065","-0.499","0.380","-0.277","1.966","0.143","70.83%","61.13%","71.40%","55.42%","4.500","4.053","2.750","5.052","69.000","70.800","34.407","34.315","50.602","51.503","86.60%","86.60%","-0.086","-1.548","22.208","22.208","72.90%","72.90%","-0.035","-0.630","23.214","23.214","54.90%","54.90%","0.027","0.486","38.906","38.906","25.40%","25.40%","0.012","0.216","55.903","55.903","61.10%","61.10%","-0.078","-1.404","36.355","36.355","46.20%","46.20%","-0.019","-0.342","52.187","52.187"
"⚠️ Missed model by 17 | ❌ Underperformed model prediction | ✅ Rough Proximity beat model (-5.89) | ⚠️ Driving Distance missed model (-2.64) | ⚠️ Fairway Proximity missed model (2.06) | ✅ SG Total beat model (0.880) | Δ Approach ↑ prev over 200 fw","29767","Gerard, Ryan",23,6,"1.008","0.128","286.475","289.120","66.07%","59.88%","1.264","0.520","1.121","0.640","-0.583","0.000","0.726","-0.085","-0.256","-0.606","73.60%","65.25%","56.67%","61.07%","3.000","3.417","3.250","3.845","69.250","69.380","28.850","26.790","36.777","42.668","92.75%","80.10%","0.034","-1.260","32.096","19.665","88.75%","81.90%","0.170","0.540","16.168","20.538","35.13%","62.00%","0.034","0.774","28.752","32.756","6.50%","40.90%","-0.148","0.342","41.529","55.735","86.88%","76.10%","0.106","1.710","26.980","26.074","25.41%","63.10%","-0.145","1.836","57.684","36.152"
"⚠️ Missed model by 15 | ❌ Underperformed model prediction | ⚠️ Rough Proximity missed model (31.75) | ⚠️ Driving Distance missed model (-18.34) | ✅ Fairway Proximity beat model (-4.78) | ✅ SG Around Green beat model (0.778) | Δ Approach ↑ prev under 150 rgh","18586","Smith, Jordan",23,8,"1.008","1.100","285.075","303.414","58.95%","59.28%","0.830","0.449","0.232","0.500","0.371","-0.407","0.227","0.355","0.178","0.229","68.05%","74.54%","64.55%","58.95%","3.250","4.071","2.250","2.441","69.250","68.875","28.279","33.059","82.761","51.016","99.00%","99.00%","0.050","0.900","19.485","19.485","78.20%","78.20%","-0.026","-0.468","24.686","24.686","48.10%","48.10%","0.073","1.314","36.893","36.893","38.70%","38.70%","0.073","1.314","58.419","58.419","70.50%","70.50%","0.014","0.252","32.372","32.372","55.60%","55.60%","0.015","0.270","48.907","48.907"
"≈ Near model (-6) | ❌ Underperformed model prediction | ⚠️ Driving Distance missed model (-14.04) | ✅ Rough Proximity beat model (-8.43) | ⚠️ Fairway Proximity missed model (2.92) | ✅ SG OTT beat model (1.254) | Δ Approach ↑ over 150 rgh","18424","Roy, Kevin",23,17,"1.008","0.150","284.500","298.540","66.07%","56.36%","0.547","-0.255","-0.422","-0.225","-0.003","0.253","0.971","-0.283","0.461","0.128","76.40%","66.32%","72.67%","71.54%","2.500","3.112","2.250","3.796","69.250","69.873","34.542","31.623","44.926","53.358","82.10%","82.10%","0.019","0.342","16.380","16.380","71.60%","71.60%","-0.043","-0.774","22.939","22.939","66.60%","66.60%","-0.070","-1.260","32.843","32.843","34.80%","34.80%","0.059","1.062","56.168","56.168","58.90%","58.90%","-0.116","-2.088","34.714","34.714","41.10%","41.10%","0.020","0.360","43.102","43.102"
"≈ Near model (-4) | ❌ Underperformed model prediction | ⚠️ Rough Proximity missed model (24.96) | ⚠️ Fairway Proximity missed model (4.01) | ✅ SG Putting beat model (2.008) | ⚠️ Driving Distance missed model (-1.80) | Δ Approach ↑ 150 200 fw","15556","Hughes, Mackenzie",23,19,"1.008","-0.106","287.150","288.947","44.65%","62.16%","0.021","-0.085","0.249","-0.176","0.200","0.256","-0.427","-0.165","0.987","-1.021","75.00%","63.99%","83.35%","68.66%","3.500","3.567","3.250","3.991","69.250","69.762","34.690","30.684","70.090","45.129","90.00%","90.00%","0.057","1.026","15.424","15.424","75.20%","75.20%","-0.045","-0.810","24.378","24.378","58.30%","58.30%","0.001","0.018","36.073","36.073","21.40%","21.40%","-0.043","-0.774","54.296","54.296","81.10%","81.10%","0.109","1.962","29.469","29.469","42.40%","42.40%","-0.094","-1.692","48.459","48.459"
"✅ Beat model by 11 | ✅ Rough Proximity beat model (-15.34) | ⚠️ Fairway Proximity missed model (4.29) | ⚠️ Driving Distance missed model (-3.06) | ✅ SG Total beat model (1.065) | Δ Approach ↓ curr 50 100 fw","18554","Rai, Aaron",23,34,"1.008","-0.057","277.525","280.584","71.43%","70.76%","1.396","0.753","0.328","0.799","0.369","0.157","0.699","-0.202","-0.388","-0.701","76.40%","71.13%","70.95%","63.56%","2.250","2.600","2.250","3.537","69.250","69.452","32.563","28.275","50.677","66.017","65.80%","65.80%","-0.161","-2.898","25.252","25.252","83.10%","83.10%","0.024","0.432","21.425","21.425","64.90%","64.90%","-0.021","-0.378","37.282","37.282","30.80%","30.80%","-0.077","-1.386","73.487","73.487","88.30%","88.30%","0.135","2.430","27.720","27.720","42.30%","42.30%","-0.045","-0.810","40.615","40.615"
"✅ Beat model by 19 | ⚠️ Rough Proximity missed model (12.47) | ⚠️ Driving Distance missed model (-11.78) | ✅ SG Total beat model (0.859) | ⚠️ SG Putting missed model (-0.762) | Δ Approach ↑ curr 50 100 fw","15470","Hossler, Beau",23,42,"1.008","0.149","279.875","291.657","55.33%","56.03%","0.370","-0.174","-0.321","-0.370","0.837","0.375","-0.146","-0.181","0.638","1.400","69.45%","66.60%","80.00%","67.97%","3.250","3.675","3.250","3.332","69.250","69.659","32.175","32.652","65.216","52.751","97.50%","97.50%","0.245","4.410","8.678","8.678","","0.00%","","0.000","","0.000","14.30%","14.30%","-0.211","-3.798","56.304","56.304","11.40%","11.40%","-0.116","-2.088","63.851","63.851","70.90%","70.90%","0.036","0.648","33.809","33.809","","0.00%","","0.000","","0.000"
"✅ Beat model by 32 | ⚠️ Driving Distance missed model (-19.85) | ⚠️ Fairway Proximity missed model (2.01) | ✅ SG T2G beat model (1.543) | ✅ Rough Proximity beat model (-1.52) | Δ Approach ↓ curr under 150 rgh","19846","Bauchou, Zach",23,55,"1.008","-0.324","283.825","303.677","37.52%","51.16%","0.999","-0.544","0.344","0.431","1.016","0.050","-0.361","-1.026","0.009","0.002","70.83%","65.37%","72.02%","65.81%","1.750","3.511","2.000","3.514","69.250","70.503","34.946","32.936","45.381","46.901","85.80%","85.80%","-0.035","-0.630","19.872","19.872","90.20%","90.20%","0.084","1.512","19.881","19.881","56.10%","56.10%","-0.111","-1.998","41.519","41.519","40.00%","40.00%","0.079","1.422","54.168","54.168","66.80%","66.80%","0.009","0.162","31.167","31.167","61.40%","61.40%","0.061","1.098","45.153","45.153"
"✅ Beat model by 33 | ⚠️ Driving Distance missed model (-13.30) | ✅ Rough Proximity beat model (-10.17) | ✅ SG Putting beat model (1.232) | ✅ Fairway Proximity beat model (-1.14) | Δ Approach ↓ curr 50 100 fw","16333","Hubbard, Mark",23,56,"1.008","0.085","277.575","290.880","64.27%","62.21%","-0.169","0.159","0.083","-0.207","-0.063","0.164","-0.190","0.203","1.177","-0.055","68.05%","67.42%","91.65%","62.56%","3.500","2.146","2.250","3.198","69.250","70.020","28.903","30.042","43.506","53.678","82.20%","82.20%","-0.165","-2.970","21.796","21.796","84.30%","84.30%","-0.033","-0.594","22.796","22.796","45.20%","45.20%","-0.076","-1.368","44.032","44.032","28.20%","28.20%","-0.120","-2.160","73.281","73.281","67.20%","67.20%","-0.007","-0.126","31.953","31.953","49.80%","49.80%","0.032","0.576","38.893","38.893"
"✅ Beat model by 47 | ⚠️ Driving Distance missed model (-9.26) | ⚠️ Rough Proximity missed model (2.13) | ✅ SG T2G beat model (2.114) | ✅ SG Total beat model (2.089) | Δ Approach ↓ curr 50 100 fw","22002","Dumont De Chassart, Adrien",23,70,"1.008","-1.081","289.475","298.732","51.77%","51.55%","1.024","-1.090","0.659","-0.509","0.347","-0.282","0.018","-0.299","-0.016","0.329","68.08%","58.78%","67.85%","66.26%","5.000","2.740","3.000","4.136","69.250","71.438","30.613","29.988","53.264","51.130","80.10%","80.10%","-0.112","-2.016","19.422","19.422","70.90%","70.90%","-0.084","-1.512","23.523","23.523","25.30%","25.30%","-0.025","-0.450","41.247","41.247","22.00%","22.00%","-0.016","-0.288","69.134","69.134","81.80%","81.80%","0.060","1.080","24.297","24.297","45.80%","45.80%","-0.026","-0.468","41.380","41.380"
"⚠️ Missed model by 31 | ❌ Underperformed model prediction | ✅ Rough Proximity beat model (-34.26) | ⚠️ Driving Distance missed model (-16.05) | ⚠️ Fairway Proximity missed model (1.14) | ✅ SG Putting beat model (1.117) | Δ Approach ↓ curr 100 150 fw","15310","Li, Haotong",32,1,"0.758","0.252","287.000","303.053","60.73%","60.53%","0.224","0.936","0.458","-0.232","-0.579","0.478","0.345","0.691","0.534","-0.583","70.83%","68.63%","64.25%","64.33%","2.500","3.384","3.250","4.249","69.500","70.201","31.602","30.459","34.941","69.197","78.00%","78.00%","0.013","0.234","16.371","16.371","64.90%","64.90%","-0.052","-0.936","22.996","22.996","67.90%","67.90%","0.044","0.792","46.521","46.521","51.50%","51.50%","0.019","0.342","71.704","71.704","74.60%","74.60%","0.030","0.540","30.104","30.104","50.60%","50.60%","0.017","0.306","40.206","40.206"
"⚠️ Missed model by 11 | ✅ Rough Proximity beat model (-13.49) | ⚠️ Fairway Proximity missed model (4.51) | ⚠️ Driving Distance missed model (-2.87) | ✅ SG Approach beat model (0.810) | Δ Approach ↑ 150 200 fw","31343","Ford, David",32,21,"0.758","-0.029","290.300","293.175","60.70%","64.44%","0.936","0.929","1.596","0.786","-0.851","-0.297","0.192","0.440","-0.179","-0.752","72.22%","66.73%","62.98%","61.63%","4.250","2.842","4.000","3.641","69.500","69.837","32.674","28.167","42.307","55.801","86.10%","86.10%","0.020","0.360","21.351","21.351","80.80%","80.80%","0.054","0.972","18.832","18.832","49.60%","49.60%","0.038","0.684","29.869","29.869","15.70%","15.70%","-0.083","-1.494","75.273","75.273","78.50%","78.50%","0.111","1.998","26.163","26.163","40.00%","40.00%","-0.032","-0.576","52.244","52.244"
"✅ Beat model by 52 | ⚠️ Rough Proximity missed model (8.67) | ⚠️ Fairway Proximity missed model (4.38) | ⚠️ Driving Distance missed model (-4.17) | ✅ SG Total beat model (3.182)","23048","Stanger, Jimmy",32,84,"0.758","-2.424","289.300","293.474","60.70%","57.67%","0.117","-1.779","-0.233","-1.414","-0.242","-0.485","0.591","0.119","0.641","-0.679","73.63%","65.35%","55.57%","56.39%","4.000","2.795","3.000","4.679","69.500","72.262","35.246","30.864","52.276","43.609","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000"
"✅ Beat model by 55 | ✅ Rough Proximity beat model (-16.16) | ⚠️ Fairway Proximity missed model (4.28) | ✅ SG Total beat model (2.103) | ✅ SG Around Green beat model (1.421) | Δ Approach ↓ prev over 150 rgh","8480","Streelman, Kevin",32,87,"0.758","-1.345","276.800","278.009","62.47%","59.78%","0.269","-1.001","-0.315","-0.073","0.749","-0.672","-0.166","-0.256","0.490","-0.750","56.95%","64.95%","72.35%","51.07%","2.750","3.319","3.500","4.597","69.500","71.388","32.481","28.205","50.693","66.857","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000"
"✅ Beat model by 57 | ✅ Rough Proximity beat model (-25.98) | ⚠️ Driving Distance missed model (-9.95) | ✅ Fairway Proximity beat model (-3.53) | ✅ SG Total beat model (2.520) | Δ Approach ↑ prev over 200 fw","17606","Berger, Daniel",32,89,"0.758","-1.762","279.325","289.276","57.15%","64.38%","0.939","-0.756","1.440","-0.153","-0.211","-0.774","-0.291","0.170","-0.180","-0.357","73.60%","67.63%","68.75%","58.37%","3.000","2.373","3.500","4.335","69.500","71.447","25.523","29.048","34.818","60.793","83.50%","91.30%","0.368","0.540","13.341","14.823","87.15%","86.00%","0.045","-0.576","19.913","23.773","83.28%","68.70%","0.206","1.368","20.482","34.020","75.94%","43.30%","0.190","-0.216","38.997","69.362","64.82%","72.50%","0.031","0.882","22.600","27.893","53.30%","58.10%","0.083","2.034","37.909","38.485"
"⚠️ Rough Proximity missed model (11.36) | ⚠️ Driving Distance missed model (-8.08) | ✅ Fairway Proximity beat model (-3.37) | ✅ SG Approach beat model (0.687) | Δ Approach ↑ curr 50 100 fw","18103","Bezuidenhout, Christiaan",37,35,"0.508","-0.067","274.650","282.725","62.47%","64.36%","0.575","0.004","0.608","-0.079","0.273","0.454","-0.306","-0.371","-0.067","-0.362","66.70%","66.02%","71.88%","68.26%","3.250","2.265","3.000","3.251","69.750","70.146","28.200","31.574","68.651","57.292","87.90%","87.90%","0.126","2.268","13.250","13.250","78.60%","78.60%","0.046","0.828","18.417","18.417","40.30%","40.30%","-0.024","-0.432","42.743","42.743","37.30%","37.30%","0.055","0.990","49.450","49.450","75.40%","75.40%","-0.027","-0.486","32.786","32.786","46.60%","46.60%","-0.035","-0.630","61.742","61.742"
"✅ Beat model by 21 | ⚠️ Rough Proximity missed model (11.67) | ⚠️ Driving Distance missed model (-2.24) | ⚠️ Fairway Proximity missed model (1.71) | ✅ SG T2G beat model (1.334) | Δ Approach ↓ curr under 150 rgh","26657","Fisk, Steven",37,58,"0.508","-0.569","285.925","288.164","58.93%","54.94%","0.915","-0.419","0.163","-0.338","0.489","0.228","0.264","-0.310","-0.407","-0.123","62.50%","70.58%","73.08%","57.43%","3.000","3.231","2.250","4.012","69.750","70.308","30.851","29.146","66.899","55.226","79.20%","79.20%","0.021","0.378","16.031","16.031","79.50%","79.50%","-0.018","-0.324","23.641","23.641","56.10%","56.10%","-0.165","-2.970","52.108","52.108","49.20%","49.20%","0.051","0.918","45.902","45.902","67.00%","67.00%","-0.004","-0.072","31.738","31.738","44.20%","44.20%","0.039","0.702","43.062","43.062"
"✅ Beat model by 81 | ⚠️ Driving Distance missed model (-16.51) | ⚠️ Fairway Proximity missed model (3.29) | ✅ SG Total beat model (1.976) | ✅ Rough Proximity beat model (-1.96) | Δ Approach ↓ under 150 rgh","21756","Cole, Eric",37,118,"0.508","-1.468","278.300","294.813","51.80%","51.38%","-0.367","-0.884","-0.481","0.568","0.823","-0.216","-0.709","-1.237","0.874","-0.899","55.57%","66.40%","79.28%","56.13%","3.250","2.978","2.500","4.767","69.750","71.520","33.390","30.100","49.406","51.367","98.70%","98.70%","-0.007","-0.126","18.210","18.210","85.50%","85.50%","0.013","0.234","20.854","20.854","46.60%","46.60%","-0.089","-1.602","49.297","49.297","37.90%","37.90%","0.116","2.088","52.662","52.662","69.70%","69.70%","0.000","0.000","27.926","27.926","39.30%","39.30%","-0.099","-1.782","57.658","57.658"
"⚠️ Missed model by 14 | ✅ Rough Proximity beat model (-6.38) | ✅ Fairway Proximity beat model (-3.12) | ⚠️ Driving Distance missed model (-3.02) | ✅ SG T2G beat model (1.453) | Δ Approach ↓ curr under 150 rgh","23505","McGreevy, Max",40,26,"0.258","-0.239","280.300","283.320","66.07%","68.03%","1.405","-0.048","0.400","-0.284","0.438","-0.063","0.568","0.299","-1.147","0.165","65.27%","68.80%","59.20%","56.38%","2.000","2.984","4.250","3.863","70.000","70.116","28.508","31.626","56.211","62.590","93.00%","93.00%","0.050","0.900","15.945","15.945","85.80%","85.80%","0.011","0.198","19.763","19.763","57.70%","57.70%","-0.079","-1.422","46.762","46.762","51.00%","51.00%","0.070","1.260","57.314","57.314","65.90%","65.90%","0.018","0.324","29.876","29.876","50.30%","50.30%","0.043","0.774","43.450","43.450"
"≈ Near model (-9) | ✅ Rough Proximity beat model (-9.46) | ⚠️ Driving Distance missed model (-4.55) | ✅ Fairway Proximity beat model (-2.49) | ✅ SG T2G beat model (0.825) | Δ Approach ↓ curr over 150 rgh","25157","Hodges, Lee",40,31,"0.258","-0.475","281.850","286.405","66.07%","59.58%","0.803","-0.022","0.761","0.031","-0.484","0.158","0.526","-0.211","-0.545","-0.409","68.05%","69.67%","65.98%","69.08%","1.750","2.950","3.500","3.286","70.000","70.208","28.684","31.178","49.013","58.473","77.40%","77.40%","-0.076","-1.368","17.452","17.452","","0.00%","","0.000","","0.000","64.90%","64.90%","0.048","0.864","37.946","37.946","11.00%","11.00%","-0.215","-3.870","77.466","77.466","77.50%","77.50%","0.012","0.216","32.072","32.072","48.60%","48.60%","0.016","0.288","54.234","54.234"
"✅ Rough Proximity beat model (-28.82) | ⚠️ Fairway Proximity missed model (11.31) | ⚠️ SG Approach missed model (-0.979) | ⚠️ Driving Distance missed model (-0.88)","25094","Fishburn, Patrick",40,41,"0.258","-0.147","287.875","288.760","62.47%","51.78%","-0.884","-0.323","-0.979","0.000","0.341","-0.152","-0.246","-0.172","1.142","0.866","66.65%","71.50%","65.63%","55.16%","3.250","4.030","2.500","3.073","70.000","69.960","42.315","31.008","39.938","68.758","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000"
"≈ Near model (+6) | ✅ Rough Proximity beat model (-23.09) | ⚠️ Driving Distance missed model (-6.86) | ⚠️ Fairway Proximity missed model (1.59) | ⚠️ SG Around Green missed model (-1.374) | Δ Approach ↑ curr under 150 rgh","13412","Olesen, Thorbjorn",40,46,"0.258","-0.261","284.600","291.461","51.77%","58.72%","0.321","0.115","0.876","-0.311","-1.107","0.267","0.552","0.159","-0.063","-0.162","73.63%","70.91%","68.42%","61.67%","3.000","2.731","2.500","3.938","70.000","70.326","32.298","30.708","41.868","64.958","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000","85.80%","85.80%","0.260","4.680","25.684","25.684","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000"
"≈ Near model (+9) | ⚠️ Rough Proximity missed model (10.67) | ⚠️ Fairway Proximity missed model (3.68) | ⚠️ Driving Distance missed model (-2.86) | ✅ SG OTT beat model (0.995) | Δ Approach ↑ curr 50 100 fw","20706","Wallace, Matt",40,49,"0.258","-0.294","286.300","289.162","62.50%","56.73%","0.062","-0.456","-0.835","0.046","0.485","0.079","0.413","-0.582","0.196","0.113","55.57%","69.22%","78.75%","57.37%","3.000","3.809","2.500","3.896","70.000","69.896","33.223","29.544","65.156","54.489","97.90%","97.90%","0.236","4.248","9.983","9.983","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000"
"✅ Beat model by 13 | ⚠️ Driving Distance missed model (-19.44) | ✅ Rough Proximity beat model (-6.45) | ⚠️ Fairway Proximity missed model (4.75) | ⚠️ SG OTT missed model (-0.866) | Δ Approach ↓ curr 50 100 fw","23841","Neergaard-Petersen, Rasmus",40,53,"0.258","0.219","284.525","303.969","55.35%","62.47%","0.364","0.172","0.391","-0.095","0.255","-0.318","-0.280","0.586","-0.106","-0.647","65.30%","68.96%","60.80%","62.68%","3.000","2.487","4.000","3.158","70.000","70.397","35.842","31.095","57.113","63.561","55.30%","55.30%","-0.250","-4.500","17.681","17.681","78.30%","78.30%","-0.076","-1.368","25.278","25.278","68.70%","68.70%","0.102","1.836","35.433","35.433","22.60%","22.60%","-0.050","-0.900","80.170","80.170","77.30%","77.30%","0.021","0.378","29.823","29.823","46.80%","46.80%","0.013","0.234","40.863","40.863"
"✅ Beat model by 43 | ✅ Rough Proximity beat model (-25.26) | ⚠️ Driving Distance missed model (-18.15) | ✅ Fairway Proximity beat model (-2.71) | ✅ SG T2G beat model (2.270) | Δ Approach ↓ curr over 150 rgh","20766","Brown, Dan",40,83,"0.258","-0.382","280.775","298.927","67.88%","61.80%","1.496","-0.774","1.119","-0.228","-0.160","-0.312","0.536","-0.233","-1.238","0.691","72.23%","63.27%","67.88%","57.58%","3.250","3.933","4.000","4.512","70.000","70.807","28.279","30.985","36.517","61.780","79.70%","79.70%","-0.013","-0.234","15.252","15.252","71.40%","71.40%","-0.018","-0.324","21.161","21.161","46.00%","46.00%","-0.054","-0.972","45.433","45.433","19.70%","19.70%","-0.131","-2.358","72.570","72.570","68.60%","68.60%","-0.041","-0.738","31.095","31.095","56.20%","56.20%","0.036","0.648","41.247","41.247"
"✅ Beat model by 59 | ⚠️ Driving Distance missed model (-13.38) | ✅ Rough Proximity beat model (-12.38) | ✅ SG Total beat model (1.697) | ✅ SG Approach beat model (1.371) | Δ Approach ↓ curr over 200 fw","25003","Walker, Danny",40,99,"0.258","-1.439","285.025","298.407","44.65%","46.85%","0.182","-1.056","0.587","-0.784","0.180","0.245","-0.584","-0.517","0.076","-0.821","62.53%","56.88%","59.98%","61.55%","4.250","3.642","5.000","5.674","70.000","71.822","34.053","33.946","40.168","52.545","88.30%","88.30%","-0.019","-0.342","18.629","18.629","73.20%","73.20%","0.071","1.278","23.553","23.553","66.80%","66.80%","0.006","0.108","34.593","34.593","26.20%","26.20%","-0.108","-1.944","61.732","61.732","54.10%","54.10%","-0.043","-0.774","30.460","30.460","45.30%","45.30%","-0.133","-2.394","47.961","47.961"
"✅ Beat model by 69 | ⚠️ Rough Proximity missed model (7.35) | ⚠️ Driving Distance missed model (-6.17) | ✅ SG Total beat model (1.566) | ✅ SG Putting beat model (0.925) | Δ Approach ↓ curr 100 150 fw","21943","Lebioda, Hank",40,109,"0.258","-1.308","282.825","288.992","60.70%","54.01%","-0.173","-0.664","-0.644","-0.246","-0.121","-0.280","0.593","-0.138","0.431","-0.494","59.75%","70.07%","56.33%","58.12%","3.000","2.200","3.250","3.490","70.000","71.603","34.705","35.336","58.217","50.870","98.80%","98.80%","-0.057","-1.026","16.989","16.989","69.90%","69.90%","-0.109","-1.962","29.552","29.552","63.20%","63.20%","0.032","0.576","36.362","36.362","37.70%","37.70%","-0.061","-1.098","60.713","60.713","85.60%","85.60%","0.079","1.422","28.377","28.377","41.30%","41.30%","-0.007","-0.126","46.212","46.212"
"✅ Beat model by 79 | ✅ Fairway Proximity beat model (-3.98) | ✅ SG T2G beat model (2.571) | ✅ SG Total beat model (2.493) | ✅ SG Approach beat model (1.269) | Δ Approach ↓ curr under 150 rgh","24342","Higgo, Garrick",40,119,"0.258","-2.235","287.200","287.604","58.90%","58.07%","1.095","-1.476","0.417","-0.852","0.327","-0.169","0.351","-0.456","-0.837","-0.375","68.05%","60.40%","71.05%","55.38%","2.500","2.584","2.750","5.132","70.000","71.936","26.245","30.225","59.163","58.579","60.70%","60.70%","-0.172","-3.096","20.083","20.083","85.30%","85.30%","-0.017","-0.306","22.002","22.002","28.30%","28.30%","-0.191","-3.438","43.617","43.617","31.00%","31.00%","-0.076","-1.368","63.850","63.850","59.10%","59.10%","-0.039","-0.702","34.693","34.693","47.20%","47.20%","0.042","0.756","40.662","40.662"
"✅ Beat model by 83 | ✅ Rough Proximity beat model (-24.19) | ⚠️ Driving Distance missed model (-13.01) | ⚠️ Fairway Proximity missed model (3.02) | ✅ SG Total beat model (0.722) | Δ Approach ↓ under 150 rgh","26653","Eckroat, Austin",40,123,"0.258","-0.464","285.900","298.913","67.85%","60.92%","0.722","0.077","0.608","0.306","-0.242","-0.535","0.356","0.320","-0.464","-0.950","70.83%","65.31%","51.28%","54.85%","3.000","3.199","4.750","4.085","70.000","70.540","31.419","28.398","30.477","54.671","88.40%","88.40%","-0.080","-1.440","20.275","20.275","78.30%","78.30%","0.056","1.008","19.555","19.555","45.10%","45.10%","-0.035","-0.630","38.126","38.126","27.20%","27.20%","-0.031","-0.558","57.493","57.493","70.60%","70.60%","0.055","0.990","26.906","26.906","35.00%","35.00%","-0.034","-0.612","45.206","45.206"
"","17381","",40,"","0.258","","279.650","","64.27%","","0.720","","-0.196","","0.700","","0.215","","-0.462","","68.08%","","60.13%","","3.500","","3.750","","70.000","","30.637","","59.508","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
