,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,23950,"Aberg, Ludvig",0.83,0.10,0.00,0.94,21.59,0.03,313.00,0.72,0.06,0.00,0.96,29.21,0.04,364.00,0.89,0.11,0.00,0.95,15.78,0.02,85.00,0.30,0.06,0.00,0.96,63.84,-0.02,123.00,0.52,0.09,0.00,0.95,43.53,0.05,216.00,0.52,0.08,0.00,0.95,40.27,0.00,116
,10873,"Skinns, David",0.78,0.06,0.00,0.90,23.75,-0.03,260.00,0.71,0.06,0.00,0.96,29.64,0.03,348.00,0.84,0.10,0.00,0.94,16.83,0.02,84.00,0.40,0.05,0.00,0.97,62.10,0.03,160.00,0.50,0.04,0.00,0.96,48.69,0.01,161.00,0.57,0.07,0.00,0.92,38.71,0.00,162
,15980,"Lipsky, David",0.79,0.08,0.00,0.96,22.08,0.02,245.00,0.72,0.05,0.00,0.95,30.84,0.03,328.00,0.83,0.07,0.00,0.93,18.61,-0.03,61.00,0.26,0.07,0.00,0.92,67.52,-0.07,102.00,0.48,0.05,0.00,0.97,45.89,0.04,150.00,0.57,0.13,0.00,0.95,40.69,0.04,110
,7655,"Molinari, Francesco",0.92,0.05,0.00,1.00,20.26,0.05,96.00,0.67,0.08,0.00,0.94,31.31,0.03,170.00,0.95,0.18,0.00,0.97,14.53,0.15,39.00,0.39,0.04,0.00,0.96,77.76,-0.03,45.00,0.39,0.03,0.00,0.98,51.58,-0.03,93.00,0.64,0.14,0.00,0.96,34.53,0.06,28
,13900,"Lowry, Shane",0.81,0.06,0.00,0.95,19.94,0.03,302.00,0.72,0.07,0.00,0.95,29.31,0.03,442.00,0.90,0.12,0.00,0.97,14.49,0.07,109.00,0.36,0.07,0.00,0.98,60.20,0.04,130.00,0.55,0.08,0.00,0.95,44.96,0.05,235.00,0.63,0.09,0.00,0.96,35.20,0.06,115
,18554,"Rai, Aaron",0.85,0.06,0.00,0.95,21.40,0.01,340.00,0.73,0.05,0.00,0.97,30.26,0.03,518.00,0.83,0.12,0.00,0.95,16.58,0.03,92.00,0.36,0.12,0.00,0.98,59.28,0.07,118.00,0.50,0.05,0.00,0.97,48.16,0.02,303.00,0.63,0.05,0.00,0.93,41.28,-0.03,89
,18841,"Hovland, Viktor",0.82,0.11,0.00,0.94,20.50,0.07,231.00,0.72,0.06,0.00,0.96,27.58,0.03,333.00,0.85,0.14,0.00,0.92,16.79,0.03,77.00,0.36,0.04,0.00,0.97,65.72,0.00,96.00,0.52,0.05,0.00,0.97,38.80,0.08,170.00,0.68,0.08,0.00,0.95,36.06,0.05,99
,19428,"Zalatoris, Will",0.82,0.06,0.00,0.96,22.17,0.01,264.00,0.72,0.07,0.00,0.94,30.08,0.03,411.00,0.84,0.07,0.00,0.93,18.92,-0.04,89.00,0.38,0.06,0.00,0.97,49.44,0.08,159.00,0.45,0.05,0.00,0.97,47.65,0.02,218.00,0.60,0.05,0.00,0.96,38.31,-0.02,133
,12577,"Woodland, Gary",0.77,0.07,0.00,0.90,24.49,-0.04,290.00,0.72,0.08,0.00,0.95,30.93,0.03,465.00,0.84,0.04,0.00,0.93,18.83,-0.03,93.00,0.36,0.05,0.00,0.95,58.68,0.02,172.00,0.51,0.07,0.00,0.94,46.07,0.05,217.00,0.60,0.06,0.00,0.95,37.69,0.02,164
,14502,"Cauley, Bud",0.76,0.08,0.00,0.95,22.68,-0.01,255.00,0.73,0.03,0.00,0.96,29.60,0.03,316.00,0.93,0.11,0.00,0.96,14.38,0.09,80.00,0.33,0.06,0.00,0.94,69.81,-0.03,108.00,0.42,0.06,0.00,0.96,47.86,-0.04,143.00,0.53,0.11,0.00,0.93,37.85,0.02,128
