event_id,season,odds_year,book,market,total_rows,rows_with_outcomes,avg_edge,median_edge,hit_rate,brier,log_loss
4,2026,2026,sportsbook,3_balls,585,585,0,0,0.3316239316239316,0.21650236517461807,0.6249242082386057
