event_id,season,odds_year,book,market,total_rows,rows_with_outcomes,avg_edge,median_edge,hit_rate,brier,log_loss
4,2026,2026,draftkings,round_matchups,472,472,0,0,0.3156779661016949,0.21535150947268747,0.6226703111725373
