event_id,season,odds_year,book,market,total_rows,rows_with_outcomes,avg_edge,median_edge,hit_rate,brier,log_loss
4,2026,2026,caesars,3_balls,280,280,0,0,0.3,0.22110051660740782,0.6348013433522668
