event_id,season,odds_year,book,market,total_rows,rows_with_outcomes,avg_edge,median_edge,hit_rate,brier,log_loss
6,2026,2026,caesars,3_balls,334,334,0,0,0.38323353293413176,0.22888145675310606,0.6502349154492528
