event_id,season,odds_year,book,market,total_rows,rows_with_outcomes,avg_edge,median_edge,hit_rate,brier,log_loss
11,2026,2026,draftkings,tournament_matchups,497,497,0,0,0.3702213279678068,0.24395013168775975,0.6822183235525191
