event_id,season,odds_year,book,market,total_rows,rows_with_outcomes,avg_edge,median_edge,hit_rate,brier,log_loss
11,2026,2026,sportsbook,3_balls,584,584,0,0,0.3784246575342466,0.24418105239072657,0.6827896997913837
