"MEDIAN","","","","","","","","-0.023","-0.045","290.957","0.000","58.34%","-0.005","0.074","-0.022","0.023","-0.023","-0.002","0.022","0.036","-0.009","-0.003","-0.010","65.58%","-0.005","65.61%","0.000","3.024","-0.017","3.594","0.000","70.558","0.000","3.897","-0.014","0.032","0.000","31.267","0.006","55.724","0.015","85.30%","0.126","16.533","81.00%","0.000","21.597","57.50%","0.090","37.546","34.00%","0.036","59.933","68.10%","0.198","30.605","47.80%","0.090","43.597","0.00","0.01","-0.781","-0.016"
"Expected Peformance Notes","Rank","DG ID","Player Name","Top 5","Top 10","Weighted Score","Past Perf. Mult.","SG Total","SG Total Trend","Driving Distance","Driving Distance Trend","Driving Accuracy","Driving Accuracy Trend","SG T2G","SG T2G Trend","SG Approach","SG Approach Trend","SG Around Green","SG Around Green Trend","SG OTT","SG OTT Trend","SG Putting","SG Putting Trend","Greens in Regulation","Greens in Regulation Trend","Scrambling","Scrambling Trend","Great Shots","Great Shots Trend","Poor Shots","Poor Shots Trend","Scoring Average","Scoring Average Trend","Birdies or Better","Birdies or Better Trend","Birdie Chances Created","Birdie Chances Created Trend","Fairway Proximity","Fairway Proximity Trend","Rough Proximity","Rough Proximity Trend","Approach <100 GIR","Approach <100 SG","Approach <100 Prox","Approach <150 FW GIR","Approach <150 FW SG","Approach <150 FW Prox","Approach <150 Rough GIR","Approach <150 Rough SG","Approach <150 Rough Prox","Approach >150 Rough GIR","Approach >150 Rough SG","Approach >150 Rough Prox","Approach <200 FW GIR","Approach <200 FW SG","Approach <200 FW Prox","Approach >200 FW GIR","Approach >200 FW SG","Approach >200 FW Prox","Refined Weighted Score","WAR","Delta Trend Score (median=-0.781)","Delta Predictive Score (median=-0.016)"
"💪 SG OTT, SG T2G | 👍 Good course fit | ↑ Approach | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.59 (0.159) [S↑ M↑ L↓ VL↑] | ☁️ Late/Early (boost=0.22)",9,"26651","Young, Cameron",16,29,"0.91","0.948","2.166","0.205","299.525","0.000","67.96%","0.013","1.687","0.179","0.397","0.942","0.070","-0.082","1.220","0.178","0.294","0.675","73.70%","0.008","69.26%","0.006","3.842","-0.008","2.974","-0.056","68.521","0.000","4.998","0.005","0.571","0.000","30.875","0.007","48.761","0.005","84.90%","1.170","13.054","80.80%","-0.756","23.009","65.00%","2.592","24.617","41.70%","0.954","58.909","64.80%","0.252","28.838","44.50%","-0.198","46.703","0.55","0.49","0.055","0.054"
"💪 SG T2G, SG OTT | 👍 Good course fit | ↓ Putting | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↓ z=-0.44 (-0.433) [S↑ M↓ L↑ VL↓] | ☁️ Early/Late (boost=0.49)",10,"22085","Morikawa, Collin",27,41,"0.56","0.972","1.712","0.026","290.957","0.000","69.20%","0.000","1.459","-0.031","0.766","-0.111","-0.001","0.308","0.695","0.082","0.162","-0.393","69.38%","-0.011","64.18%","0.011","3.557","-0.017","3.082","-0.010","68.998","0.000","4.623","-0.020","1.160","0.000","31.317","0.027","45.264","0.013","94.30%","0.810","14.616","85.10%","1.044","18.931","59.90%","1.152","30.740","56.20%","1.314","56.832","69.60%","0.900","28.451","47.40%","0.954","42.996","0.56","0.45","-0.019","-0.083"
"💪 SG Putting, SG T2G | 👍 Good course fit | ↑ Approach | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.26 (-0.030) [S↓ M↓ L↓ VL↑] | ☁️ Early/Late (boost=0.41)",11,"19396","Knapp, Jake",7,12,"0.57","1.036","1.782","0.022","296.788","0.000","59.80%","-0.005","0.795","0.032","0.545","0.740","-0.003","-0.219","0.252","-0.069","0.913","0.032","67.17%","-0.005","69.58%","0.000","4.406","0.005","3.897","0.042","67.836","0.000","5.187","0.016","0.696","0.000","27.082","-0.025","44.260","-0.018","92.60%","1.296","15.269","74.20%","-0.252","23.139","68.50%","1.926","29.742","39.40%","0.306","56.668","60.80%","-0.594","32.427","52.40%","1.422","39.765","0.57","0.40","-0.410","-0.015"
"💪 SG Putting, SG Around Green | ✅ Strong course fit | ℹ️ Recent bucket trend weak (short-term) despite strong baseline fit | ↑ Around green | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↓ z=-1.21 (-0.881) [S↓ M↑ L↓ VL↓] | ☁️ Early/Late (boost=0.51)",12,"14578","Henley, Russell",16,31,"0.55","1.016","1.470","0.058","282.373","0.000","71.12%","0.009","0.519","-0.030","-0.084","-0.259","0.370","0.423","0.233","0.108","0.963","0.350","61.04%","-0.021","75.08%","0.027","3.372","-0.017","2.327","-0.041","69.236","0.000","4.005","-0.032","0.466","0.000","32.731","0.010","51.787","0.039","78.70%","0.936","14.605","80.10%","0.522","20.322","73.90%","2.250","30.428","26.50%","-0.234","57.555","69.90%","0.666","30.971","37.80%","-0.540","50.109","0.55","0.41","-3.653","-0.171"
"💪 SG Around Green | 👍 Good course fit | ↑ Around green | For Course Setup - ΔPred↓ ΔTrend↓ | BucketSig ↓ z=-1.60 (-1.104) [S↑ M↓ L↓ VL↑] | ☁️ Late/Early (boost=0.13)",13,"13900","Lowry, Shane",10,21,"0.51","1.012","0.808","-0.126","284.119","0.000","60.83%","-0.006","0.510","-0.110","-0.046","-0.286","0.436","7.273","0.120","0.199","0.236","-0.140","63.00%","-0.016","66.50%","-0.004","3.465","0.000","3.442","0.017","69.778","0.004","4.354","-0.010","0.742","0.000","29.971","0.000","60.509","0.034","93.80%","2.268","11.958","80.80%","0.828","20.509","61.50%","0.972","35.201","40.60%","0.936","67.233","65.10%","-0.180","33.107","56.60%","0.972","37.746","0.51","0.39","-6.024","-0.223"
"💪 SG Around Green, SG T2G | 👍 Good course fit | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↓ z=-0.61 (-0.533) [S↓ M↑ L↓ VL↓] | ☁️ Early/Late (boost=0.49)",14,"14609","Kim, Si Woo",9,19,"0.48","1.067","0.691","-0.035","291.349","0.000","67.86%","-0.005","1.086","-0.050","0.506","-0.064","0.291","0.094","0.290","-0.080","-0.458","-0.099","65.50%","-0.016","71.16%","0.020","2.902","-0.014","3.598","-0.005","70.000","0.000","4.023","-0.015","1.171","0.000","28.714","0.025","68.407","0.085","90.70%","0.990","15.125","80.70%","1.098","17.625","54.50%","0.972","29.200","43.80%","1.134","61.826","74.30%","1.818","24.890","53.30%","2.016","33.894","0.48","0.39","-2.227","-0.177"
"💪 SG Putting | 👍 Good course fit | ↑ Putting | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.61 (0.170) [S↓ M↓ L↑ VL↑] | ☁️ Late/Early (boost=0.13)",15,"23475","Novak, Andrew",5,14,"0.48","0.919","-0.314","-0.080","291.101","0.000","58.31%","-0.004","-0.934","0.050","-0.509","0.126","-0.269","0.138","-0.155","-0.074","0.532","16.197","59.83%","-0.004","67.23%","0.026","3.034","-0.025","4.240","-0.028","71.027","0.000","3.733","-0.037","-0.214","0.000","30.831","0.013","63.860","0.008","80.20%","0.360","17.408","88.90%","0.810","20.268","57.40%","-0.612","45.512","30.20%","-1.008","69.137","63.20%","0.252","26.945","45.90%","-0.684","46.287","0.48","0.02","1.836","0.018"
"💪 SG Putting, Approach <100 GIR | 👍 Good course fit | ↑ Off tee | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.20 (-0.067) [S↑ M↑ L↓ VL↓] | ☁️ Late/Early (boost=0.13)",16,"29433","Bridgeman, Jacob",6,8,"0.41","1.002","0.901","-0.063","290.886","0.000","62.83%","0.022","0.112","-0.103","0.153","-0.138","-0.298","0.258","0.257","0.815","1.055","-0.051","65.76%","-0.016","69.99%","0.000","2.380","-0.087","2.897","-0.018","69.758","0.004","4.016","-0.042","0.929","0.000","33.184","0.015","49.696","0.026","95.80%","2.970","12.615","86.00%","0.900","17.992","60.60%","1.854","34.973","47.70%","0.774","51.010","75.20%","1.206","27.611","33.00%","-1.566","53.927","0.41","0.34","-0.004","-0.018"
"💪 SG T2G, SG OTT | 👍 Good course fit | ↓ Approach | For Course Setup - ΔPred↓ ΔTrend↓ | BucketSig ↓ z=-1.98 (-1.322) [S↓ M↓ L↓ VL↑] | ☁️ Late/Early (boost=0.04)",17,"23602","Hojgaard, Nicolai",5,9,"0.37","1.037","0.896","-0.069","297.080","0.000","61.63%","0.003","0.776","-0.053","0.289","-0.164","-0.003","-0.123","0.490","0.012","0.216","-0.103","65.48%","-0.009","71.87%","0.019","3.479","-0.024","2.594","-0.031","70.012","0.000","3.727","-0.030","0.665","0.000","30.943","0.019","69.521","0.086","90.60%","1.314","16.261","82.10%","0.468","20.997","33.50%","-2.808","52.426","39.40%","2.844","50.243","72.20%","0.702","29.641","60.30%","1.098","40.650","0.37","0.36","-7.094","-0.361"
"💪 SG Around Green, SG T2G | 👍 Good course fit | ↓ Approach | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.72 (0.235) [S↓ M↑ L↓ VL↑] | ☁️ Early/Late (boost=0.49)",18,"10419","Noren, Alex",10,17,"0.40","0.896","0.865","0.007","283.106","0.000","65.22%","0.000","0.652","0.015","0.194","-0.217","0.489","0.143","-0.030","-0.095","0.176","-0.094","69.14%","-0.003","67.15%","-0.003","2.749","0.003","2.135","-0.036","69.798","0.000","4.157","-0.022","0.566","0.000","34.172","0.000","71.070","0.087","89.20%","1.008","16.299","87.40%","-0.036","23.425","62.90%","1.494","31.718","51.30%","1.782","56.393","66.50%","0.162","30.834","37.90%","-0.720","51.799","0.40","0.23","-1.345","0.057"
