course_num,n,slope,intercept,r,t_stat,p_value
500,506,-4.239916,46.848939,-0.240872,-5.571604,0.000000
4,909,-2.821467,59.707428,-0.156519,-4.772624,0.000002
704,576,-2.658972,46.494857,-0.142847,-3.457823,0.000545
202,149,0.969909,70.926210,0.264375,3.323637,0.000889
538,542,-2.676581,54.035247,-0.110603,-2.586052,0.009708
510,779,-1.519981,53.527243,-0.090399,-2.530204,0.011400
233,202,0.264764,71.375837,0.066273,0.939309,0.347572
