"MEDIAN","","","","","","","","-0.211","0.008","288.450","0.000","57.45%","-0.010","-0.140","-0.012","-0.045","0.022","-0.068","-0.014","-0.029","-0.014","-0.067","0.030","64.83%","0.000","63.07%","0.000","3.002","-0.009","3.997","0.000","70.517","0.000","3.746","-0.012","0.039","0.000","30.318","0.000","52.417","0.000","83.00%","0.000","16.880","79.00%","0.000","21.420","55.00%","0.000","38.450","34.00%","0.000","61.890","68.00%","0.000","29.710","47.00%","0.000","42.420","0.02","0.01","0.005","-0.008"
"Expected Peformance Notes","Rank","DG ID","Player Name","Top 5","Top 10","Weighted Score","Past Perf. Mult.","SG Total","SG Total Trend","Driving Distance","Driving Distance Trend","Driving Accuracy","Driving Accuracy Trend","SG T2G","SG T2G Trend","SG Approach","SG Approach Trend","SG Around Green","SG Around Green Trend","SG OTT","SG OTT Trend","SG Putting","SG Putting Trend","Greens in Regulation","Greens in Regulation Trend","Scrambling","Scrambling Trend","Great Shots","Great Shots Trend","Poor Shots","Poor Shots Trend","Scoring Average","Scoring Average Trend","Birdies or Better","Birdies or Better Trend","Birdie Chances Created","Birdie Chances Created Trend","Fairway Proximity","Fairway Proximity Trend","Rough Proximity","Rough Proximity Trend","Approach <100 GIR","Approach <100 SG","Approach <100 Prox","Approach <150 FW GIR","Approach <150 FW SG","Approach <150 FW Prox","Approach <150 Rough GIR","Approach <150 Rough SG","Approach <150 Rough Prox","Approach >150 Rough GIR","Approach >150 Rough SG","Approach >150 Rough Prox","Approach <200 FW GIR","Approach <200 FW SG","Approach <200 FW Prox","Approach >200 FW GIR","Approach >200 FW SG","Approach >200 FW Prox","Refined Weighted Score","WAR","Delta Trend Score (median=0.005)","Delta Predictive Score (median=-0.008)"
"💪 Approach >200 FW Prox, Approach <100 GIR | 👍 Good course fit | ↓ Around green | For Course Setup - ΔPred↑ ΔTrend↑ | BucketSig ↑ z=4.18 (1.348) [S→ M↑ L↑ VL↑]",9,"22465","Penge, Marco",1,1,"0.50","0.937","-0.114","0.257","305.612","0.000","51.54%","0.000","0.297","-0.191","-0.338","0.101","0.208","-1.373","0.427","-0.085","-0.325","0.000","63.80%","-0.007","60.46%","0.021","3.423","-0.035","4.095","-0.003","69.779","0.000","4.335","0.004","0.301","0.000","28.549","-0.012","54.838","0.003","96.00%","-0.180","16.260","0.00%","0.000","0.000","54.00%","0.900","32.500","34.00%","-0.360","53.540","80.00%","1.620","26.560","42.00%","1.080","40.110","0.50","0.29","2.224","0.526"
"💪 SG Around Green, SG Putting | ✅ Strong course fit | ↑ Around green | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.49 (0.136) [S↑ M↑ L↑ VL↓]",10,"16841","Lee, Min Woo",5,9,"0.52","0.993","0.885","0.024","297.202","0.000","68.32%","0.016","0.473","-0.211","-0.889","0.095","0.469","1.094","0.894","0.407","0.651","0.076","62.38%","-0.006","64.13%","-0.016","3.126","0.004","4.525","0.038","69.143","0.000","4.639","0.004","-0.298","0.000","30.531","0.000","80.988","0.035","91.00%","0.360","15.260","76.00%","-0.180","22.060","49.00%","-1.260","44.300","28.00%","-1.440","71.890","69.00%","-0.360","30.590","46.00%","-0.180","47.430","0.52","0.21","0.306","0.040"
"💪 SG Putting, SG T2G | 👍 Good course fit | ↓ Around green | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↓ z=-0.04 (-0.036) [S↓ M↑ L↓ VL↓]",11,"29433","Bridgeman, Jacob",6,8,"0.46","1.008","1.757","0.078","290.208","0.000","63.90%","0.000","0.975","0.055","1.164","0.134","-0.372","-0.731","0.184","-0.293","0.892","0.040","74.55%","0.003","73.43%","0.008","4.144","0.037","3.291","0.015","67.997","0.000","5.091","0.005","0.464","0.000","30.298","0.008","34.154","-0.049","92.00%","-0.180","17.050","81.00%","0.180","20.760","55.00%","0.540","42.160","35.00%","0.360","63.690","66.00%","-0.180","30.940","48.00%","0.360","43.670","0.46","0.33","-0.113","-0.005"
"💪 SG T2G | ↑ Putting | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.15 (0.027) [S↓ M↑ L↑ VL↓]",12,"26651","Young, Cameron",14,27,"0.47","0.951","1.638","0.091","297.311","0.000","56.59%","-0.012","1.358","0.078","0.873","0.309","0.022","-0.143","0.463","-0.029","-0.306","0.334","74.94%","0.010","71.85%","0.014","3.676","0.008","3.402","-0.014","68.225","0.000","5.181","0.016","0.201","0.000","26.878","-0.014","48.076","0.015","83.00%","-0.720","17.990","78.00%","0.540","20.470","58.00%","0.360","38.450","38.00%","0.540","61.730","69.00%","0.180","28.510","42.00%","-0.900","48.070","0.47","0.28","0.063","-0.010"
"💪 SG Putting, SG Around Green | ✅ Strong course fit | ↑ Around green | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.21 (0.046) [S↑ M↑ L↑ VL↓]",13,"11889","Fox, Ryan",3,5,"0.48","0.991","0.766","-0.692","294.429","0.000","48.95%","0.004","0.327","-0.742","0.075","-0.994","0.341","2.466","-0.089","0.206","0.750","-0.644","64.32%","0.000","59.22%","0.000","4.144","0.054","3.764","0.004","69.098","-0.003","4.771","0.039","0.848","0.000","26.227","-0.012","51.036","-0.018","83.00%","0.000","18.160","84.00%","0.540","19.520","60.00%","1.440","35.040","42.00%","1.260","58.940","65.00%","-0.180","29.520","44.00%","0.180","42.570","0.48","0.26","0.074","0.011"
"💪 SG Around Green, SG Putting | ✅ Strong course fit | ↑ Around green | For Course Setup - ΔPred↑ ΔTrend↑ | BucketSig ↑ z=1.70 (0.533) [S→ M↑ L↑ VL↓]",14,"16243","Koepka, Brooks",3,4,"0.42","0.966","1.392","0.452","291.915","0.000","51.51%","-0.003","1.151","0.093","0.540","0.047","0.416","0.724","0.196","0.058","0.418","-0.350","69.70%","0.026","64.76%","0.038","3.550","0.013","3.384","-0.048","69.579","-0.006","4.579","0.070","-0.134","0.000","31.341","-0.004","49.695","-0.050","84.00%","-0.540","16.090","0.00%","0.000","0.000","29.00%","-2.340","50.480","34.00%","0.540","70.530","60.00%","0.180","29.510","61.00%","1.980","41.890","0.42","0.23","1.003","0.277"
"💪 SG Putting, Approach >200 FW Prox | 👍 Good course fit | ↓ Total game | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↓ z=-0.19 (-0.086) [S↑ M↑ L↓ VL↓]",15,"18841","Hovland, Viktor",14,20,"0.38","0.941","-0.149","-3.077","286.408","0.000","62.33%","-0.014","0.263","-0.369","0.594","-0.076","-0.299","0.066","-0.033","0.086","0.887","0.373","68.45%","0.000","63.44%","-0.010","2.245","-0.021","3.739","0.035","69.935","0.000","3.591","-0.031","1.250","0.000","25.249","-0.011","58.224","-0.010","90.00%","1.080","15.320","84.00%","0.720","18.590","61.00%","0.540","37.120","37.00%","0.720","64.530","73.00%","1.620","24.770","54.00%","1.080","36.440","0.38","0.31","-0.240","-0.038"
"💪 SG Putting | 👍 Good course fit | ↑ Approach | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.35 (0.093) [S↑ M↑ L↑ VL↓]",16,"14577","English, Harris",6,14,"0.41","0.970","1.082","0.008","289.546","0.000","57.05%","-0.018","-0.134","-0.174","-0.189","1.297","0.046","-0.080","0.009","-0.108","0.569","0.521","65.45%","-0.008","70.18%","0.000","3.047","-0.017","2.916","0.000","68.771","0.000","4.676","0.000","0.409","0.000","27.307","-0.012","60.460","0.020","85.00%","0.360","15.760","77.00%","-0.540","22.780","57.00%","-0.540","40.020","39.00%","0.720","58.850","74.00%","0.540","28.720","49.00%","-0.180","44.720","0.41","0.21","0.181","0.026"
"💪 SG Around Green, Approach >200 FW Prox | 👍 Good course fit | ↓ Off tee | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.18 (0.036) [S→ M↑ L↑ VL↓]",17,"13562","Matsuyama, Hideki",9,17,"0.39","0.995","0.232","-0.096","287.455","0.000","65.55%","0.009","0.149","-0.112","-0.395","-0.283","0.663","0.032","-0.120","-0.615","-0.241","-0.057","60.36%","-0.013","77.02%","0.000","2.570","-0.066","4.023","0.000","69.656","0.000","3.632","-0.028","0.650","0.000","26.413","-0.004","58.565","0.024","84.00%","0.720","15.060","81.00%","0.360","19.960","46.00%","-0.720","39.620","29.00%","0.360","57.720","74.00%","1.080","26.160","50.00%","1.260","37.720","0.39","0.23","0.063","-0.001"
"💪 SG Putting, SG T2G | ✅ Strong course fit | ↑ Total game | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.17 (0.033) [S↑ M↑ L↑ VL↓]",18,"26096","Bhatia, Akshay",8,14,"0.37","0.964","0.815","2.292","288.361","0.000","53.01%","-0.019","0.585","0.479","0.815","0.242","-0.124","1.011","-0.107","-0.094","0.544","-1.460","67.78%","0.000","66.46%","0.009","2.975","-0.012","3.313","-0.038","69.013","0.000","4.156","-0.013","0.518","0.000","29.421","0.000","46.175","-0.011","81.00%","-0.720","17.430","83.00%","0.540","20.270","57.00%","0.360","37.950","34.00%","0.180","64.620","72.00%","0.900","27.640","50.00%","0.720","41.210","0.37","0.20","0.065","0.008"
