event_id,season,odds_year,book,market,total_rows,rows_with_outcomes,avg_edge,median_edge,hit_rate,brier,log_loss
2,2026,2026,caesars,3_balls,479,479,0,0,0.40501043841336115,0.24504640934961366,0.6833368577679323
