,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,25601,"Jordan, Matthew",,,,,,,,0.69,0.08,1.00,0.94,31.29,0.03,53.00,,,,,,,,,,,,,,,,,,,,,,0.76,0.08,1.00,1.00,28.27,0.12,12
,17536,"Spaun, J.J.",0.84,0.09,0.00,0.96,20.06,0.07,374.00,0.71,0.08,0.00,0.93,29.50,0.03,472.00,0.89,0.09,0.00,0.95,17.10,0.02,105.00,0.42,0.07,0.00,0.96,56.73,0.07,149.00,0.57,0.05,0.00,0.97,43.12,0.07,215.00,0.55,0.03,0.00,0.96,38.56,-0.02,165
,23950,"Aberg, Ludvig",0.83,0.09,0.00,0.94,21.33,0.02,307.00,0.69,0.05,0.00,0.97,28.73,0.03,357.00,0.84,0.07,0.00,0.95,16.70,-0.01,81.00,0.32,0.07,0.00,0.95,63.51,-0.01,124.00,0.53,0.10,0.00,0.96,41.82,0.07,205.00,0.51,0.05,0.00,0.94,41.64,-0.02,115
,5768,"Hoffman, Charley",0.80,0.08,0.00,0.93,22.23,0.02,239.00,0.66,0.07,0.00,0.94,29.71,0.03,316.00,0.83,0.06,0.00,0.93,17.62,-0.03,83.00,0.40,0.09,0.00,0.94,61.36,0.02,105.00,0.45,0.05,0.00,0.94,43.51,-0.01,153.00,0.55,0.06,0.00,0.96,37.66,0.02,156
,14502,"Cauley, Bud",0.79,0.08,0.00,0.95,22.29,-0.01,254.00,0.73,0.04,0.00,0.95,29.55,0.03,330.00,0.93,0.12,0.00,0.97,14.91,0.09,85.00,0.34,0.07,0.00,0.94,74.10,-0.03,104.00,0.44,0.06,0.00,0.96,48.58,-0.05,139.00,0.53,0.12,0.00,0.93,36.58,0.04,120
,14139,"Thomas, Justin",0.86,0.09,0.00,0.94,18.45,0.07,302.00,0.70,0.07,0.00,0.96,30.23,0.03,415.00,0.84,0.12,0.00,0.94,15.84,0.08,96.00,0.42,0.07,0.00,0.94,59.77,0.04,171.00,0.54,0.09,0.00,0.95,44.82,0.06,236.00,0.56,0.06,0.00,0.94,38.24,0.04,154
,14181,"Detry, Thomas",0.80,0.07,0.00,0.94,21.64,0.00,309.00,0.68,0.08,0.00,0.95,30.31,0.03,432.00,0.91,0.06,0.00,0.96,17.75,0.03,98.00,0.38,0.06,0.00,0.97,59.78,0.03,174.00,0.46,0.03,0.00,0.94,50.64,-0.04,232.00,0.46,0.04,0.00,0.94,47.80,-0.08,139
,19428,"Zalatoris, Will",0.85,0.05,0.00,0.96,21.83,0.01,254.00,0.73,0.07,0.00,0.95,30.16,0.03,379.00,0.85,0.06,0.00,0.93,19.32,-0.07,85.00,0.36,0.06,0.00,0.97,52.55,0.07,144.00,0.45,0.06,0.00,0.97,46.96,0.03,199.00,0.59,0.05,0.00,0.96,36.98,0.00,121
,22833,"Echavarria, Nico",0.79,0.05,0.00,0.91,22.99,-0.03,331.00,0.71,0.06,0.00,0.95,29.55,0.03,476.00,0.86,0.04,0.00,0.92,17.98,-0.05,100.00,0.32,0.04,0.00,0.95,70.48,-0.03,133.00,0.50,0.06,0.00,0.95,44.72,0.03,226.00,0.54,0.11,0.00,0.94,36.19,0.03,136
,12808,"Grillo, Emiliano",0.80,0.10,0.00,0.94,20.48,0.03,309.00,0.69,0.05,0.00,0.97,29.69,0.02,466.00,0.89,0.08,0.00,0.94,17.31,0.01,67.00,0.29,0.04,0.00,0.92,69.55,-0.04,143.00,0.54,0.05,0.00,0.97,43.04,0.03,221.00,0.57,0.07,0.00,0.94,39.36,-0.01,112
,13900,"Lowry, Shane",0.80,0.06,0.00,0.94,20.00,0.02,304.00,0.70,0.06,0.00,0.96,29.74,0.02,438.00,0.91,0.14,0.00,0.97,14.74,0.07,111.00,0.38,0.06,0.00,0.97,59.62,0.04,137.00,0.53,0.08,0.00,0.95,46.09,0.04,237.00,0.62,0.08,0.00,0.97,35.80,0.06,109
,26653,"Eckroat, Austin",0.81,0.07,0.00,0.94,22.88,0.00,310.00,0.69,0.05,0.00,0.96,29.98,0.02,462.00,0.81,0.09,0.00,0.84,21.01,-0.06,96.00,0.31,0.06,0.00,0.90,63.28,-0.05,124.00,0.46,0.07,0.00,0.96,42.95,0.02,245.00,0.59,0.06,0.00,0.92,37.24,0.02,121
