run_timestamp,event_id,season,market_type,player_id,player_name,opponent_ids,p_model,p_win,p_top_n,score,summary
2026-03-24T10:34:35-05:00,20,2026,3_balls,18474,"Smalley, Alex","13470,21688",0.3608758061374431,0.3608758061374431,,0.16590684410573317,"Smalley, Alex | market=3_balls | opponents=13470,21688 | p_model=0.360876 | score=0.165907"
2026-03-24T10:34:35-05:00,20,2026,3_balls,21688,"Kim, S.H.","13470,18474",0.3481213163659783,0.3481213163659783,,0.12992400155503345,"Kim, S.H. | market=3_balls | opponents=13470,18474 | p_model=0.348121 | score=0.129924"
2026-03-24T10:34:35-05:00,20,2026,3_balls,12577,"Woodland, Gary","24304,27364",0.32057643033633454,0.32057643033633454,,0.09181698239549307,"Woodland, Gary | market=3_balls | opponents=24304,27364 | p_model=0.320576 | score=0.091817"
2026-03-24T10:34:35-05:00,20,2026,3_balls,24304,"Vilips, Karl","12577,27364",0.26996226159732795,0.26996226159732795,,-0.080021560355881,"Vilips, Karl | market=3_balls | opponents=12577,27364 | p_model=0.269962 | score=-0.080022"
2026-03-24T10:34:35-05:00,20,2026,3_balls,27364,"Thompson, Davis","12577,24304",0.4094613080663375,0.4094613080663375,,0.33653867530906,"Thompson, Davis | market=3_balls | opponents=12577,24304 | p_model=0.409461 | score=0.336539"
2026-03-24T10:34:35-05:00,20,2026,3_balls,5768,"Hoffman, Charley","15556,18103",0.2136737851874188,0.2136737851874188,,-0.44635122780548886,"Hoffman, Charley | market=3_balls | opponents=15556,18103 | p_model=0.213674 | score=-0.446351"
2026-03-24T10:34:35-05:00,20,2026,3_balls,15556,"Hughes, Mackenzie","5768,18103",0.32971211008571866,0.32971211008571866,,-0.012581831488787183,"Hughes, Mackenzie | market=3_balls | opponents=5768,18103 | p_model=0.329712 | score=-0.012582"
2026-03-24T10:34:35-05:00,20,2026,3_balls,18103,"Bezuidenhout, Christiaan","5768,15556",0.45661410472686254,0.45661410472686254,,0.3130369128785457,"Bezuidenhout, Christiaan | market=3_balls | opponents=5768,15556 | p_model=0.456614 | score=0.313037"
2026-03-24T10:34:35-05:00,20,2026,3_balls,20706,"Wallace, Matt","23505,27164",0.39093458915412926,0.39093458915412926,,0.3056125623265047,"Wallace, Matt | market=3_balls | opponents=23505,27164 | p_model=0.390935 | score=0.305613"
2026-03-24T10:34:35-05:00,20,2026,3_balls,23505,"McGreevy, Max","20706,27164",0.3568960270096563,0.3568960270096563,,0.2145168059932474,"McGreevy, Max | market=3_balls | opponents=20706,27164 | p_model=0.356896 | score=0.214517"
2026-03-24T10:34:35-05:00,20,2026,3_balls,27164,"Phillips, Chandler","20706,23505",0.2521693838362145,0.2521693838362145,,-0.13282667270365092,"Phillips, Chandler | market=3_balls | opponents=20706,23505 | p_model=0.252169 | score=-0.132827"
2026-03-24T10:34:35-05:00,20,2026,3_balls,12909,"Campos, Rafael","20722,26653",0.2047582211199836,0.2047582211199836,,-0.5082360564528425,"Campos, Rafael | market=3_balls | opponents=20722,26653 | p_model=0.204758 | score=-0.508236"
2026-03-24T10:34:35-05:00,20,2026,3_balls,20722,"Schmid, Matti","12909,26653",0.449028746267536,0.449028746267536,,0.27702097819033783,"Schmid, Matti | market=3_balls | opponents=12909,26653 | p_model=0.449029 | score=0.277021"
2026-03-24T10:34:35-05:00,20,2026,3_balls,26653,"Eckroat, Austin","12909,20722",0.34621303261248043,0.34621303261248043,,0.01698835641354717,"Eckroat, Austin | market=3_balls | opponents=12909,20722 | p_model=0.346213 | score=0.016988"
2026-03-24T10:34:35-05:00,20,2026,3_balls,15651,"Ventura, Kris","21883,32330",0.3100182942917252,0.3100182942917252,,0.047067256904066664,"Ventura, Kris | market=3_balls | opponents=21883,32330 | p_model=0.310018 | score=0.047067"
2026-03-24T10:34:35-05:00,20,2026,3_balls,21883,"Ewart, A.J.","15651,32330",0.46170155644010474,0.46170155644010474,,0.44535464793611534,"Ewart, A.J. | market=3_balls | opponents=15651,32330 | p_model=0.461702 | score=0.445355"
2026-03-24T10:34:35-05:00,20,2026,3_balls,32330,"Clanton, Luke","15651,21883",0.22828014926817,0.22828014926817,,-0.2589904531279152,"Clanton, Luke | market=3_balls | opponents=15651,21883 | p_model=0.228280 | score=-0.258990"
2026-03-24T10:34:35-05:00,20,2026,3_balls,13764,"Parry, John","16757,20954",0.2869960418293925,0.2869960418293925,,0.013314442730476383,"Parry, John | market=3_balls | opponents=16757,20954 | p_model=0.286996 | score=0.013314"
2026-03-24T10:34:35-05:00,20,2026,3_balls,16757,"Dou, Zecheng","13764,20954",0.3910281293489285,0.3910281293489285,,0.3226255180677073,"Dou, Zecheng | market=3_balls | opponents=13764,20954 | p_model=0.391028 | score=0.322626"
2026-03-24T10:34:35-05:00,20,2026,3_balls,20954,"Hirata, Kensei","13764,16757",0.3219758288216791,0.3219758288216791,,0.12832249555682665,"Hirata, Kensei | market=3_balls | opponents=13764,16757 | p_model=0.321976 | score=0.128322"
2026-03-24T10:34:35-05:00,20,2026,3_balls,19846,"Bauchou, Zach","31343,33759",0.3566097715275742,0.3566097715275742,,0.3280216180314761,"Bauchou, Zach | market=3_balls | opponents=31343,33759 | p_model=0.356610 | score=0.328022"
2026-03-24T10:34:35-05:00,20,2026,3_balls,31343,"Ford, David","19846,33759",0.4075540809121803,0.4075540809121803,,0.461553148819852,"Ford, David | market=3_balls | opponents=19846,33759 | p_model=0.407554 | score=0.461553"
2026-03-24T10:34:35-05:00,20,2026,3_balls,33759,"Howell, Mason","19846,31343",0.23583614756024548,0.23583614756024548,,-0.085483215054544,"Howell, Mason | market=3_balls | opponents=19846,31343 | p_model=0.235836 | score=-0.085483"
2026-03-24T10:34:35-05:00,20,2026,3_balls,15310,"Li, Haotong","24343,25319",0.3521504655934199,0.3521504655934199,,0.12533731035772608,"Li, Haotong | market=3_balls | opponents=24343,25319 | p_model=0.352150 | score=0.125337"
2026-03-24T10:34:35-05:00,20,2026,3_balls,24343,"Lamprecht, Christo","15310,25319",0.25206747547640024,0.25206747547640024,,-0.20902442148084066,"Lamprecht, Christo | market=3_balls | opponents=15310,25319 | p_model=0.252067 | score=-0.209024"
2026-03-24T10:34:35-05:00,20,2026,3_balls,25319,"VanDerLaan, John","15310,24343",0.3957820589301799,0.3957820589301799,,0.24214247053799398,"VanDerLaan, John | market=3_balls | opponents=15310,24343 | p_model=0.395782 | score=0.242142"
2026-03-24T10:34:35-05:00,20,2026,3_balls,24956,"Blanchet, Chandler","30814,32055",0.503039338695095,0.503039338695095,,0.42619871475993676,"Blanchet, Chandler | market=3_balls | opponents=30814,32055 | p_model=0.503039 | score=0.426199"
2026-03-24T10:34:35-05:00,20,2026,3_balls,30814,"Sargent, Gordon","24956,32055",0.18593062877282995,0.18593062877282995,,-0.5690960198649982,"Sargent, Gordon | market=3_balls | opponents=24956,32055 | p_model=0.185931 | score=-0.569096"
2026-03-24T10:34:35-05:00,20,2026,3_balls,32055,"Shipley, Neal","24956,30814",0.31103003253207506,0.31103003253207506,,-0.05458018527891506,"Shipley, Neal | market=3_balls | opponents=24956,30814 | p_model=0.311030 | score=-0.054580"
2026-03-24T10:34:35-05:00,20,2026,3_balls,11082,"Burgoon, Bronson","14704,17550",0.3296228893684881,0.3296228893684881,,-0.031175443150611198,"Burgoon, Bronson | market=3_balls | opponents=14704,17550 | p_model=0.329623 | score=-0.031175"
2026-03-24T10:34:35-05:00,20,2026,3_balls,14704,"Putnam, Andrew","11082,17550",0.44126993212369336,0.44126993212369336,,0.2605320945047855,"Putnam, Andrew | market=3_balls | opponents=11082,17550 | p_model=0.441270 | score=0.260532"
2026-03-24T10:34:35-05:00,20,2026,3_balls,17550,"Van Rooyen, Erik","11082,14704",0.22910717850781853,0.22910717850781853,,-0.3949347621926891,"Van Rooyen, Erik | market=3_balls | opponents=11082,14704 | p_model=0.229107 | score=-0.394935"
2026-03-24T10:34:35-05:00,20,2026,3_balls,22465,"Penge, Marco","25003,25908",0.3868243613465887,0.3868243613465887,,0.364279726786709,"Penge, Marco | market=3_balls | opponents=25003,25908 | p_model=0.386824 | score=0.364280"
2026-03-24T10:34:35-05:00,20,2026,3_balls,25003,"Walker, Danny","22465,25908",0.3613720906612943,0.3613720906612943,,0.2962171329832095,"Walker, Danny | market=3_balls | opponents=22465,25908 | p_model=0.361372 | score=0.296217"
2026-03-24T10:34:35-05:00,20,2026,3_balls,25908,"Whaley, Vince","22465,25003",0.251803547992117,0.251803547992117,,-0.06504180454614544,"Whaley, Vince | market=3_balls | opponents=22465,25003 | p_model=0.251804 | score=-0.065042"
2026-03-24T10:34:35-05:00,20,2026,3_balls,19840,"Ramey, Chad","19960,28270",0.3890465190559055,0.3890465190559055,,0.35242353165733636,"Ramey, Chad | market=3_balls | opponents=19960,28270 | p_model=0.389047 | score=0.352424"
2026-03-24T10:34:35-05:00,20,2026,3_balls,19960,"Pavon, Matthieu","19840,28270",0.41102802743809685,0.41102802743809685,,0.4073860143780089,"Pavon, Matthieu | market=3_balls | opponents=19840,28270 | p_model=0.411028 | score=0.407386"
2026-03-24T10:34:35-05:00,20,2026,3_balls,28270,"Dunlap, Nick","19840,19960",0.19992545350599764,0.19992545350599764,,-0.313330826477199,"Dunlap, Nick | market=3_balls | opponents=19840,19960 | p_model=0.199925 | score=-0.313331"
2026-03-24T10:34:35-05:00,20,2026,3_balls,17365,"Mitchell, Keith","23465,23602",0.37805104707515,0.37805104707515,,0.4103617084228987,"Mitchell, Keith | market=3_balls | opponents=23465,23602 | p_model=0.378051 | score=0.410362"
2026-03-24T10:34:35-05:00,20,2026,3_balls,23465,"Greyserman, Max","17365,23602",0.29240921669306874,0.29240921669306874,,0.15348672496571555,"Greyserman, Max | market=3_balls | opponents=17365,23602 | p_model=0.292409 | score=0.153487"
2026-03-24T10:34:35-05:00,20,2026,3_balls,23602,"Hojgaard, Nicolai","17365,23465",0.3295397362317812,0.3295397362317812,,0.2730294189643394,"Hojgaard, Nicolai | market=3_balls | opponents=17365,23465 | p_model=0.329540 | score=0.273029"
2026-03-24T10:34:35-05:00,20,2026,3_balls,12965,"Fowler, Rickie","13900,23604",0.3606739675593902,0.3606739675593902,,0.45664006829650733,"Fowler, Rickie | market=3_balls | opponents=13900,23604 | p_model=0.360674 | score=0.456640"
2026-03-24T10:34:35-05:00,20,2026,3_balls,13900,"Lowry, Shane","12965,23604",0.32112968254106944,0.32112968254106944,,0.3405106919929892,"Lowry, Shane | market=3_balls | opponents=12965,23604 | p_model=0.321130 | score=0.340511"
2026-03-24T10:34:35-05:00,20,2026,3_balls,23604,"Clark, Wyndham","12965,13900",0.31819634989954043,0.31819634989954043,,0.33133429974120215,"Clark, Wyndham | market=3_balls | opponents=12965,13900 | p_model=0.318196 | score=0.331334"
2026-03-24T10:34:35-05:00,20,2026,3_balls,12920,"Willett, Danny","24550,25569",0.2643587456682328,0.2643587456682328,,-0.07139256928650417,"Willett, Danny | market=3_balls | opponents=24550,25569 | p_model=0.264359 | score=-0.071393"
2026-03-24T10:34:35-05:00,20,2026,3_balls,24550,"Ghim, Doug","12920,25569",0.3395044569320448,0.3395044569320448,,0.17878743975105074,"Ghim, Doug | market=3_balls | opponents=12920,25569 | p_model=0.339504 | score=0.178787"
2026-03-24T10:34:35-05:00,20,2026,3_balls,25569,"Stevens, Sam","12920,24550",0.3961367973997225,0.3961367973997225,,0.3330599644891931,"Stevens, Sam | market=3_balls | opponents=12920,24550 | p_model=0.396137 | score=0.333060"
