run_timestamp,event_id,season,market_type,player_id,player_name,opponent_ids,p_model,p_win,p_top_n,score,summary
2026-03-24T10:34:35-05:00,20,2026,outright_win,29925,"Yellamaraju, Sudarshan",,0.01553507265240902,0.01553507265240902,,0.8678467383421558,"Yellamaraju, Sudarshan | market=outright_win | p_model=0.015535 | p_win=0.015535 | score=0.867847"
2026-03-24T10:34:35-05:00,20,2026,outright_win,18586,"Smith, Jordan",,0.012791348788913103,0.012791348788913103,,0.6735155853685049,"Smith, Jordan | market=outright_win | p_model=0.012791 | p_win=0.012791 | score=0.673516"
2026-03-24T10:34:35-05:00,20,2026,outright_win,15980,"Lipsky, David",,0.013224751907844813,0.013224751907844813,,0.7068367370533575,"Lipsky, David | market=outright_win | p_model=0.013225 | p_win=0.013225 | score=0.706837"
2026-03-24T10:34:35-05:00,20,2026,outright_win,16841,"Lee, Min Woo",,0.012509326222125451,0.012509326222125451,,0.6512209827018723,"Lee, Min Woo | market=outright_win | p_model=0.012509 | p_win=0.012509 | score=0.651221"
2026-03-24T10:34:35-05:00,20,2026,outright_win,18417,"Scheffler, Scottie",,0.012006865650054101,0.012006865650054101,,0.610225142500406,"Scheffler, Scottie | market=outright_win | p_model=0.012007 | p_win=0.012007 | score=0.610225"
2026-03-24T10:34:35-05:00,20,2026,outright_win,7399,"Glover, Lucas",,0.010682899743349662,0.010682899743349662,,0.4933908270452104,"Glover, Lucas | market=outright_win | p_model=0.010683 | p_win=0.010683 | score=0.493391"
2026-03-24T10:34:35-05:00,20,2026,outright_win,19396,"Knapp, Jake",,0.01065638228469468,0.01065638228469468,,0.4909055070358881,"Knapp, Jake | market=outright_win | p_model=0.010656 | p_win=0.010656 | score=0.490906"
2026-03-24T10:34:35-05:00,20,2026,outright_win,21943,"Lebioda, Hank",,0.010911328433673761,0.010911328433673761,,0.5145480741884823,"Lebioda, Hank | market=outright_win | p_model=0.010911 | p_win=0.010911 | score=0.514548"
2026-03-24T10:34:35-05:00,20,2026,outright_win,16243,"Koepka, Brooks",,0.010259681855895507,0.010259681855895507,,0.45296834988069823,"Koepka, Brooks | market=outright_win | p_model=0.010260 | p_win=0.010260 | score=0.452968"
2026-03-24T10:34:35-05:00,20,2026,outright_win,12965,"Fowler, Rickie",,0.010297421761460025,0.010297421761460025,,0.45664006829650733,"Fowler, Rickie | market=outright_win | p_model=0.010297 | p_win=0.010297 | score=0.456640"
2026-03-24T10:34:35-05:00,20,2026,outright_win,31343,"Ford, David",,0.010348138308980017,0.010348138308980017,,0.461553148819852,"Ford, David | market=outright_win | p_model=0.010348 | p_win=0.010348 | score=0.461553"
2026-03-24T10:34:35-05:00,20,2026,outright_win,21883,"Ewart, A.J.",,0.010181864311904694,0.010181864311904694,,0.44535464793611534,"Ewart, A.J. | market=outright_win | p_model=0.010182 | p_win=0.010182 | score=0.445355"
2026-03-24T10:34:35-05:00,20,2026,outright_win,17488,"Im, Sungjae",,0.009801118667663344,0.009801118667663344,,0.40724304773966163,"Im, Sungjae | market=outright_win | p_model=0.009801 | p_win=0.009801 | score=0.407243"
2026-03-24T10:34:35-05:00,20,2026,outright_win,24956,"Blanchet, Chandler",,0.009988677444353278,0.009988677444353278,,0.42619871475993676,"Blanchet, Chandler | market=outright_win | p_model=0.009989 | p_win=0.009989 | score=0.426199"
2026-03-24T10:34:35-05:00,20,2026,outright_win,17365,"Mitchell, Keith",,0.00983173274374883,0.00983173274374883,,0.4103617084228987,"Mitchell, Keith | market=outright_win | p_model=0.009832 | p_win=0.009832 | score=0.410362"
2026-03-24T10:34:35-05:00,20,2026,outright_win,16283,"Rodgers, Patrick",,0.009676739270200824,0.009676739270200824,,0.3944715111051988,"Rodgers, Patrick | market=outright_win | p_model=0.009677 | p_win=0.009677 | score=0.394472"
2026-03-24T10:34:35-05:00,20,2026,outright_win,19960,"Pavon, Matthieu",,0.00980252000082086,0.00980252000082086,,0.4073860143780089,"Pavon, Matthieu | market=outright_win | p_model=0.009803 | p_win=0.009803 | score=0.407386"
2026-03-24T10:34:35-05:00,20,2026,outright_win,11676,"Finau, Tony",,0.009954358223646584,0.009954358223646584,,0.42275698651401106,"Finau, Tony | market=outright_win | p_model=0.009954 | p_win=0.009954 | score=0.422757"
2026-03-24T10:34:35-05:00,20,2026,outright_win,26649,"Thorbjornsen, Michael",,0.009041925147386061,0.009041925147386061,,0.32661862932938457,"Thorbjornsen, Michael | market=outright_win | p_model=0.009042 | p_win=0.009042 | score=0.326619"
2026-03-24T10:34:35-05:00,20,2026,outright_win,22002,"Dumont De Chassart, Adrien",,0.00907307934873082,0.00907307934873082,,0.33005823455460825,"Dumont De Chassart, Adrien | market=outright_win | p_model=0.009073 | p_win=0.009073 | score=0.330058"
2026-03-24T10:34:35-05:00,20,2026,outright_win,11889,"Fox, Ryan",,0.009328444862090337,0.009328444862090337,,0.3578148383345329,"Fox, Ryan | market=outright_win | p_model=0.009328 | p_win=0.009328 | score=0.357815"
2026-03-24T10:34:35-05:00,20,2026,outright_win,16394,"Jaeger, Stephan",,0.009426005963544263,0.009426005963544263,,0.3682189799871619,"Jaeger, Stephan | market=outright_win | p_model=0.009426 | p_win=0.009426 | score=0.368219"
2026-03-24T10:34:35-05:00,20,2026,outright_win,25002,"Wu, Dylan",,0.00944271906562971,0.00944271906562971,,0.3699904941123026,"Wu, Dylan | market=outright_win | p_model=0.009443 | p_win=0.009443 | score=0.369990"
2026-03-24T10:34:35-05:00,20,2026,outright_win,29767,"Gerard, Ryan",,0.009153865679468805,0.009153865679468805,,0.3389227875150895,"Gerard, Ryan | market=outright_win | p_model=0.009154 | p_win=0.009154 | score=0.338923"
2026-03-24T10:34:35-05:00,20,2026,outright_win,13900,"Lowry, Shane",,0.009168412690346562,0.009168412690346562,,0.3405106919929892,"Lowry, Shane | market=outright_win | p_model=0.009168 | p_win=0.009168 | score=0.340511"
2026-03-24T10:34:35-05:00,20,2026,outright_win,16757,"Dou, Zecheng",,0.009005891724864636,0.009005891724864636,,0.3226255180677073,"Dou, Zecheng | market=outright_win | p_model=0.009006 | p_win=0.009006 | score=0.322626"
