run_timestamp,event_id,season,market_type,player_id,player_name,opponent_ids,p_model,p_win,p_top_n,score,summary
2026-03-24T10:34:35-05:00,20,2026,round_matchups,20722,"Schmid, Matti",22002,0.4867437931844601,0.4867437931844601,,0.27702097819033783,"Schmid, Matti | market=round_matchups | opponents=22002 | p_model=0.486744 | score=0.277021"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,22002,"Dumont De Chassart, Adrien",20722,0.51325620681554,0.51325620681554,,0.33005823455460825,"Dumont De Chassart, Adrien | market=round_matchups | opponents=20722 | p_model=0.513256 | score=0.330058"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,12965,"Fowler, Rickie",22465,0.523073685332341,0.523073685332341,,0.45664006829650733,"Fowler, Rickie | market=round_matchups | opponents=22465 | p_model=0.523074 | score=0.456640"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,22465,"Penge, Marco",12965,0.476926314667659,0.476926314667659,,0.364279726786709,"Penge, Marco | market=round_matchups | opponents=12965 | p_model=0.476926 | score=0.364280"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,23602,"Hojgaard, Nicolai",23604,0.4854279076745969,0.4854279076745969,,0.2730294189643394,"Hojgaard, Nicolai | market=round_matchups | opponents=23604 | p_model=0.485428 | score=0.273029"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,23604,"Clark, Wyndham",23602,0.5145720923254031,0.5145720923254031,,0.33133429974120215,"Clark, Wyndham | market=round_matchups | opponents=23602 | p_model=0.514572 | score=0.331334"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,17365,"Mitchell, Keith",23465,0.5638679389444682,0.5638679389444682,,0.4103617084228987,"Mitchell, Keith | market=round_matchups | opponents=23465 | p_model=0.563868 | score=0.410362"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,23465,"Greyserman, Max",17365,0.4361320610555318,0.4361320610555318,,0.15348672496571555,"Greyserman, Max | market=round_matchups | opponents=17365 | p_model=0.436132 | score=0.153487"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,13900,"Lowry, Shane",25569,0.5018626732590225,0.5018626732590225,,0.3405106919929892,"Lowry, Shane | market=round_matchups | opponents=25569 | p_model=0.501863 | score=0.340511"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,25569,"Stevens, Sam",13900,0.49813732674097755,0.49813732674097755,,0.3330599644891931,"Stevens, Sam | market=round_matchups | opponents=13900 | p_model=0.498137 | score=0.333060"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,9771,"Day, Jason",29770,0.47687521975958486,0.47687521975958486,,-0.024424251730755152,"Day, Jason | market=round_matchups | opponents=29770 | p_model=0.476875 | score=-0.024424"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,29770,"Mouw, William",9771,0.5231247802404151,0.5231247802404151,,0.06814090655159287,"Mouw, William | market=round_matchups | opponents=9771 | p_model=0.523125 | score=0.068141"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,24968,"Griffin, Ben",27194,0.45390816408885964,0.45390816408885964,,-0.11981759787344615,"Griffin, Ben | market=round_matchups | opponents=27194 | p_model=0.453908 | score=-0.119818"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,27194,"Hall, Harry",24968,0.5460918359111404,0.5460918359111404,,0.06507466553023636,"Hall, Harry | market=round_matchups | opponents=24968 | p_model=0.546092 | score=0.065075"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,16394,"Jaeger, Stephan",23014,0.5834973599323307,0.5834973599323307,,0.3682189799871619,"Jaeger, Stephan | market=round_matchups | opponents=23014 | p_model=0.583497 | score=0.368219"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,23014,"Theegala, Sahith",16394,0.41650264006766935,0.41650264006766935,,0.03107185309304583,"Theegala, Sahith | market=round_matchups | opponents=16394 | p_model=0.416503 | score=0.031072"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,21891,"Kitayama, Kurt",29767,0.426915372905044,0.426915372905044,,0.044475194108915095,"Kitayama, Kurt | market=round_matchups | opponents=29767 | p_model=0.426915 | score=0.044475"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,29767,"Gerard, Ryan",21891,0.573084627094956,0.573084627094956,,0.3389227875150895,"Gerard, Ryan | market=round_matchups | opponents=21891 | p_model=0.573085 | score=0.338923"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,27900,"Potgieter, Aldrich",29925,0.2179414131872452,0.2179414131872452,,-0.4098566387720638,"Potgieter, Aldrich | market=round_matchups | opponents=29925 | p_model=0.217941 | score=-0.409857"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,29925,"Yellamaraju, Sudarshan",27900,0.7820585868127548,0.7820585868127548,,0.8678467383421558,"Yellamaraju, Sudarshan | market=round_matchups | opponents=27900 | p_model=0.782059 | score=0.867847"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,11889,"Fox, Ryan",29197,0.6265616632417397,0.6265616632417397,,0.3578148383345329,"Fox, Ryan | market=round_matchups | opponents=29197 | p_model=0.626562 | score=0.357815"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,29197,"Brennan, Michael",11889,0.3734383367582603,0.3734383367582603,,-0.15967946087603818,"Brennan, Michael | market=round_matchups | opponents=11889 | p_model=0.373438 | score=-0.159679"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,24766,"Kim, Tom",28159,0.6133208781099906,0.6133208781099906,,0.3426531567715272,"Kim, Tom | market=round_matchups | opponents=28159 | p_model=0.613321 | score=0.342653"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,28159,"Meissner, Mac",24766,0.3866791218900094,0.3866791218900094,,-0.11863989082981341,"Meissner, Mac | market=round_matchups | opponents=24766 | p_model=0.386679 | score=-0.118640"
