run_timestamp,event_id,season,market_type,player_id,player_name,opponent_ids,p_model,p_win,p_top_n,score,summary
2026-03-24T10:34:35-05:00,20,2026,top_20,29925,"Yellamaraju, Sudarshan",,0.9999999999999998,0.01553507265240902,0.9999999999999998,0.8678467383421558,"Yellamaraju, Sudarshan | market=top_20 | p_model=1.000000 | p_win=0.015535 | score=0.867847"
2026-03-24T10:34:35-05:00,20,2026,top_20,18586,"Smith, Jordan",,0.999999999700486,0.012791348788913103,0.999999999700486,0.6735155853685049,"Smith, Jordan | market=top_20 | p_model=1.000000 | p_win=0.012791 | score=0.673516"
2026-03-24T10:34:35-05:00,20,2026,top_20,15980,"Lipsky, David",,0.9999999999718019,0.013224751907844813,0.9999999999718019,0.7068367370533575,"Lipsky, David | market=top_20 | p_model=1.000000 | p_win=0.013225 | score=0.706837"
2026-03-24T10:34:35-05:00,20,2026,top_20,16841,"Lee, Min Woo",,0.9999999985444492,0.012509326222125451,0.9999999985444492,0.6512209827018723,"Lee, Min Woo | market=top_20 | p_model=1.000000 | p_win=0.012509 | score=0.651221"
2026-03-24T10:34:35-05:00,20,2026,top_20,18417,"Scheffler, Scottie",,0.9999999733570482,0.012006865650054101,0.9999999733570482,0.610225142500406,"Scheffler, Scottie | market=top_20 | p_model=1.000000 | p_win=0.012007 | score=0.610225"
2026-03-24T10:34:35-05:00,20,2026,top_20,7399,"Glover, Lucas",,0.9998943911479601,0.010682899743349662,0.9998943911479601,0.4933908270452104,"Glover, Lucas | market=top_20 | p_model=0.999894 | p_win=0.010683 | score=0.493391"
2026-03-24T10:34:35-05:00,20,2026,top_20,19396,"Knapp, Jake",,0.999874040115561,0.01065638228469468,0.999874040115561,0.4909055070358881,"Knapp, Jake | market=top_20 | p_model=0.999874 | p_win=0.010656 | score=0.490906"
2026-03-24T10:34:35-05:00,20,2026,top_20,21943,"Lebioda, Hank",,0.9999764412055804,0.010911328433673761,0.9999764412055804,0.5145480741884823,"Lebioda, Hank | market=top_20 | p_model=0.999976 | p_win=0.010911 | score=0.514548"
2026-03-24T10:34:35-05:00,20,2026,top_20,16243,"Koepka, Brooks",,0.9981471604043984,0.010259681855895507,0.9981471604043984,0.45296834988069823,"Koepka, Brooks | market=top_20 | p_model=0.998147 | p_win=0.010260 | score=0.452968"
2026-03-24T10:34:35-05:00,20,2026,top_20,12965,"Fowler, Rickie",,0.9985712907265626,0.010297421761460025,0.9985712907265626,0.45664006829650733,"Fowler, Rickie | market=top_20 | p_model=0.998571 | p_win=0.010297 | score=0.456640"
2026-03-24T10:34:35-05:00,20,2026,top_20,31343,"Ford, David",,0.9989911709856653,0.010348138308980017,0.9989911709856653,0.461553148819852,"Ford, David | market=top_20 | p_model=0.998991 | p_win=0.010348 | score=0.461553"
2026-03-24T10:34:35-05:00,20,2026,top_20,21883,"Ewart, A.J.",,0.9968250090832166,0.010181864311904694,0.9968250090832166,0.44535464793611534,"Ewart, A.J. | market=top_20 | p_model=0.996825 | p_win=0.010182 | score=0.445355"
2026-03-24T10:34:35-05:00,20,2026,top_20,17488,"Im, Sungjae",,0.9546381275758601,0.009801118667663344,0.9546381275758601,0.40724304773966163,"Im, Sungjae | market=top_20 | p_model=0.954638 | p_win=0.009801 | score=0.407243"
2026-03-24T10:34:35-05:00,20,2026,top_20,24956,"Blanchet, Chandler",,0.9877616226073886,0.009988677444353278,0.9877616226073886,0.42619871475993676,"Blanchet, Chandler | market=top_20 | p_model=0.987762 | p_win=0.009989 | score=0.426199"
2026-03-24T10:34:35-05:00,20,2026,top_20,17365,"Mitchell, Keith",,0.9633079901501622,0.00983173274374883,0.9633079901501622,0.4103617084228987,"Mitchell, Keith | market=top_20 | p_model=0.963308 | p_win=0.009832 | score=0.410362"
2026-03-24T10:34:35-05:00,20,2026,top_20,16283,"Rodgers, Patrick",,0.8948239806348006,0.009676739270200824,0.8948239806348006,0.3944715111051988,"Rodgers, Patrick | market=top_20 | p_model=0.894824 | p_win=0.009677 | score=0.394472"
2026-03-24T10:34:35-05:00,20,2026,top_20,19960,"Pavon, Matthieu",,0.9550751359907369,0.00980252000082086,0.9550751359907369,0.4073860143780089,"Pavon, Matthieu | market=top_20 | p_model=0.955075 | p_win=0.009803 | score=0.407386"
2026-03-24T10:34:35-05:00,20,2026,top_20,11676,"Finau, Tony",,0.984431293845728,0.009954358223646584,0.984431293845728,0.42275698651401106,"Finau, Tony | market=top_20 | p_model=0.984431 | p_win=0.009954 | score=0.422757"
2026-03-24T10:34:35-05:00,20,2026,top_20,26649,"Thorbjornsen, Michael",,0.06472678858337645,0.009041925147386061,0.06472678858337645,0.32661862932938457,"Thorbjornsen, Michael | market=top_20 | p_model=0.064727 | p_win=0.009042 | score=0.326619"
2026-03-24T10:34:35-05:00,20,2026,top_20,22002,"Dumont De Chassart, Adrien",,0.08115544200238485,0.00907307934873082,0.08115544200238485,0.33005823455460825,"Dumont De Chassart, Adrien | market=top_20 | p_model=0.081155 | p_win=0.009073 | score=0.330058"
2026-03-24T10:34:35-05:00,20,2026,top_20,11889,"Fox, Ryan",,0.38735477780355876,0.009328444862090337,0.38735477780355876,0.3578148383345329,"Fox, Ryan | market=top_20 | p_model=0.387355 | p_win=0.009328 | score=0.357815"
2026-03-24T10:34:35-05:00,20,2026,top_20,16394,"Jaeger, Stephan",,0.5693855083433655,0.009426005963544263,0.5693855083433655,0.3682189799871619,"Jaeger, Stephan | market=top_20 | p_model=0.569386 | p_win=0.009426 | score=0.368219"
2026-03-24T10:34:35-05:00,20,2026,top_20,25002,"Wu, Dylan",,0.5998806799926595,0.00944271906562971,0.5998806799926595,0.3699904941123026,"Wu, Dylan | market=top_20 | p_model=0.599881 | p_win=0.009443 | score=0.369990"
2026-03-24T10:34:35-05:00,20,2026,top_20,29767,"Gerard, Ryan",,0.14207786787203736,0.009153865679468805,0.14207786787203736,0.3389227875150895,"Gerard, Ryan | market=top_20 | p_model=0.142078 | p_win=0.009154 | score=0.338923"
2026-03-24T10:34:35-05:00,20,2026,top_20,13900,"Lowry, Shane",,0.1563639461355713,0.009168412690346562,0.1563639461355713,0.3405106919929892,"Lowry, Shane | market=top_20 | p_model=0.156364 | p_win=0.009168 | score=0.340511"
2026-03-24T10:34:35-05:00,20,2026,top_20,16757,"Dou, Zecheng",,0.049555936108894375,0.009005891724864636,0.049555936108894375,0.3226255180677073,"Dou, Zecheng | market=top_20 | p_model=0.049556 | p_win=0.009006 | score=0.322626"
2026-03-24T10:34:35-05:00,20,2026,top_20,6430,"Scott, Adam",,0.3358661648540995,0.009299113076128952,0.3358661648540995,0.3546655462693591,"Scott, Adam | market=top_20 | p_model=0.335866 | p_win=0.009299 | score=0.354666"
2026-03-24T10:34:35-05:00,20,2026,top_20,21756,"Cole, Eric",,0.4602790982472032,0.009367890483524328,0.4602790982472032,0.36203445455693856,"Cole, Eric | market=top_20 | p_model=0.460279 | p_win=0.009368 | score=0.362034"
2026-03-24T10:34:35-05:00,20,2026,top_20,22465,"Penge, Marco",,0.5,0.00938894757848763,0.5,0.364279726786709,"Penge, Marco | market=top_20 | p_model=0.500000 | p_win=0.009389 | score=0.364280"
