event_id,season,odds_year,book,market,total_rows,rows_with_outcomes,avg_edge,median_edge,hit_rate,brier,log_loss
5,2026,2026,sportsbook,tournament_matchups,520,520,0,0,0.4076923076923077,0.23526089966838473,0.6612902423520898
