,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,7399,"Glover, Lucas",0.83,0.09,0.00,0.96,19.02,0.06,271.00,0.70,0.08,0.00,0.95,28.19,0.04,422.00,0.91,0.09,0.00,0.97,14.60,0.04,93.00,0.31,0.06,0.00,0.95,70.16,0.01,109.00,0.42,0.07,0.00,0.94,44.26,-0.02,196.00,0.60,0.08,0.00,0.99,33.90,0.09,77
,12422,"Johnson, Dustin",,,,,,,,0.68,0.04,1.00,0.95,28.89,0.04,57.00,0.94,0.07,0.00,1.00,14.60,0.01,15.00,0.28,0.00,1.00,1.00,72.70,-0.04,24.00,0.58,0.10,1.00,1.00,44.28,0.09,29.00,0.65,0.00,1.00,0.91,51.84,0.02,11
,27364,"Thompson, Davis",0.84,0.08,0.00,0.95,20.52,0.04,312.00,0.71,0.08,0.00,0.96,27.83,0.04,420.00,0.86,0.08,0.00,0.95,16.78,0.03,126.00,0.30,0.03,0.00,0.95,65.96,-0.06,133.00,0.43,0.05,0.00,0.95,47.00,-0.04,219.00,0.53,0.04,0.00,0.90,39.33,-0.05,136
,18761,"Mullinax, Trey",0.74,0.07,0.00,0.91,24.30,-0.05,191.00,0.74,0.08,0.00,0.96,29.66,0.04,267.00,0.93,0.12,0.00,0.99,13.96,0.09,73.00,0.35,0.06,0.00,0.98,59.07,0.02,90.00,0.37,0.03,0.00,0.90,51.30,-0.10,133.00,0.55,0.06,0.00,0.90,39.25,0.01,124
,26096,"Bhatia, Akshay",0.83,0.09,0.00,0.95,20.38,0.04,311.00,0.69,0.06,0.00,0.96,28.32,0.04,463.00,0.83,0.08,0.00,0.94,17.08,-0.02,133.00,0.36,0.08,0.00,0.94,63.27,0.01,143.00,0.51,0.08,0.00,0.95,41.62,0.05,247.00,0.59,0.06,0.00,0.95,37.21,0.01,165
,18517,"Soderberg, Sebastian",,,,,,,,0.69,0.09,1.00,0.96,29.17,0.04,54.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,32152,"Brown, Blades",0.72,0.05,1.00,0.85,26.41,-0.08,39.00,0.75,0.05,0.00,0.96,31.14,0.04,94.00,0.84,0.19,0.00,0.91,20.04,-0.02,21.00,0.34,0.00,0.00,0.96,73.80,-0.03,28.00,0.39,0.05,0.00,1.00,46.67,-0.02,39.00,0.72,0.08,0.00,0.92,38.40,0.01,24
,16395,"Kohles, Ben",0.84,0.07,0.00,0.96,21.18,0.02,249.00,0.73,0.04,0.00,0.96,29.77,0.04,328.00,0.90,0.08,0.00,0.97,16.12,0.02,85.00,0.33,0.08,0.00,0.97,58.40,0.06,77.00,0.51,0.05,0.00,0.99,39.53,0.08,177.00,0.47,0.08,0.00,0.96,43.58,-0.01,72
,22760,"Hisatsune, Ryo",0.83,0.05,0.00,0.95,22.20,-0.02,266.00,0.72,0.07,0.00,0.97,30.06,0.04,382.00,0.80,0.05,0.00,0.89,20.01,-0.10,94.00,0.37,0.06,0.00,0.95,61.25,0.00,141.00,0.45,0.07,0.00,0.97,45.46,0.00,190.00,0.63,0.06,0.00,0.93,36.39,0.02,124
,32330,"Clanton, Luke",0.81,0.06,0.00,0.97,22.46,0.00,179.00,0.69,0.07,0.00,0.95,29.56,0.04,252.00,0.85,0.06,0.00,0.95,19.49,-0.03,55.00,0.44,0.05,0.00,0.96,53.67,0.09,80.00,0.46,0.04,0.00,0.95,45.56,-0.02,135.00,0.47,0.08,0.00,0.96,38.18,-0.01,91
,13872,"Bradley, Keegan",0.83,0.07,0.00,0.98,19.41,0.03,272.00,0.68,0.07,0.00,0.97,28.00,0.04,428.00,0.80,0.08,0.00,0.93,17.96,-0.02,93.00,0.32,0.03,0.00,0.95,68.35,-0.04,114.00,0.49,0.05,0.00,0.96,44.39,0.02,220.00,0.60,0.08,0.00,0.91,35.81,0.01,113
