,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,19428,"Zalatoris, Will",0.82,0.06,0.00,0.96,21.98,0.01,315.00,0.71,0.08,0.00,0.94,29.87,0.04,518.00,0.85,0.07,0.00,0.95,18.55,-0.04,111.00,0.38,0.05,0.00,0.97,51.16,0.06,202.00,0.45,0.05,0.00,0.97,48.30,0.02,264.00,0.64,0.05,0.00,0.96,38.55,0.00,155
,15466,"Cantlay, Patrick",0.83,0.07,0.00,0.95,21.20,0.02,532.00,0.70,0.07,0.00,0.96,29.31,0.04,753.00,0.83,0.08,0.00,0.92,17.83,-0.01,163.00,0.36,0.06,0.00,0.97,58.40,0.04,235.00,0.48,0.06,0.00,0.96,45.63,0.02,409.00,0.58,0.03,0.00,0.96,39.93,-0.01,247
,23504,"Hoey, Rico",0.77,0.08,0.00,0.92,23.37,-0.02,324.00,0.69,0.08,0.00,0.94,30.65,0.04,501.00,0.89,0.09,0.00,0.98,17.06,0.04,97.00,0.37,0.03,0.00,0.98,62.65,-0.01,133.00,0.48,0.03,0.00,0.95,47.25,0.00,214.00,0.53,0.05,0.00,0.93,42.25,-0.08,166
,12359,"Stallings, Scott",0.81,0.07,0.00,0.95,22.36,0.01,230.00,0.74,0.05,0.00,0.96,30.44,0.04,366.00,0.88,0.06,0.00,0.97,17.61,-0.02,88.00,0.31,0.02,0.00,0.96,70.02,-0.03,153.00,0.46,0.06,0.00,0.95,48.24,-0.03,178.00,0.56,0.06,0.00,0.92,39.56,-0.02,126
,12577,"Woodland, Gary",0.78,0.08,0.00,0.91,23.41,-0.02,487.00,0.72,0.08,0.00,0.95,30.56,0.03,815.00,0.84,0.07,0.00,0.93,18.86,-0.02,137.00,0.39,0.06,0.00,0.96,55.98,0.05,299.00,0.49,0.06,0.00,0.95,45.64,0.04,379.00,0.60,0.08,0.00,0.95,36.77,0.03,294
,13997,"Svensson, Adam",0.80,0.06,0.00,0.93,22.13,0.00,648.00,0.70,0.07,0.00,0.95,30.37,0.03,1033.00,0.83,0.06,0.00,0.92,20.33,-0.06,199.00,0.40,0.06,0.00,0.97,56.53,0.03,324.00,0.48,0.06,0.00,0.96,45.86,0.02,485.00,0.57,0.07,0.00,0.92,37.39,0.02,278
,15852,"Kraft, Kelly",0.80,0.07,0.00,0.96,22.77,0.00,315.00,0.69,0.08,0.00,0.94,29.79,0.03,407.00,0.77,0.09,0.00,0.90,19.76,-0.05,106.00,0.36,0.03,0.00,0.97,62.24,0.01,126.00,0.47,0.05,0.00,0.97,47.53,0.00,213.00,0.49,0.05,0.00,0.96,41.87,-0.03,110
,23950,"Aberg, Ludvig",0.81,0.08,0.00,0.93,22.39,0.00,576.00,0.71,0.06,0.00,0.96,29.18,0.03,683.00,0.89,0.10,0.00,0.97,15.44,0.03,217.00,0.36,0.05,0.00,0.96,64.52,0.00,231.00,0.51,0.09,0.00,0.96,43.50,0.05,387.00,0.52,0.06,0.00,0.94,41.91,-0.02,236
,24550,"Ghim, Doug",0.81,0.07,0.00,0.95,21.04,0.02,640.00,0.71,0.07,0.00,0.96,30.38,0.03,873.00,0.89,0.07,0.00,0.96,17.61,0.01,202.00,0.33,0.04,0.00,0.97,63.57,-0.02,226.00,0.51,0.05,0.00,0.96,46.12,0.02,409.00,0.65,0.07,0.00,0.97,35.98,0.05,223
,12808,"Grillo, Emiliano",0.80,0.08,0.00,0.94,21.15,0.03,611.00,0.71,0.06,0.00,0.96,29.34,0.03,974.00,0.86,0.08,0.00,0.95,16.61,0.02,155.00,0.34,0.05,0.00,0.95,63.65,0.01,304.00,0.50,0.05,0.00,0.96,47.13,0.01,438.00,0.55,0.08,0.00,0.95,39.65,-0.01,253
,21891,"Kitayama, Kurt",0.82,0.08,0.00,0.95,20.81,0.02,531.00,0.69,0.06,0.00,0.95,29.26,0.03,720.00,0.84,0.09,0.00,0.95,16.50,0.03,149.00,0.34,0.04,0.00,0.97,59.93,0.03,284.00,0.45,0.08,0.00,0.95,44.69,0.02,331.00,0.58,0.07,0.00,0.97,35.02,0.02,262
,28159,"Meissner, Mac",0.83,0.07,0.00,0.96,22.40,0.01,310.00,0.71,0.07,0.00,0.96,29.99,0.03,520.00,0.85,0.07,0.00,0.96,15.97,0.03,122.00,0.32,0.05,0.00,0.97,64.53,-0.01,169.00,0.45,0.06,0.00,0.97,46.80,0.00,226.00,0.51,0.11,0.00,0.93,38.75,0.00,152
,7961,"Reavie, Chez",0.80,0.06,0.00,0.93,21.97,0.01,470.00,0.70,0.07,0.00,0.95,29.45,0.03,701.00,0.84,0.05,0.00,0.94,17.89,-0.02,140.00,0.41,0.08,0.00,0.95,59.93,0.02,187.00,0.56,0.07,0.00,0.97,43.07,0.08,303.00,0.56,0.09,0.00,0.94,37.71,0.01,192
,10873,"Skinns, David",0.78,0.06,0.00,0.90,23.84,-0.03,310.00,0.70,0.06,0.00,0.96,29.95,0.03,422.00,0.84,0.10,0.00,0.95,16.33,0.03,95.00,0.40,0.05,0.00,0.97,62.65,0.02,180.00,0.52,0.05,0.00,0.97,47.61,0.03,197.00,0.57,0.07,0.00,0.93,38.80,0.00,186
,17881,"Yu, Kevin",0.80,0.07,0.00,0.94,22.85,0.00,443.00,0.73,0.07,0.00,0.96,30.21,0.03,602.00,0.84,0.07,0.00,0.94,18.20,-0.01,168.00,0.39,0.07,0.00,0.97,61.83,0.04,199.00,0.51,0.05,0.00,0.96,47.80,0.02,317.00,0.51,0.06,0.00,0.91,41.76,-0.04,258
