Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5089273849,bforbes11 (1/3),0,327.47498,CPT Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Sepp Straka G Jacob Bridgeman G Justin Thomas,,Ludvig Aberg,G,52.58%,23.95
2,5089083254,HwoodHounds (2/2),0,322.575,CPT Jacob Bridgeman G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Sepp Straka G Ryo Hisatsune,,Cameron Young,G,44.02%,57.95
3,5088837691,Finny20,0,321.475,CPT Jacob Bridgeman G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Sepp Straka G Brian Harman,,Xander Schauffele,G,36.82%,51.6
4,5089305022,nadioken,0,319.30002,CPT Matt Fitzpatrick G Cameron Young G Robert MacIntyre G Sepp Straka G Jacob Bridgeman G Corey Conners,,Corey Conners,G,31.51%,28.25
5,5089311866,austinjhansen3 (1/6),0,318.725,CPT Ryo Hisatsune G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Sepp Straka,,Matt Fitzpatrick,G,31.15%,55.9
6,5089019494,beaker913 (94/98),0,318.375,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Sepp Straka G Justin Rose G Ryo Hisatsune,,Michael Thorbjornsen,G,30.51%,27.25
6,5089242277,joffyy (39/98),0,318.375,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Sepp Straka G Justin Rose G Ryo Hisatsune,,Viktor Hovland,G,30.24%,29.25
8,5089257685,bamafanone,0,317.775,CPT Jacob Bridgeman G Xander Schauffele G Cameron Young G Robert MacIntyre G Sepp Straka G Ryo Hisatsune,,Justin Thomas,G,29.27%,35.4
9,5089274201,flgator87 (26/98),0,317.69998,CPT Robert MacIntyre G Xander Schauffele G Matt Fitzpatrick G Sepp Straka G Jacob Bridgeman G Justin Thomas,,Sahith Theegala,G,28.81%,17.7
10,5089083634,Coach_Glass,0,317.27502,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Jacob Bridgeman G Justin Rose G Justin Thomas,,Jacob Bridgeman,G,27.60%,48.25
10,5089254508,wundma02,0,317.27502,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Jacob Bridgeman G Justin Rose G Justin Thomas,,Russell Henley,G,23.92%,38.9
12,5089019496,beaker913 (96/98),0,317.15,CPT Robert MacIntyre G Xander Schauffele G Matt Fitzpatrick G Sepp Straka G Jacob Bridgeman G Ryo Hisatsune,,Sepp Straka,G,23.50%,49.9
13,5089242248,joffyy (10/98),0,316.25,CPT Matt Fitzpatrick G Xander Schauffele G Cameron Young G Sepp Straka G Justin Rose G Brian Harman,,Robert MacIntyre,G,23.16%,51.1
14,5089296819,seanyyyhd22,0,315.975,CPT Cameron Young G Xander Schauffele G Robert MacIntyre G Sepp Straka G Jacob Bridgeman G William Mouw,,Austin Smotherman,G,21.80%,30.6
15,5089074426,emmitt.smith9493,0,315.77502,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Robert MacIntyre G Justin Thomas G Ryo Hisatsune,,Brian Harman,G,21.34%,33.75
16,5088946246,idontluvdemhos (4/8),0,313.55002,CPT Matt Fitzpatrick G Xander Schauffele G Cameron Young G Sepp Straka G Justin Thomas G Ryo Hisatsune,,Justin Rose,G,17.06%,39.2
17,5089230789,brydog22 (1/2),0,313.47498,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Sepp Straka G Justin Thomas G Brian Harman,,Ryo Hisatsune,G,16.48%,34.85
18,5088908048,cantfademe (35/98),0,312.45,CPT Xander Schauffele G Cameron Young G Matt Fitzpatrick G Jacob Bridgeman G Justin Rose G Brian Harman,,Ludvig Aberg,CPT,14.48%,35.92
19,5089019483,beaker913 (83/98),0,311.925,CPT Cameron Young G Xander Schauffele G Robert MacIntyre G Jacob Bridgeman G Justin Rose G Ryo Hisatsune,,Cameron Young,CPT,10.32%,86.93
20,5089180269,chadf,0,311.175,CPT Jacob Bridgeman G Xander Schauffele G Cameron Young G Robert MacIntyre G Sepp Straka G Corey Conners,,William Mouw,G,9.32%,28.2
21,5088947202,geNet1x (5/20),0,310.97504,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Robert MacIntyre G Ryo Hisatsune G Austin Smotherman,,Michael Thorbjornsen,CPT,8.47%,40.88
22,5089163617,bigbluenow (7/12),0,310.75,CPT Matt Fitzpatrick G Xander Schauffele G Cameron Young G Sepp Straka G Justin Rose G Corey Conners,,Justin Thomas,CPT,8.17%,53.1
23,5088941349,dbsultan (3/4),0,310.55,CPT Robert MacIntyre G Xander Schauffele G Matt Fitzpatrick G Sepp Straka G Jacob Bridgeman G Corey Conners,,Viktor Hovland,CPT,6.68%,43.88
24,5089019454,beaker913 (54/98),0,310.25,CPT Matt Fitzpatrick G Cameron Young G Robert MacIntyre G Sepp Straka G Justin Rose G Corey Conners,,Sahith Theegala,CPT,5.89%,26.55
25,5089242258,joffyy (20/98),0,310.125,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Jacob Bridgeman G Justin Rose G Corey Conners,,Xander Schauffele,CPT,5.56%,77.4
26,5089289175,Deceptacons,0,309.975,CPT Jacob Bridgeman G Russell Henley G Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Brian Harman,,Corey Conners,CPT,5.04%,42.38
27,5088939470,Whoop21,0,309.925,CPT Cameron Young G Russell Henley G Robert MacIntyre G Sepp Straka G Jacob Bridgeman G Ryo Hisatsune,,Matt Fitzpatrick,CPT,4.92%,83.85
28,5089242314,joffyy (76/98),0,309.1,CPT Matt Fitzpatrick G Cameron Young G Sepp Straka G Jacob Bridgeman G Justin Thomas G Brian Harman,,Jacob Bridgeman,CPT,4.77%,72.38
29,5088880573,garynewman,0,308.625,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Robert MacIntyre G Corey Conners G Ryo Hisatsune,,Brian Harman,CPT,3.89%,50.62
29,5089274193,flgator87 (18/98),0,308.625,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Robert MacIntyre G Corey Conners G Ryo Hisatsune,,Russell Henley,CPT,3.86%,58.35
31,5089295554,homburgwin,0,308.44998,CPT Sepp Straka G Xander Schauffele G Cameron Young G Robert MacIntyre G Justin Rose G Brian Harman,,Robert MacIntyre,CPT,3.76%,76.65
32,5088967828,Jbuscfan,0,307.97498,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Sepp Straka G Justin Thomas G Corey Conners,,Sepp Straka,CPT,3.55%,74.85
32,5089230219,nsaunders520 (2/2),0,307.97498,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Sepp Straka G Justin Thomas G Corey Conners,,Justin Rose,CPT,3.13%,58.8
34,5089242244,joffyy (6/98),0,307.675,CPT Cameron Young G Xander Schauffele G Robert MacIntyre G Jacob Bridgeman G Justin Rose G Austin Smotherman,,Austin Smotherman,CPT,3.10%,45.9
35,5088575809,romo055,0,307.65,CPT Justin Thomas G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Sepp Straka G Justin Rose,,Ryo Hisatsune,CPT,2.52%,52.28
36,5089194277,friedo05,0,307.55,CPT Xander Schauffele G Cameron Young G Sepp Straka G Jacob Bridgeman G Justin Rose G Ryo Hisatsune,,William Mouw,CPT,1.73%,42.3
37,5089089044,Spookwashere,0,307.425,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Sepp Straka G Corey Conners G Ryo Hisatsune,,,
38,5088969454,Jcglover (2/6),0,306.95,CPT Xander Schauffele G Cameron Young G Matt Fitzpatrick G Jacob Bridgeman G Justin Rose G Corey Conners,,,
39,5089022640,NoOneDeniesThis (20/40),0,306.5,CPT Matt Fitzpatrick G Xander Schauffele G Cameron Young G Robert MacIntyre G Corey Conners G Brian Harman,,,
40,5088908091,cantfademe (78/98),0,306.4,CPT Sepp Straka G Xander Schauffele G Matt Fitzpatrick G Robert MacIntyre G Justin Rose G Brian Harman,,,
41,5089008765,ELA22 (4/12),0,306.025,CPT Ryo Hisatsune G Russell Henley G Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Sepp Straka,,,
42,5089010313,simchilipep (4/19),0,305.9,CPT William Mouw G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Sepp Straka G Jacob Bridgeman,,,
43,5088898160,Colonel420 (2/10),0,305.75,CPT Matt Fitzpatrick G Russell Henley G Robert MacIntyre G Sepp Straka G Jacob Bridgeman G Brian Harman,,,
43,5089271965,DGlads7,0,305.75,CPT Robert MacIntyre G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Justin Thomas G Corey Conners,,,
45,5089326963,dhiggs1022,0,305.625,CPT Jacob Bridgeman G Russell Henley G Cameron Young G Robert MacIntyre G Sepp Straka G Justin Thomas,,,
46,5088917547,moklovin (35/98),0,305.45,CPT Xander Schauffele G Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Corey Conners G Ryo Hisatsune,,,
47,5089184396,lukejohnson7295,0,305.30002,CPT Matt Fitzpatrick G Xander Schauffele G Cameron Young G Jacob Bridgeman G Justin Thomas G Corey Conners,,,
48,5089052877,Netz864,0,305,CPT Robert MacIntyre G Russell Henley G Matt Fitzpatrick G Sepp Straka G Jacob Bridgeman G Justin Thomas,,,
49,5089214127,sheetsola02,0,304.925,CPT Jacob Bridgeman G Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Sepp Straka G Sahith Theegala,,,
49,5089214495,eggman8181 (1/2),0,304.925,CPT Jacob Bridgeman G Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Sepp Straka G Sahith Theegala,,,
51,5089101878,yawncey,0,304.9,CPT Justin Rose G Russell Henley G Cameron Young G Robert MacIntyre G Sepp Straka G Jacob Bridgeman,,,
52,5089059991,swayush1727 (2/3),0,304.825,CPT Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Sepp Straka G Michael Thorbjornsen G Brian Harman,,,
52,5089204755,sunnysky68,0,304.825,CPT Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Michael Thorbjornsen G Jacob Bridgeman G Justin Thomas,,,
54,5089256914,CLAY_MAC71 (4/4),0,304.375,CPT Brian Harman G Russell Henley G Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Sepp Straka,,,
55,5089284996,footballdelta (75/98),0,304.25,CPT Justin Rose G Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Sepp Straka G Austin Smotherman,,,
56,5089305303,mattdc28 (21/26),0,304,CPT Justin Thomas G Russell Henley G Cameron Young G Matt Fitzpatrick G Sepp Straka G Jacob Bridgeman,,,
57,5089303381,idontluvdemhos (5/8),0,303.95,CPT Sepp Straka G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Justin Thomas G Corey Conners,,,
58,5089008771,ELA22 (10/12),0,303.75,CPT Matt Fitzpatrick G Xander Schauffele G Cameron Young G Michael Thorbjornsen G Jacob Bridgeman G Ryo Hisatsune,,,
59,5088917228,duckem85 (1/3),0,303.55002,CPT Robert MacIntyre G Xander Schauffele G Cameron Young G Sepp Straka G Justin Rose G Corey Conners,,,
59,5089242324,joffyy (86/98),0,303.55002,CPT Matt Fitzpatrick G Russell Henley G Cameron Young G Jacob Bridgeman G Justin Rose G Justin Thomas,,,
61,5089019443,beaker913 (43/98),0,303.175,CPT Cameron Young G Xander Schauffele G Robert MacIntyre G Sepp Straka G Justin Thomas G Corey Conners,,,
61,5089317786,tgwse13 (1/2),0,303.175,CPT Ryo Hisatsune G Russell Henley G Cameron Young G Matt Fitzpatrick G Sepp Straka G Jacob Bridgeman,,,
63,5089241878,Q-Star3,0,303.15,CPT Xander Schauffele G Cameron Young G Matt Fitzpatrick G Jacob Bridgeman G Justin Thomas G Corey Conners,,,
63,5089242302,joffyy (64/98),0,303.15,CPT Matt Fitzpatrick G Cameron Young G Robert MacIntyre G Jacob Bridgeman G Corey Conners G Brian Harman,,,
65,5088956878,michael1724 (1/4),0,302.625,CPT Cameron Young G Robert MacIntyre G Sepp Straka G Michael Thorbjornsen G Jacob Bridgeman G Justin Rose,,,
65,5089019492,beaker913 (92/98),0,302.625,CPT Cameron Young G Robert MacIntyre G Sepp Straka G Michael Thorbjornsen G Jacob Bridgeman G Justin Rose,,,
67,5089086178,SWAMI,0,302.6,CPT Matt Fitzpatrick G Cameron Young G Sepp Straka G Michael Thorbjornsen G Jacob Bridgeman G Justin Thomas,,,
68,5089274239,flgator87 (64/98),0,302.45,CPT Sepp Straka G Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Michael Thorbjornsen G Justin Thomas,,,
69,5088908034,cantfademe (21/98),0,302.4,CPT Justin Rose G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Sepp Straka G Corey Conners,,,
70,5089231448,brydog22 (2/2),0,302.2,CPT Justin Thomas G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Sepp Straka G Brian Harman,,,
71,5089057532,duckem85 (2/3),0,302.025,CPT Ryo Hisatsune G Xander Schauffele G Cameron Young G Robert MacIntyre G Sepp Straka G Justin Rose,,,
72,5088917606,moklovin (94/98),0,301.675,CPT Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Sepp Straka G Michael Thorbjornsen G Austin Smotherman,,,
73,5088977593,chrisaumell,0,301.6,CPT Sepp Straka G Cameron Young G Viktor Hovland G Matt Fitzpatrick G Jacob Bridgeman G Justin Thomas,,,
73,5089242327,joffyy (89/98),0,301.6,CPT Matt Fitzpatrick G Cameron Young G Robert MacIntyre G Sepp Straka G Austin Smotherman G William Mouw,,,
75,5088942342,kckc93,0,301.25,CPT Justin Rose G Cameron Young G Viktor Hovland G Matt Fitzpatrick G Robert MacIntyre G Jacob Bridgeman,,,
76,5089199113,ballancetl (4/22),0,301.2,CPT Xander Schauffele G Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Corey Conners G Austin Smotherman,,,
77,5089098733,thehare (3/3),0,300.7,CPT Xander Schauffele G Cameron Young G Robert MacIntyre G Sepp Straka G Brian Harman G Austin Smotherman,,,
78,5089242243,joffyy (5/98),0,300.55,CPT Matt Fitzpatrick G Robert MacIntyre G Sepp Straka G Jacob Bridgeman G Justin Rose G Corey Conners,,,
79,5089070964,Hulk53,0,300.325,CPT Jacob Bridgeman G Cameron Young G Viktor Hovland G Matt Fitzpatrick G Robert MacIntyre G Brian Harman,,,
80,5089289788,ticharles (1/4),0,300.15,CPT Robert MacIntyre G Xander Schauffele G Russell Henley G Sepp Straka G Jacob Bridgeman G Ryo Hisatsune,,,
