Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5088927830,moklovin (112/150),0,327.85,CPT Robert MacIntyre G Cameron Young G Matt Fitzpatrick G Sepp Straka G Jacob Bridgeman G Justin Rose,,Ludvig Aberg,G,48.86%,23.95
1,5089202945,atown1032 (7/50),0,327.85,CPT Robert MacIntyre G Cameron Young G Matt Fitzpatrick G Sepp Straka G Jacob Bridgeman G Justin Rose,,Cameron Young,G,40.25%,57.95
3,5088908543,Colonel420 (39/50),0,323.77502,CPT Jacob Bridgeman G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Ryo Hisatsune,,Xander Schauffele,G,34.89%,51.6
3,5089116592,bmglass100 (111/150),0,323.77502,CPT Jacob Bridgeman G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Ryo Hisatsune,,Michael Thorbjornsen,G,32.21%,27.25
5,5089251049,Taxman8 (140/150),0,323.5,CPT Robert MacIntyre G Cameron Young G Matt Fitzpatrick G Sepp Straka G Jacob Bridgeman G Ryo Hisatsune,,Matt Fitzpatrick,G,31.17%,55.9
6,5089259407,reidfoster (17/56),0,323.40002,CPT Sepp Straka G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Jacob Bridgeman G Ryo Hisatsune,,Corey Conners,G,30.68%,28.25
7,5089239562,nsweere3 (40/40),0,322.675,CPT Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Sepp Straka G Jacob Bridgeman G Austin Smotherman,,Justin Thomas,G,29.79%,35.4
8,5088945291,rocketwins (2/2),0,322.575,CPT Jacob Bridgeman G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Sepp Straka G Ryo Hisatsune,,Jacob Bridgeman,G,29.02%,48.25
9,5089116589,bmglass100 (108/150),0,320.075,CPT Jacob Bridgeman G Xander Schauffele G Matt Fitzpatrick G Robert MacIntyre G Sepp Straka G Justin Rose,,Viktor Hovland,G,28.56%,29.25
10,5089034854,Patrick_Star (16/51),0,319.52502,CPT Jacob Bridgeman G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Austin Smotherman,,Sahith Theegala,G,28.49%,17.7
11,5089275405,kevinroach (85/143),0,319.30002,CPT Matt Fitzpatrick G Cameron Young G Robert MacIntyre G Sepp Straka G Jacob Bridgeman G Corey Conners,,Russell Henley,G,26.36%,38.9
12,5089116581,bmglass100 (100/150),0,317.69998,CPT Robert MacIntyre G Xander Schauffele G Matt Fitzpatrick G Sepp Straka G Jacob Bridgeman G Justin Thomas,,Robert MacIntyre,G,26.01%,51.1
13,5089251050,Taxman8 (141/150),0,317.15,CPT Robert MacIntyre G Xander Schauffele G Matt Fitzpatrick G Sepp Straka G Jacob Bridgeman G Ryo Hisatsune,,Sepp Straka,G,25.10%,49.9
14,5089116623,bmglass100 (142/150),0,317.1,CPT Sepp Straka G Xander Schauffele G Matt Fitzpatrick G Robert MacIntyre G Jacob Bridgeman G Justin Thomas,,Brian Harman,G,21.70%,33.75
14,5089251015,Taxman8 (106/150),0,317.1,CPT Sepp Straka G Xander Schauffele G Matt Fitzpatrick G Robert MacIntyre G Jacob Bridgeman G Justin Thomas,,Austin Smotherman,G,20.59%,30.6
16,5089204570,Bigcountry197111 (1/2),0,316.675,CPT Jacob Bridgeman G Xander Schauffele G Cameron Young G Robert MacIntyre G Sepp Straka G Brian Harman,,Justin Rose,G,18.08%,39.2
17,5088961501,geltmeier,0,316.05,CPT Robert MacIntyre G Xander Schauffele G Matt Fitzpatrick G Sepp Straka G Jacob Bridgeman G Brian Harman,,Ryo Hisatsune,G,17.61%,34.85
18,5089116607,bmglass100 (126/150),0,315.77502,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Robert MacIntyre G Justin Thomas G Ryo Hisatsune,,Ludvig Aberg,CPT,14.10%,35.92
18,5089153754,footballdelta (49/150),0,315.77502,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Robert MacIntyre G Justin Thomas G Ryo Hisatsune,,Cameron Young,CPT,9.74%,86.93
20,5089202973,atown1032 (35/50),0,315.725,CPT Jacob Bridgeman G Xander Schauffele G Matt Fitzpatrick G Robert MacIntyre G Sepp Straka G Ryo Hisatsune,,William Mouw,G,8.70%,28.2
21,5089187708,24whodeywhoopass54 (1/2),0,315.42502,CPT Brian Harman G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Jacob Bridgeman,,Michael Thorbjornsen,CPT,8.63%,40.88
22,5089265484,reidfoster (39/56),0,314.225,CPT Brian Harman G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Sepp Straka G Jacob Bridgeman,,Justin Thomas,CPT,6.09%,53.1
23,5088941483,flgator87 (28/150),0,314.125,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Robert MacIntyre G Brian Harman G Ryo Hisatsune,,Xander Schauffele,CPT,6.06%,77.4
24,5088908532,Colonel420 (28/50),0,313.575,CPT Cameron Young G Xander Schauffele G Robert MacIntyre G Sepp Straka G Justin Rose G Ryo Hisatsune,,Viktor Hovland,CPT,5.80%,43.88
24,5089202965,atown1032 (27/50),0,313.575,CPT Cameron Young G Xander Schauffele G Robert MacIntyre G Sepp Straka G Justin Rose G Ryo Hisatsune,,Sahith Theegala,CPT,5.69%,26.55
26,5088962114,cowartj (26/120),0,313.525,CPT Jacob Bridgeman G Xander Schauffele G Cameron Young G Robert MacIntyre G Sepp Straka G Austin Smotherman,,Jacob Bridgeman,CPT,5.48%,72.38
27,5089164160,footballdelta (108/150),0,313.47498,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Sepp Straka G Justin Thomas G Brian Harman,,Matt Fitzpatrick,CPT,5.37%,83.85
27,5089231318,brydog22 (1/3),0,313.47498,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Sepp Straka G Justin Thomas G Brian Harman,,Corey Conners,CPT,5.20%,42.38
27,5089243308,brydog22 (2/3),0,313.47498,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Sepp Straka G Justin Thomas G Brian Harman,,Russell Henley,CPT,4.86%,58.35
30,5088915958,JPB2014 (103/150),0,313.25,CPT Sepp Straka G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Justin Rose G Brian Harman,,Robert MacIntyre,CPT,4.34%,76.65
31,5089244259,RUMPY1120 (9/102),0,312.95,CPT Matt Fitzpatrick G Xander Schauffele G Robert MacIntyre G Sepp Straka G Jacob Bridgeman G Corey Conners,,Sepp Straka,CPT,4.27%,74.85
32,5089241871,Nexxedge (2/2),0,312.475,CPT Cameron Young G Xander Schauffele G Robert MacIntyre G Sepp Straka G Justin Rose G Brian Harman,,Justin Rose,CPT,3.48%,58.8
33,5088897870,cantfademe (42/150),0,312.45,CPT Xander Schauffele G Cameron Young G Matt Fitzpatrick G Jacob Bridgeman G Justin Rose G Brian Harman,,Brian Harman,CPT,3.41%,50.62
34,5089025574,Jamesrag84 (33/101),0,311.9,CPT Justin Thomas G Xander Schauffele G Cameron Young G Robert MacIntyre G Sepp Straka G Jacob Bridgeman,,Austin Smotherman,CPT,3.40%,45.9
34,5089116577,bmglass100 (96/150),0,311.9,CPT Justin Thomas G Xander Schauffele G Cameron Young G Robert MacIntyre G Sepp Straka G Jacob Bridgeman,,Ryo Hisatsune,CPT,2.29%,52.28
36,5088915955,JPB2014 (100/150),0,311.27502,CPT Cameron Young G Xander Schauffele G Sepp Straka G Jacob Bridgeman G Justin Rose G Justin Thomas,,William Mouw,CPT,1.41%,42.3
37,5088947222,geNet1x (5/20),0,310.97504,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Robert MacIntyre G Ryo Hisatsune G Austin Smotherman,,,
38,5089116510,bmglass100 (29/150),0,310.75,CPT Matt Fitzpatrick G Xander Schauffele G Cameron Young G Sepp Straka G Justin Rose G Corey Conners,,,
38,5089180304,eugenemac3 (2/2),0,310.75,CPT Xander Schauffele G Matt Fitzpatrick G Robert MacIntyre G Sepp Straka G Jacob Bridgeman G William Mouw,,,
40,5089198877,moneycarter84 (5/5),0,310.7,CPT Robert MacIntyre G Xander Schauffele G Cameron Young G Sepp Straka G Justin Rose G Justin Thomas,,,
41,5088951209,dbsultan (3/4),0,310.55,CPT Robert MacIntyre G Xander Schauffele G Matt Fitzpatrick G Sepp Straka G Jacob Bridgeman G Corey Conners,,,
42,5088927864,moklovin (146/150),0,310.5,CPT Matt Fitzpatrick G Xander Schauffele G Cameron Young G Robert MacIntyre G Justin Thomas G Austin Smotherman,,,
43,5089241743,Nexxedge (1/2),0,310.25,CPT Matt Fitzpatrick G Xander Schauffele G Cameron Young G Jacob Bridgeman G Brian Harman G Ryo Hisatsune,,,
44,5088897970,cantfademe (142/150),0,310.125,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Jacob Bridgeman G Justin Rose G Corey Conners,,,
45,5089265483,reidfoster (38/56),0,309.5,CPT Austin Smotherman G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Sepp Straka G Jacob Bridgeman,,,
46,5088915946,JPB2014 (91/150),0,308.9,CPT Xander Schauffele G Matt Fitzpatrick G Robert MacIntyre G Sepp Straka G Justin Rose G Justin Thomas,,,
47,5089043545,ckgarness,0,308.85,CPT Justin Thomas G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Justin Rose,,,
48,5089153706,footballdelta (1/150),0,308.80002,CPT Robert MacIntyre G Russell Henley G Matt Fitzpatrick G Sepp Straka G Jacob Bridgeman G Justin Rose,,,
49,5089275369,kevinroach (49/143),0,308.65,CPT Xander Schauffele G Cameron Young G Matt Fitzpatrick G Jacob Bridgeman G Justin Thomas G Brian Harman,,,
50,5088889311,garynewman,0,308.625,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Robert MacIntyre G Corey Conners G Ryo Hisatsune,,,
50,5089153785,footballdelta (80/150),0,308.625,CPT Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Michael Thorbjornsen G Jacob Bridgeman G Justin Rose,,,
52,5088927831,moklovin (113/150),0,308.6,CPT Matt Fitzpatrick G Cameron Young G Robert MacIntyre G Jacob Bridgeman G Justin Rose G Corey Conners,,,
53,5089116594,bmglass100 (113/150),0,308.15,CPT Matt Fitzpatrick G Xander Schauffele G Cameron Young G Robert MacIntyre G Justin Thomas G Corey Conners,,,
54,5089213752,tbraider1 (1/4),0,307.9,CPT Justin Rose G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Jacob Bridgeman G Justin Thomas,,,
55,5089251013,Taxman8 (104/150),0,307.675,CPT Cameron Young G Xander Schauffele G Robert MacIntyre G Jacob Bridgeman G Justin Rose G Austin Smotherman,,,
56,5089275364,kevinroach (44/143),0,307.65,CPT Matt Fitzpatrick G Xander Schauffele G Sepp Straka G Jacob Bridgeman G Justin Rose G Ryo Hisatsune,,,
57,5088915872,JPB2014 (17/150),0,307.375,CPT Cameron Young G Xander Schauffele G Matt Fitzpatrick G Sepp Straka G Ryo Hisatsune G William Mouw,,,
58,5089019379,beaker913 (138/150),0,307.17502,CPT Corey Conners G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Jacob Bridgeman,,,
59,5089019268,beaker913 (27/150),0,306.975,CPT Cameron Young G Xander Schauffele G Robert MacIntyre G Sepp Straka G Justin Rose G Corey Conners,,,
59,5089034863,Patrick_Star (25/51),0,306.975,CPT Cameron Young G Xander Schauffele G Robert MacIntyre G Sepp Straka G Justin Rose G Corey Conners,,,
61,5088897897,cantfademe (69/150),0,306.95,CPT Xander Schauffele G Cameron Young G Matt Fitzpatrick G Jacob Bridgeman G Justin Rose G Corey Conners,,,
61,5089153724,footballdelta (19/150),0,306.95,CPT Xander Schauffele G Cameron Young G Matt Fitzpatrick G Jacob Bridgeman G Justin Rose G Corey Conners,,,
63,5088915870,JPB2014 (15/150),0,306.5,CPT Robert MacIntyre G Russell Henley G Cameron Young G Sepp Straka G Jacob Bridgeman G Ryo Hisatsune,,,
64,5089025602,Jamesrag84 (61/101),0,306.4,CPT Sepp Straka G Xander Schauffele G Matt Fitzpatrick G Robert MacIntyre G Justin Rose G Brian Harman,,,
65,5089117674,sunny420420 (53/111),0,306.25,CPT Sepp Straka G Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Michael Thorbjornsen G Justin Rose,,,
65,5089251026,Taxman8 (117/150),0,306.25,CPT Sepp Straka G Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Michael Thorbjornsen G Justin Rose,,,
67,5089019352,beaker913 (111/150),0,306.025,CPT Ryo Hisatsune G Russell Henley G Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Sepp Straka,,,
68,5088915885,JPB2014 (30/150),0,305.975,CPT Corey Conners G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Sepp Straka G Jacob Bridgeman,,,
68,5089265485,reidfoster (40/56),0,305.975,CPT Corey Conners G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Sepp Straka G Jacob Bridgeman,,,
70,5089265482,reidfoster (37/56),0,305.9,CPT William Mouw G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Sepp Straka G Jacob Bridgeman,,,
71,5088908506,Colonel420 (2/50),0,305.75,CPT Matt Fitzpatrick G Russell Henley G Robert MacIntyre G Sepp Straka G Jacob Bridgeman G Brian Harman,,,
71,5089234204,JCol32,0,305.75,CPT Matt Fitzpatrick G Russell Henley G Robert MacIntyre G Sepp Straka G Jacob Bridgeman G Brian Harman,,,
71,5089244284,RUMPY1120 (34/102),0,305.75,CPT Matt Fitzpatrick G Russell Henley G Robert MacIntyre G Sepp Straka G Jacob Bridgeman G Brian Harman,,,
74,5089019308,beaker913 (67/150),0,305.675,CPT Cameron Young G Russell Henley G Robert MacIntyre G Sepp Straka G Jacob Bridgeman G Austin Smotherman,,,
74,5089116559,bmglass100 (78/150),0,305.675,CPT Cameron Young G Russell Henley G Robert MacIntyre G Sepp Straka G Jacob Bridgeman G Austin Smotherman,,,
76,5089202968,atown1032 (30/50),0,305.625,CPT Jacob Bridgeman G Russell Henley G Cameron Young G Robert MacIntyre G Sepp Straka G Justin Thomas,,,
77,5089122301,Taxman8 (94/150),0,305.6,CPT Xander Schauffele G Matt Fitzpatrick G Robert MacIntyre G Jacob Bridgeman G Justin Rose G Brian Harman,,,
78,5088930259,dank1982,0,305.45,CPT Matt Fitzpatrick G Cameron Young G Robert MacIntyre G Sepp Straka G Michael Thorbjornsen G Justin Thomas,,,
78,5089057000,JakeN07 (83/123),0,305.45,CPT Xander Schauffele G Cameron Young G Matt Fitzpatrick G Robert MacIntyre G Corey Conners G Ryo Hisatsune,,,
80,5088962132,cowartj (44/120),0,305.30002,CPT Matt Fitzpatrick G Xander Schauffele G Cameron Young G Jacob Bridgeman G Justin Thomas G Corey Conners,,,
81,5088957231,two4tiu (3/18),0,305.27502,CPT Jacob Bridgeman G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Justin Rose G Corey Conners,,,
